floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,11,2.0,2.43,2.0,2.43,52.35,0,4,0,0,0
1.0,11,2.0,2.37,4.0,4.8,53.25,8,2,3,0,0
2.0,11,2.04,2.35,6.04,7.15,54.13,3,4,1,0,0
3.0,11,2.08,2.57,8.12,9.72,55.0,4,4,3,0,0
4.0,11,2.12,2.4,10.24,12.12,55.95,6,3,3,0,0
5.0,11,2.16,1.87,12.4,13.99,56.83,5,3,3,0,0
6.0,11,2.2,2.11,14.6,16.1,57.51,8,4,3,0,0
7.0,11,2.24,1.77,16.84,17.87,58.29,4,3,3,0,0
8.0,11,2.28,2.16,19.12,20.03,58.93,4,3,1,0,0
9.0,11,2.32,1.97,21.44,22.0,59.72,4,2,2,0,0
10.0,11,2.36,2.57,23.8,24.57,60.43,7,3,2,0,0
11.0,11,2.4,2.86,26.2,27.43,61.36,8,3,3,0,0
12.0,11,2.44,2.28,28.64,29.71,62.4,3,2,2,0,0
13.0,11,2.48,2.14,31.12,31.85,63.22,13,3,3,0,0
14.0,11,2.52,2.09,33.64,33.94,63.98,6,2,3,0,0
15.0,11,2.56,2.51,36.2,36.45,64.73,4,4,0,1,0
16.0,11,2.6,1.43,38.8,37.88,65.63,5,4,3,0,0
17.0,11,2.64,2.77,41.44,40.65,66.14,4,4,1,1,1
18.0,11,2.68,1.53,44.12,42.18,67.12,8,6,3,0,1
19.0,11,2.72,3.43,46.84,45.61,67.66,4,3,3,1,2
20.0,11,2.76,1.19,49.6,46.8,68.88,3,6,1,1,3
21.0,11,2.8,1.53,52.4,48.33,69.3,4,5,2,1,4
22.0,11,2.84,1.81,55.24,50.14,69.83,5,6,1,0,4
23.0,11,2.88,3.55,58.12,53.69,70.47,8,2,3,0,5
24.0,11,2.92,3.13,61.04,56.82,71.71,4,3,1,0,5
25.0,11,2.96,3.46,64.0,60.28,72.8,3,4,3,0,5
26.0,11,3.0,3.57,67.0,63.85,74.01,4,2,1,0,5
27.0,11,3.0,3.28,70.0,67.13,75.24,7,2,3,0,5
28.0,11,3.0,3.07,73.0,70.2,76.37,3,2,3,0,5
29.0,11,3.0,2.97,76.0,73.17,77.42,10,3,3,0,5
30.0,11,3.0,2.7,79.0,75.87,78.44,7,2,3,0,5
31.0,11,3.0,3.33,82.0,79.2,79.36,4,3,3,0,5
32.0,11,3.0,3.21,85.0,82.41,80.49,13,3,3,0,5
33.0,11,3.0,3.26,88.0,85.67,81.58,6,4,3,0,5
34.0,11,3.0,3.05,91.0,88.72,82.67,7,4,1,0,5
35.0,11,3.0,3.01,94.0,91.73,83.7,7,3,3,0,5
36.0,11,3.0,3.31,97.0,95.04,84.71,4,4,2,0,5
37.0,11,3.0,3.06,100.0,98.1,85.81,7,2,3,0,5
38.0,11,3.0,2.66,103.0,100.76,86.82,8,2,3,0,5
39.0,11,3.0,3.38,106.0,104.14,87.7,5,3,2,0,5
40.0,11,3.0,2.81,109.0,106.95,88.82,6,4,3,0,5
41.0,11,3.0,2.79,112.0,109.74,89.74,7,2,3,0,5
42.0,11,3.0,3.4,115.0,113.14,90.66,8,4,3,0,5
43.0,11,3.0,3.21,118.0,116.35,91.77,4,3,3,0,5
44.0,11,3.0,3.12,121.0,119.47,92.81,7,3,3,0,5
45.0,11,3.0,2.77,124.0,122.24,93.82,8,2,3,0,5
46.0,11,3.0,3.34,127.0,125.58,94.71,8,3,3,0,5
47.0,11,3.0,3.33,130.0,128.91,95.79,7,2,3,0,5
48.0,11,3.0,2.85,133.0,131.76,96.85,4,2,3,0,5
49.0,11,3.0,3.03,136.0,134.79,97.76,3,3,1,0,5
50.0,11,3.0,3.32,139.0,138.11,98.72,14,4,3,0,5
51.0,11,3.0,3.18,142.0,141.29,99.78,6,4,2,0,5
52.0,11,3.0,2.87,145.0,144.16,100.78,8,4,2,0,5
53.0,11,3.0,2.87,148.0,147.03,101.68,8,3,3,0,5
54.0,11,3.0,2.99,151.0,150.02,102.58,5,3,3,0,5
55.0,11,3.0,2.83,154.0,152.85,103.52,6,3,2,0,5
