floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,6,2.0,1.73,2.0,1.73,49.65,0,2,0,0,0
1.0,6,2.0,1.75,4.0,3.48,50.34,4,3,2,0,0
2.0,6,2.04,1.69,6.04,5.17,51.04,4,2,3,0,0
3.0,6,2.08,1.82,8.12,6.99,51.72,6,3,3,0,0
4.0,6,2.12,2.17,10.24,9.16,52.44,6,4,1,0,0
5.0,6,2.16,1.67,12.4,10.83,53.3,6,4,0,0,0
6.0,6,2.2,2.47,14.6,13.3,53.97,6,2,2,0,0
7.0,6,2.24,2.66,16.84,15.96,54.94,6,4,2,0,0
8.0,6,2.28,2.09,19.12,18.05,55.99,7,4,2,0,0
9.0,6,2.32,2.72,21.44,20.77,56.81,9,4,3,0,0
10.0,6,2.36,2.6,23.8,23.37,57.88,3,4,2,0,0
11.0,6,2.4,1.95,26.2,25.32,58.89,5,2,2,0,0
12.0,6,2.44,2.05,28.64,27.37,59.65,6,2,3,0,0
13.0,6,2.48,2.75,31.12,30.12,60.45,7,2,3,0,0
14.0,6,2.52,3.0,33.64,33.12,61.51,5,4,3,0,0
15.0,6,2.56,2.8,36.2,35.92,62.67,4,3,3,1,0
16.0,6,2.6,1.49,38.8,37.41,63.74,5,5,2,1,1
17.0,6,2.64,1.82,41.44,39.23,64.32,4,6,3,1,2
18.0,6,2.68,1.34,44.12,40.57,65.01,3,4,1,1,3
19.0,6,2.72,1.59,46.84,42.16,65.52,2,6,2,1,4
20.0,6,2.76,1.97,49.6,44.13,66.13,1,4,0,1,5
21.0,6,2.8,1.49,52.4,45.62,66.88,5,5,3,0,5
22.0,6,2.84,3.33,55.24,48.95,67.44,4,3,2,0,6
23.0,6,2.88,3.09,58.12,52.04,68.7,5,3,3,0,6
24.0,6,2.92,3.66,61.04,55.7,69.87,8,2,2,0,6
25.0,6,2.96,3.02,64.0,58.72,71.24,2,3,2,0,6
26.0,6,3.0,3.68,67.0,62.4,72.37,3,2,2,0,6
27.0,6,3.0,3.24,70.0,65.64,73.74,2,2,0,0,6
28.0,6,3.0,3.54,73.0,69.18,74.94,8,3,3,0,6
29.0,6,3.0,3.24,76.0,72.42,76.25,6,4,3,0,6
30.0,6,3.0,3.3,79.0,75.72,77.44,7,3,3,0,6
31.0,6,3.0,3.56,82.0,79.28,78.65,5,3,1,0,6
32.0,6,3.0,3.27,85.0,82.55,79.94,8,3,3,0,6
33.0,6,3.0,2.7,88.0,85.25,81.13,4,2,1,0,6
34.0,6,3.0,3.28,91.0,88.53,82.11,5,2,2,0,6
35.0,6,3.0,3.21,94.0,91.74,83.29,3,3,2,0,6
36.0,6,3.0,3.42,97.0,95.16,84.44,5,3,3,0,6
37.0,6,3.0,3.32,100.0,98.48,85.66,6,4,3,0,6
38.0,6,3.0,3.27,103.0,101.75,86.84,4,2,2,0,6
39.0,6,3.0,3.57,106.0,105.32,88.0,6,4,3,0,6
40.0,6,3.0,2.94,109.0,108.26,89.26,5,3,3,0,6
41.0,6,3.0,2.82,112.0,111.08,90.3,8,3,3,0,6
42.0,6,3.0,3.01,115.0,114.09,91.29,3,3,1,0,6
43.0,6,3.0,3.16,118.0,117.25,92.34,7,3,3,0,6
44.0,6,3.0,2.9,121.0,120.15,93.43,6,4,3,0,6
45.0,6,3.0,3.57,124.0,123.72,94.44,6,4,3,0,6
46.0,6,3.0,2.68,127.0,126.4,95.67,6,4,3,0,6
47.0,6,3.0,3.56,130.0,129.96,96.59,9,2,3,0,6
48.0,6,3.0,3.33,133.0,133.29,97.81,4,4,1,0,6
49.0,6,3.0,2.63,136.0,135.92,98.95,7,2,2,0,6
50.0,6,3.0,3.5,139.0,139.42,99.84,7,3,3,0,6
51.0,6,3.0,2.62,142.0,142.04,101.02,2,2,1,0,6
52.0,6,3.0,2.85,145.0,144.89,101.91,4,2,2,0,6
53.0,6,3.0,2.78,148.0,147.67,102.86,6,2,3,0,6
54.0,6,3.0,2.64,151.0,150.31,103.79,7,4,3,0,6
55.0,6,3.0,3.24,154.0,153.55,104.68,6,4,3,0,6
