floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,10,2.0,2.18,2.0,2.18,47.93,0,4,0,0,0
1.0,10,2.0,2.1,4.0,4.28,48.74,9,4,3,0,0
2.0,10,2.04,2.43,6.04,6.71,49.52,9,3,3,0,0
3.0,10,2.08,1.71,8.12,8.42,50.43,6,4,3,0,0
4.0,10,2.12,2.55,10.24,10.97,51.06,7,3,3,0,0
5.0,10,2.16,1.87,12.4,12.84,52.0,5,4,2,0,0
6.0,10,2.2,1.76,14.6,14.6,52.69,4,4,3,0,0
7.0,10,2.24,2.43,16.84,17.03,53.34,5,3,2,0,0
8.0,10,2.28,2.62,19.12,19.65,54.23,8,2,3,0,0
9.0,10,2.32,2.46,21.44,22.11,55.18,6,2,2,0,0
10.0,10,2.36,2.56,23.8,24.67,56.08,6,4,3,0,0
11.0,10,2.4,2.22,26.2,26.89,57.01,6,3,3,0,0
12.0,10,2.44,2.9,28.64,29.79,57.81,8,4,1,0,0
13.0,10,2.48,2.22,31.12,32.01,58.86,5,2,3,0,0
14.0,10,2.52,2.05,33.64,34.06,59.66,6,3,1,0,0
15.0,10,2.56,2.94,36.2,37.0,60.4,2,3,1,1,0
16.0,10,2.6,1.39,38.8,38.39,61.45,3,5,2,1,1
17.0,10,2.64,1.58,41.44,39.97,61.95,7,5,2,0,1
18.0,10,2.68,2.7,44.12,42.67,62.51,3,3,3,1,2
19.0,10,2.72,1.37,46.84,44.04,63.47,7,6,3,0,2
20.0,10,2.76,3.08,49.6,47.12,63.96,5,2,2,1,3
21.0,10,2.8,1.52,52.4,48.64,65.05,2,6,0,1,4
22.0,10,2.84,1.34,55.24,49.98,65.58,4,6,2,0,4
23.0,10,2.88,3.11,58.12,53.09,66.05,6,3,3,0,5
24.0,10,2.92,3.08,61.04,56.17,67.15,6,2,3,0,5
25.0,10,2.96,3.07,64.0,59.24,68.22,4,3,3,0,5
26.0,10,3.0,3.71,67.0,62.95,69.29,9,4,3,0,5
27.0,10,3.0,3.3,70.0,66.25,70.58,4,3,1,0,5
28.0,10,3.0,2.94,73.0,69.19,71.72,6,3,2,0,5
29.0,10,3.0,3.22,76.0,72.41,72.74,10,4,3,0,5
30.0,10,3.0,3.59,79.0,76.0,73.84,3,4,3,0,5
31.0,10,3.0,3.23,82.0,79.23,75.07,4,4,2,0,5
32.0,10,3.0,2.94,85.0,82.17,76.17,8,4,3,0,5
33.0,10,3.0,3.1,88.0,85.27,77.17,9,2,3,0,5
34.0,10,3.0,2.99,91.0,88.26,78.22,7,3,3,0,5
35.0,10,3.0,3.25,94.0,91.51,79.22,6,2,3,0,5
36.0,10,3.0,3.32,97.0,94.83,80.31,6,4,3,0,5
37.0,10,3.0,2.62,100.0,97.45,81.42,5,3,2,0,5
38.0,10,3.0,2.91,103.0,100.36,82.3,13,3,3,0,5
39.0,10,3.0,2.95,106.0,103.31,83.26,7,4,3,0,5
40.0,10,3.0,3.3,109.0,106.61,84.24,6,3,3,0,5
41.0,10,3.0,3.25,112.0,109.86,85.33,5,4,3,0,5
42.0,10,3.0,2.93,115.0,112.79,86.39,5,2,3,0,5
43.0,10,3.0,2.82,118.0,115.61,87.35,7,3,1,0,5
44.0,10,3.0,3.36,121.0,118.97,88.27,4,3,2,0,5
45.0,10,3.0,3.39,124.0,122.36,89.36,2,2,2,0,5
46.0,10,3.0,3.03,127.0,125.39,90.46,1,2,1,0,5
47.0,10,3.0,2.91,130.0,128.3,91.44,6,4,3,0,5
48.0,10,3.0,3.42,133.0,131.72,92.37,3,4,2,0,5
49.0,10,3.0,3.36,136.0,135.08,93.47,10,4,3,0,5
50.0,10,3.0,3.19,139.0,138.27,94.54,8,4,3,0,5
51.0,10,3.0,2.58,142.0,140.85,95.55,6,4,3,0,5
52.0,10,3.0,3.39,145.0,144.24,96.37,6,3,2,0,5
53.0,10,3.0,2.78,148.0,147.02,97.43,6,4,3,0,5
54.0,10,3.0,2.64,151.0,149.66,98.31,10,3,3,0,5
55.0,10,3.0,2.56,154.0,152.22,99.13,4,2,3,0,5
