floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,12,2.0,2.14,2.0,2.14,51.83,0,3,0,0,0
1.0,12,2.0,2.08,4.0,4.22,52.74,9,4,3,0,0
2.0,12,2.04,2.08,6.04,6.3,53.62,5,3,2,0,0
3.0,12,2.08,2.34,8.12,8.64,54.5,8,2,3,0,0
4.0,12,2.12,2.52,10.24,11.16,55.48,5,3,1,0,0
5.0,12,2.16,1.87,12.4,13.03,56.54,11,2,3,0,0
6.0,12,2.2,2.15,14.6,15.18,57.32,6,3,3,0,0
7.0,12,2.24,1.86,16.84,17.04,58.22,5,2,3,0,0
8.0,12,2.28,2.27,19.12,19.31,58.99,5,4,2,0,0
9.0,12,2.32,2.12,21.44,21.43,59.93,2,2,1,0,0
10.0,12,2.36,2.52,23.8,23.95,60.81,6,2,3,0,0
11.0,12,2.4,2.14,26.2,26.09,61.85,7,4,3,0,0
12.0,12,2.44,2.69,28.64,28.78,62.73,8,2,3,0,0
13.0,12,2.48,2.55,31.12,31.33,63.83,6,3,3,0,0
14.0,12,2.52,2.23,33.64,33.56,64.87,7,3,3,0,0
15.0,12,2.56,2.68,36.2,36.24,65.78,5,2,3,1,0
16.0,12,2.6,1.41,38.8,37.65,66.87,4,4,2,0,0
17.0,12,2.64,2.64,41.44,40.29,67.44,3,3,2,1,1
18.0,12,2.68,1.92,44.12,42.21,68.51,1,6,0,1,2
19.0,12,2.72,1.43,46.84,43.64,69.28,4,4,2,1,3
20.0,12,2.76,1.51,49.6,45.15,69.85,10,6,3,0,3
21.0,12,2.8,2.92,52.4,48.07,70.46,5,4,0,1,4
22.0,12,2.84,1.1,55.24,49.17,71.63,6,5,2,0,5
23.0,12,2.88,3.11,58.12,52.28,72.06,6,3,3,0,5
24.0,12,2.92,3.68,61.04,55.96,73.3,7,4,3,0,5
25.0,12,2.96,2.78,64.0,58.74,74.76,7,3,3,0,5
26.0,12,3.0,2.97,67.0,61.71,75.85,8,4,3,0,5
27.0,12,3.0,3.3,70.0,65.01,77.02,8,3,2,0,5
28.0,12,3.0,3.71,73.0,68.72,78.31,5,2,2,0,5
29.0,12,3.0,3.1,76.0,71.82,79.75,8,2,1,0,5
30.0,12,3.0,2.96,79.0,74.78,80.95,5,3,2,0,5
31.0,12,3.0,2.99,82.0,77.77,82.1,7,3,3,0,5
32.0,12,3.0,3.7,85.0,81.47,83.25,5,3,2,0,5
33.0,12,3.0,3.6,88.0,85.07,84.66,8,3,3,0,5
34.0,12,3.0,3.47,91.0,88.54,86.03,8,3,3,0,5
35.0,12,3.0,2.76,94.0,91.3,87.35,5,2,3,0,5
36.0,12,3.0,3.54,97.0,94.84,88.39,5,3,2,0,5
37.0,12,3.0,3.27,100.0,98.11,89.72,4,4,0,0,5
38.0,12,3.0,3.41,103.0,101.52,90.95,8,3,3,0,5
39.0,12,3.0,2.88,106.0,104.4,92.22,3,4,2,0,5
40.0,12,3.0,3.32,109.0,107.72,93.29,8,3,3,0,5
41.0,12,3.0,3.09,112.0,110.81,94.51,11,2,3,0,5
42.0,12,3.0,2.62,115.0,113.43,95.65,7,2,3,0,5
43.0,12,3.0,3.31,118.0,116.74,96.61,4,2,3,0,5
44.0,12,3.0,2.76,121.0,119.5,97.82,4,2,2,0,5
45.0,12,3.0,3.46,124.0,122.96,98.83,5,2,2,0,5
46.0,12,3.0,3.12,127.0,126.08,100.08,9,4,3,0,5
47.0,12,3.0,3.03,130.0,129.11,101.21,7,4,3,0,5
48.0,12,3.0,2.61,133.0,131.72,102.29,2,3,1,0,5
49.0,12,3.0,3.55,136.0,135.27,103.23,6,3,3,0,5
50.0,12,3.0,3.1,139.0,138.37,104.49,6,3,2,0,5
51.0,12,3.0,2.63,142.0,141.0,105.6,5,2,3,0,5
52.0,12,3.0,3.13,145.0,144.13,106.53,2,4,1,0,5
53.0,12,3.0,2.92,148.0,147.05,107.63,6,3,3,0,5
54.0,12,3.0,3.01,151.0,150.06,108.65,9,2,3,0,5
55.0,12,3.0,3.06,154.0,153.12,109.71,6,3,2,0,5
