floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,0,2.0,1.54,2.0,1.54,50.04,0,4,0,0,0
1.0,0,2.0,1.85,4.0,3.39,50.64,9,4,2,0,0
2.0,0,2.04,2.09,6.04,5.48,51.35,7,2,3,0,0
3.0,0,2.08,2.07,8.12,7.55,52.16,10,3,3,0,0
4.0,0,2.12,2.11,10.24,9.66,52.96,5,4,2,0,0
5.0,0,2.16,2.42,12.4,12.08,53.77,7,3,3,0,0
6.0,0,2.2,2.44,14.6,14.52,54.7,7,3,3,0,0
7.0,0,2.24,2.72,16.84,17.24,55.63,6,2,3,0,0
8.0,0,2.28,2.34,19.12,19.58,56.67,5,2,2,0,0
9.0,0,2.32,2.49,21.44,22.07,57.56,7,2,3,0,0
10.0,0,2.36,2.02,23.8,24.09,58.51,7,2,2,0,0
11.0,0,2.4,2.56,26.2,26.65,59.27,7,2,3,0,0
12.0,0,2.44,2.35,28.64,29.0,60.24,6,3,3,0,0
13.0,0,2.48,2.72,31.12,31.72,61.12,6,4,3,0,0
14.0,0,2.52,2.08,33.64,33.8,62.14,6,2,2,0,0
15.0,0,2.56,2.5,36.2,36.3,62.92,5,3,3,1,0
16.0,0,2.6,1.89,38.8,38.19,63.85,4,5,1,1,1
17.0,0,2.64,1.78,41.44,39.97,64.55,8,4,3,0,1
18.0,0,2.68,2.6,44.12,42.57,65.21,3,4,1,1,2
19.0,0,2.72,1.04,46.84,43.61,66.17,9,5,3,0,2
20.0,0,2.76,2.65,49.6,46.26,66.56,5,4,3,1,3
21.0,0,2.8,1.58,52.4,47.84,67.53,3,6,2,1,4
22.0,0,2.84,1.72,55.24,49.56,68.12,3,6,3,0,5
23.0,0,2.88,3.43,58.12,52.99,68.75,7,2,3,0,5
24.0,0,2.92,3.31,61.04,56.3,70.0,7,3,3,0,5
25.0,0,2.96,3.5,64.0,59.8,71.21,4,3,1,0,5
26.0,0,3.0,3.18,67.0,62.98,72.48,5,4,3,0,5
27.0,0,3.0,3.11,70.0,66.09,73.63,7,3,3,0,5
28.0,0,3.0,3.18,73.0,69.27,74.75,11,4,3,0,5
29.0,0,3.0,3.16,76.0,72.43,75.89,4,4,2,0,5
30.0,0,3.0,3.48,79.0,75.91,77.01,7,2,3,0,5
31.0,0,3.0,3.21,82.0,79.12,78.25,6,2,2,0,5
32.0,0,3.0,3.53,85.0,82.65,79.39,3,4,3,0,5
33.0,0,3.0,2.81,88.0,85.46,80.64,3,2,2,0,5
34.0,0,3.0,2.7,91.0,88.16,81.63,6,3,1,0,5
35.0,0,3.0,2.99,94.0,91.15,82.57,3,2,2,0,5
36.0,0,3.0,3.13,97.0,94.28,83.62,4,3,3,0,5
37.0,0,3.0,2.92,100.0,97.2,84.71,3,4,3,0,5
38.0,0,3.0,3.2,103.0,100.4,85.72,4,3,3,0,5
39.0,0,3.0,2.64,106.0,103.04,86.83,8,2,3,0,5
40.0,0,3.0,3.09,109.0,106.13,87.74,8,2,3,0,5
41.0,0,3.0,2.89,112.0,109.02,88.8,6,4,3,0,5
42.0,0,3.0,3.56,115.0,112.58,89.79,7,3,3,0,5
43.0,0,3.0,3.18,118.0,115.76,91.0,9,3,2,0,5
44.0,0,3.0,3.07,121.0,118.83,92.08,7,3,2,0,5
45.0,0,3.0,2.7,124.0,121.53,93.12,5,3,2,0,5
46.0,0,3.0,3.49,127.0,125.02,94.03,6,4,2,0,5
47.0,0,3.0,3.0,130.0,128.02,95.2,8,2,3,0,5
48.0,0,3.0,2.84,133.0,130.86,96.2,4,2,2,0,5
49.0,0,3.0,3.05,136.0,133.91,97.15,5,2,2,0,5
50.0,0,3.0,3.09,139.0,137.0,98.16,5,3,2,0,5
51.0,0,3.0,2.68,142.0,139.68,99.18,7,3,3,0,5
52.0,0,3.0,3.44,145.0,143.12,100.07,13,2,2,0,5
53.0,0,3.0,3.24,148.0,146.36,101.2,9,2,3,0,5
54.0,0,3.0,3.19,151.0,149.55,102.26,7,4,3,0,5
55.0,0,3.0,3.27,154.0,152.82,103.3,7,3,3,0,5
