floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,3,2.0,2.26,2.0,2.26,51.26,0,2,0,0,0
1.0,3,2.0,1.86,4.0,4.12,52.11,4,4,3,0,0
2.0,3,2.04,2.02,6.04,6.14,52.82,4,4,3,0,0
3.0,3,2.08,2.04,8.12,8.18,53.57,5,4,3,0,0
4.0,3,2.12,2.35,10.24,10.53,54.34,6,4,2,0,0
5.0,3,2.16,1.92,12.4,12.45,55.22,6,2,3,0,0
6.0,3,2.2,2.35,14.6,14.8,55.94,8,3,3,0,0
7.0,3,2.24,2.68,16.84,17.48,56.81,6,3,3,0,0
8.0,3,2.28,2.58,19.12,20.06,57.81,3,4,2,0,0
9.0,3,2.32,2.35,21.44,22.41,58.76,7,3,3,0,0
10.0,3,2.36,2.59,23.8,25.0,59.63,9,4,3,0,0
11.0,3,2.4,2.36,26.2,27.36,60.58,6,3,2,0,0
12.0,3,2.44,2.14,28.64,29.5,61.45,5,3,2,0,0
13.0,3,2.48,2.4,31.12,31.9,62.23,3,2,1,0,0
14.0,3,2.52,2.22,33.64,34.12,63.11,5,3,2,0,0
15.0,3,2.56,2.52,36.2,36.64,63.91,6,3,2,1,0
16.0,3,2.6,1.34,38.8,37.98,64.83,4,6,3,0,0
17.0,3,2.64,3.09,41.44,41.07,65.31,5,2,3,1,1
18.0,3,2.68,1.11,44.12,42.18,66.43,2,5,1,1,2
19.0,3,2.72,1.64,46.84,43.82,66.83,5,4,3,1,3
20.0,3,2.76,1.12,49.6,44.94,67.42,2,5,2,1,4
21.0,3,2.8,1.71,52.4,46.65,67.82,2,4,2,1,5
22.0,3,2.84,1.87,55.24,48.52,68.43,2,4,0,0,6
23.0,3,2.88,3.75,58.12,52.27,69.1,7,2,3,0,6
24.0,3,2.92,3.2,61.04,55.47,70.44,8,4,3,0,6
25.0,3,2.96,3.62,64.0,59.09,71.58,3,4,2,0,6
26.0,3,3.0,2.98,67.0,62.07,72.86,9,4,3,0,6
27.0,3,3.0,2.8,70.0,64.87,73.91,7,4,2,0,6
28.0,3,3.0,3.27,73.0,68.14,74.89,4,4,1,0,6
29.0,3,3.0,3.08,76.0,71.22,76.03,6,2,2,0,6
30.0,3,3.0,3.37,79.0,74.59,77.11,3,3,1,0,6
31.0,3,3.0,2.85,82.0,77.44,78.28,6,4,3,0,6
32.0,3,3.0,2.97,85.0,80.41,79.26,3,3,1,0,6
33.0,3,3.0,3.42,88.0,83.83,80.29,6,4,3,0,6
34.0,3,3.0,3.46,91.0,87.29,81.46,7,4,3,0,6
35.0,3,3.0,3.07,94.0,90.36,82.65,4,2,3,0,6
36.0,3,3.0,3.33,97.0,93.69,83.69,5,2,3,0,6
37.0,3,3.0,3.3,100.0,96.99,84.82,5,2,3,0,6
38.0,3,3.0,2.97,103.0,99.96,85.94,7,3,3,0,6
39.0,3,3.0,2.73,106.0,102.69,86.94,9,2,2,0,6
40.0,3,3.0,2.84,109.0,105.53,87.85,11,2,3,0,6
41.0,3,3.0,2.73,112.0,108.26,88.81,7,2,3,0,6
42.0,3,3.0,2.99,115.0,111.25,89.72,5,3,3,0,6
43.0,3,3.0,3.48,118.0,114.73,90.71,7,4,2,0,6
44.0,3,3.0,2.98,121.0,117.71,91.86,7,3,2,0,6
45.0,3,3.0,3.34,124.0,121.05,92.85,7,4,2,0,6
46.0,3,3.0,2.88,127.0,123.93,93.94,5,4,2,0,6
47.0,3,3.0,2.68,130.0,126.61,94.89,8,4,3,0,6
48.0,3,3.0,3.09,133.0,129.7,95.76,4,3,3,0,6
49.0,3,3.0,3.22,136.0,132.92,96.77,6,2,3,0,6
50.0,3,3.0,3.19,139.0,136.11,97.81,6,3,3,0,6
51.0,3,3.0,3.2,142.0,139.31,98.84,4,4,2,0,6
52.0,3,3.0,3.41,145.0,142.72,99.87,4,2,3,0,6
53.0,3,3.0,3.15,148.0,145.87,100.96,6,3,2,0,6
54.0,3,3.0,3.21,151.0,149.08,101.97,8,4,3,0,6
55.0,3,3.0,2.97,154.0,152.05,102.99,3,2,3,0,6
