floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,18,2.0,1.55,2.0,1.55,49.93,0,2,0,0,0
1.0,18,2.0,2.47,4.0,4.02,50.56,7,3,3,0,0
2.0,18,2.04,1.98,6.04,6.0,51.57,5,3,1,0,0
3.0,18,2.08,2.34,8.12,8.34,52.37,3,4,2,0,0
4.0,18,2.12,1.76,10.24,10.1,53.32,4,4,1,0,0
5.0,18,2.16,2.59,12.4,12.69,54.03,5,2,3,0,0
6.0,18,2.2,2.64,14.6,15.33,55.07,7,4,3,0,0
7.0,18,2.24,2.69,16.84,18.02,56.13,8,3,3,0,0
8.0,18,2.28,2.04,19.12,20.06,57.21,6,4,3,0,0
9.0,18,2.32,2.56,21.44,22.62,58.02,5,2,3,0,0
10.0,18,2.36,2.8,23.8,25.42,59.04,12,3,3,0,0
11.0,18,2.4,2.78,26.2,28.2,60.15,7,2,3,0,0
12.0,18,2.44,2.68,28.64,30.88,61.25,8,3,3,0,0
13.0,18,2.48,2.53,31.12,33.41,62.3,6,4,3,0,0
14.0,18,2.52,2.92,33.64,36.33,63.3,5,4,3,0,0
15.0,18,2.56,2.69,36.2,39.02,64.44,2,3,1,1,0
16.0,18,2.6,1.45,38.8,40.47,65.48,5,6,2,1,1
17.0,18,2.64,1.21,41.44,41.68,66.05,3,5,0,1,2
18.0,18,2.68,1.5,44.12,43.18,66.52,3,6,2,1,3
19.0,18,2.72,1.96,46.84,45.14,67.1,3,5,2,1,4
20.0,18,2.76,1.57,49.6,46.71,67.85,3,6,2,1,5
21.0,18,2.8,1.13,52.4,47.84,68.46,4,6,1,1,6
22.0,18,2.84,1.19,55.24,49.03,68.89,8,4,3,0,7
23.0,18,2.88,3.71,58.12,52.74,69.35,4,3,1,0,7
24.0,18,2.92,3.18,61.04,55.92,70.77,6,3,3,0,7
25.0,18,2.96,3.37,64.0,59.29,71.98,5,4,2,0,7
26.0,18,3.0,3.73,67.0,63.02,73.26,5,4,0,0,7
27.0,18,3.0,3.14,70.0,66.16,74.67,8,2,3,0,7
28.0,18,3.0,3.71,73.0,69.87,75.85,6,2,3,0,7
29.0,18,3.0,2.73,76.0,72.6,77.24,12,4,3,0,7
30.0,18,3.0,2.92,79.0,75.52,78.25,8,3,3,0,7
31.0,18,3.0,2.71,82.0,78.23,79.34,7,4,3,0,7
32.0,18,3.0,3.08,85.0,81.31,80.34,8,2,3,0,7
33.0,18,3.0,2.85,88.0,84.16,81.48,11,3,3,0,7
34.0,18,3.0,2.88,91.0,87.04,82.52,8,2,3,0,7
35.0,18,3.0,3.46,94.0,90.5,83.58,6,3,2,0,7
36.0,18,3.0,3.09,97.0,93.59,84.84,7,4,3,0,7
37.0,18,3.0,2.91,100.0,96.5,85.96,3,2,1,0,7
38.0,18,3.0,3.42,103.0,99.92,87.01,5,2,3,0,7
39.0,18,3.0,3.47,106.0,103.39,88.24,4,4,2,0,7
40.0,18,3.0,2.89,109.0,106.28,89.49,6,3,3,0,7
41.0,18,3.0,3.45,112.0,109.73,90.52,6,3,3,0,7
42.0,18,3.0,2.85,115.0,112.58,91.75,4,2,2,0,7
43.0,18,3.0,2.91,118.0,115.49,92.75,4,2,1,0,7
44.0,18,3.0,3.05,121.0,118.54,93.78,5,4,0,0,7
45.0,18,3.0,2.77,124.0,121.31,94.85,7,2,3,0,7
46.0,18,3.0,3.25,127.0,124.56,95.82,11,2,3,0,7
47.0,18,3.0,3.33,130.0,127.89,96.96,6,4,3,0,7
48.0,18,3.0,3.26,133.0,131.15,98.11,7,2,2,0,7
49.0,18,3.0,3.29,136.0,134.44,99.24,8,4,3,0,7
50.0,18,3.0,3.15,139.0,137.59,100.37,6,4,3,0,7
51.0,18,3.0,3.0,142.0,140.59,101.45,8,3,2,0,7
52.0,18,3.0,3.55,145.0,144.14,102.48,5,2,3,0,7
53.0,18,3.0,3.56,148.0,147.7,103.68,6,3,3,0,7
54.0,18,3.0,3.38,151.0,151.08,104.89,4,2,2,0,7
55.0,18,3.0,3.37,154.0,154.45,106.03,3,2,1,0,7
