floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,11,2.0,2.38,2.0,2.38,48.08,0,3,0,0,0
1.0,11,2.0,2.5,4.0,4.88,49.05,9,3,3,0,0
2.0,11,2.04,1.56,6.04,6.44,50.07,7,4,3,0,0
3.0,11,2.08,2.5,8.12,8.94,50.7,6,4,2,0,0
4.0,11,2.12,1.76,10.24,10.7,51.71,7,4,3,0,0
5.0,11,2.16,1.83,12.4,12.53,52.42,5,2,3,0,0
6.0,11,2.2,1.77,14.6,14.3,53.16,6,2,2,0,0
7.0,11,2.24,2.0,16.84,16.3,53.87,5,4,2,0,0
8.0,11,2.28,1.91,19.12,18.21,54.67,8,3,3,0,0
9.0,11,2.32,2.05,21.44,20.26,55.43,6,3,3,0,0
10.0,11,2.36,2.64,23.8,22.9,56.25,4,2,2,0,0
11.0,11,2.4,1.97,26.2,24.87,57.3,3,4,1,0,0
12.0,11,2.44,2.04,28.64,26.91,58.08,7,2,3,0,0
13.0,11,2.48,2.51,31.12,29.42,58.89,8,2,2,0,0
14.0,11,2.52,2.15,33.64,31.57,59.88,7,2,3,0,0
15.0,11,2.56,2.36,36.2,33.93,60.72,5,4,3,1,0
16.0,11,2.6,1.51,38.8,35.44,61.65,2,3,1,0,0
17.0,11,2.64,1.14,41.44,36.58,62.24,5,3,2,0,0
18.0,11,2.68,1.75,44.12,38.33,62.68,3,4,1,0,0
19.0,11,2.72,1.71,46.84,40.04,63.36,2,3,1,0,0
20.0,11,2.76,1.57,49.6,41.61,64.03,4,2,2,0,0
21.0,11,2.8,1.81,52.4,43.42,64.63,0,4,0,0,0
22.0,11,2.84,0.0,55.24,43.42,65.33,0,2,0,0,0
23.0,11,2.88,0.0,58.12,43.42,65.33,0,4,0,0,0
24.0,11,2.92,0.0,61.04,43.42,65.33,0,2,0,0,0
25.0,11,2.96,0.0,64.0,43.42,65.33,0,4,0,0,0
26.0,11,3.0,0.0,67.0,43.42,65.33,0,4,0,0,0
27.0,11,3.0,0.0,70.0,43.42,65.33,0,4,0,0,0
28.0,11,3.0,0.0,73.0,43.42,65.33,0,3,0,0,0
29.0,11,3.0,0.0,76.0,43.42,65.33,0,2,0,0,0
30.0,11,3.0,0.0,79.0,43.42,65.33,0,2,0,0,0
31.0,11,3.0,0.0,82.0,43.42,65.33,0,4,0,0,0
32.0,11,3.0,0.0,85.0,43.42,65.33,0,4,0,0,0
33.0,11,3.0,0.0,88.0,43.42,65.33,0,2,0,0,0
34.0,11,3.0,0.0,91.0,43.42,65.33,0,4,0,0,0
35.0,11,3.0,0.0,94.0,43.42,65.33,0,4,0,0,0
36.0,11,3.0,0.0,97.0,43.42,65.33,0,2,0,0,0
37.0,11,3.0,0.0,100.0,43.42,65.33,0,2,0,0,0
38.0,11,3.0,0.0,103.0,43.42,65.33,0,4,0,0,0
39.0,11,3.0,0.0,106.0,43.42,65.33,0,3,0,0,0
40.0,11,3.0,0.0,109.0,43.42,65.33,0,4,0,0,0
41.0,11,3.0,0.0,112.0,43.42,65.33,0,2,0,0,0
42.0,11,3.0,0.0,115.0,43.42,65.33,0,3,0,0,0
43.0,11,3.0,0.0,118.0,43.42,65.33,0,3,0,0,0
44.0,11,3.0,0.0,121.0,43.42,65.33,0,4,0,0,0
45.0,11,3.0,0.0,124.0,43.42,65.33,0,3,0,0,0
46.0,11,3.0,0.0,127.0,43.42,65.33,0,3,0,0,0
47.0,11,3.0,0.0,130.0,43.42,65.33,0,3,0,0,0
48.0,11,3.0,0.0,133.0,43.42,65.33,0,3,0,0,0
49.0,11,3.0,0.0,136.0,43.42,65.33,0,2,0,0,0
50.0,11,3.0,0.0,139.0,43.42,65.33,0,4,0,0,0
51.0,11,3.0,0.0,142.0,43.42,65.33,0,2,0,0,0
52.0,11,3.0,0.0,145.0,43.42,65.33,0,3,0,0,0
53.0,11,3.0,0.0,148.0,43.42,65.33,0,2,0,0,0
54.0,11,3.0,0.0,151.0,43.42,65.33,0,4,0,0,0
55.0,11,3.0,0.0,154.0,43.42,65.33,0,4,0,0,0
