floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,6,2.0,1.59,2.0,1.59,51.04,0,4,0,0,0
1.0,6,2.0,2.24,4.0,3.83,51.65,5,4,3,0,0
2.0,6,2.04,1.91,6.04,5.74,52.51,6,2,3,0,0
3.0,6,2.08,1.62,8.12,7.36,53.24,6,4,3,0,0
4.0,6,2.12,1.77,10.24,9.13,53.86,7,4,2,0,0
5.0,6,2.16,2.57,12.4,11.7,54.53,6,2,3,0,0
6.0,6,2.2,2.2,14.6,13.9,55.51,7,4,3,0,0
7.0,6,2.24,1.74,16.84,15.64,56.34,10,2,3,0,0
8.0,6,2.28,2.29,19.12,17.93,57.0,7,3,3,0,0
9.0,6,2.32,2.26,21.44,20.19,57.86,6,4,3,0,0
10.0,6,2.36,2.03,23.8,22.22,58.71,6,3,2,0,0
11.0,6,2.4,2.73,26.2,24.95,59.47,6,4,3,0,0
12.0,6,2.44,2.43,28.64,27.38,60.49,2,2,1,1,0
13.0,6,2.48,0.97,31.12,28.35,61.4,3,3,2,0,0
14.0,6,2.52,1.43,33.64,29.78,61.76,3,2,2,0,0
15.0,6,2.56,1.86,36.2,31.64,62.29,3,4,3,0,0
16.0,6,2.6,1.32,38.8,32.96,62.98,3,3,1,0,0
17.0,6,2.64,1.09,41.44,34.05,63.47,5,3,2,0,0
18.0,6,2.68,1.09,44.12,35.14,63.87,0,3,0,0,0
19.0,6,2.72,0.0,46.84,35.14,64.28,3,2,1,0,1
20.0,6,2.76,3.71,49.6,38.85,64.28,8,2,3,0,1
21.0,6,2.8,3.56,52.4,42.41,65.64,7,4,2,0,1
22.0,6,2.84,3.91,55.24,46.32,66.95,4,4,2,0,1
23.0,6,2.88,3.67,58.12,49.99,68.37,4,4,2,0,1
24.0,6,2.92,3.72,61.04,53.71,69.7,7,4,2,0,1
25.0,6,2.96,4.01,64.0,57.72,71.05,8,2,3,0,1
26.0,6,3.0,3.38,67.0,61.1,72.49,6,3,3,0,1
27.0,6,3.0,3.85,70.0,64.95,73.7,5,4,1,0,1
28.0,6,3.0,3.42,73.0,68.37,75.08,5,2,3,0,1
29.0,6,3.0,3.82,76.0,72.19,76.29,6,2,3,0,1
30.0,6,3.0,3.36,79.0,75.55,77.64,9,3,3,0,1
31.0,6,3.0,3.21,82.0,78.76,78.82,5,2,2,0,1
32.0,6,3.0,3.67,85.0,82.43,79.95,5,2,2,0,1
33.0,6,3.0,3.24,88.0,85.67,81.23,7,4,3,0,1
34.0,6,3.0,3.04,91.0,88.71,82.36,4,3,1,0,1
35.0,6,3.0,3.44,94.0,92.15,83.41,9,4,3,0,1
36.0,6,3.0,3.31,97.0,95.46,84.6,10,3,3,0,1
37.0,6,3.0,3.3,100.0,98.76,85.74,8,2,3,0,1
38.0,6,3.0,2.89,103.0,101.65,86.87,9,2,2,0,1
39.0,6,3.0,2.83,106.0,104.48,87.85,6,2,2,0,1
40.0,6,3.0,3.22,109.0,107.7,88.81,3,2,1,0,1
41.0,6,3.0,3.33,112.0,111.03,89.9,11,4,3,0,1
42.0,6,3.0,3.25,115.0,114.28,91.03,6,3,1,0,1
43.0,6,3.0,2.85,118.0,117.13,92.12,7,2,3,0,1
44.0,6,3.0,3.06,121.0,120.19,93.07,4,3,1,0,1
45.0,6,3.0,3.57,124.0,123.76,94.1,8,3,3,0,1
46.0,6,3.0,3.43,127.0,127.19,95.28,7,4,3,0,1
47.0,6,3.0,2.75,130.0,129.94,96.42,6,2,2,0,1
48.0,6,3.0,3.07,133.0,133.01,97.32,5,3,3,0,1
49.0,6,3.0,3.54,136.0,136.55,98.33,6,3,2,0,1
50.0,6,3.0,2.73,139.0,139.28,99.49,5,3,3,0,1
51.0,6,3.0,2.7,142.0,141.98,100.38,6,4,3,0,1
52.0,6,3.0,3.26,145.0,145.24,101.26,6,2,3,0,1
53.0,6,3.0,3.3,148.0,148.54,102.31,6,2,3,0,1
54.0,6,3.0,3.55,151.0,152.09,103.38,2,3,2,0,1
55.0,6,3.0,2.9,154.0,154.99,104.52,6,2,2,0,1
