floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,3,2.0,1.54,2.0,1.54,50.16,0,2,0,0,0
1.0,3,2.0,2.48,4.0,4.02,50.79,5,3,2,0,0
2.0,3,2.04,1.88,6.04,5.9,51.81,8,4,3,0,0
3.0,3,2.08,1.72,8.12,7.62,52.58,4,3,3,0,0
4.0,3,2.12,2.44,10.24,10.06,53.29,7,3,2,0,0
5.0,3,2.16,2.53,12.4,12.59,54.28,9,3,3,0,0
6.0,3,2.2,1.84,14.6,14.43,55.31,5,3,2,0,0
7.0,3,2.24,2.55,16.84,16.98,56.06,8,2,3,0,0
8.0,3,2.28,1.95,19.12,18.93,57.09,7,3,3,0,0
9.0,3,2.32,2.56,21.44,21.49,57.88,5,2,2,0,0
10.0,3,2.36,2.26,23.8,23.75,58.9,6,2,1,0,0
11.0,3,2.4,2.65,26.2,26.4,59.81,6,4,2,0,0
12.0,3,2.44,2.93,28.64,29.33,60.87,10,4,3,0,0
13.0,3,2.48,2.54,31.12,31.87,62.03,5,3,2,0,0
14.0,3,2.52,2.45,33.64,34.32,63.04,7,4,2,1,0
15.0,3,2.56,1.12,36.2,35.44,64.01,4,3,2,0,0
16.0,3,2.6,1.7,38.8,37.14,64.45,5,2,2,0,0
17.0,3,2.64,1.49,41.44,38.63,65.12,4,4,2,0,0
18.0,3,2.68,1.33,44.12,39.96,65.71,0,4,0,0,0
19.0,3,2.72,0.0,46.84,39.96,66.23,0,3,0,0,0
20.0,3,2.76,0.0,49.6,39.96,66.23,0,3,0,0,0
21.0,3,2.8,0.0,52.4,39.96,66.23,0,3,0,0,0
22.0,3,2.84,0.0,55.24,39.96,66.23,7,4,3,0,1
23.0,3,2.88,4.72,58.12,44.68,66.23,8,4,2,0,1
24.0,3,2.92,4.05,61.04,48.73,68.07,10,3,3,0,1
25.0,3,2.96,3.61,64.0,52.34,69.64,10,3,3,0,1
26.0,3,3.0,3.74,67.0,56.08,71.04,3,3,1,0,1
27.0,3,3.0,3.77,70.0,59.85,72.48,5,4,2,0,1
28.0,3,3.0,3.57,73.0,63.42,73.92,6,3,3,0,1
29.0,3,3.0,3.68,76.0,67.1,75.28,8,3,3,0,1
30.0,3,3.0,3.31,79.0,70.41,76.68,7,2,3,0,1
31.0,3,3.0,3.93,82.0,74.34,77.93,10,4,3,0,1
32.0,3,3.0,3.45,85.0,77.79,79.4,5,3,3,0,1
33.0,3,3.0,3.58,88.0,81.37,80.69,6,3,2,0,1
34.0,3,3.0,3.95,91.0,85.32,82.02,6,4,3,0,1
35.0,3,3.0,3.85,94.0,89.17,83.49,5,2,3,0,1
36.0,3,3.0,3.66,97.0,92.83,84.91,5,2,3,0,1
37.0,3,3.0,3.42,100.0,96.25,86.25,5,3,2,0,1
38.0,3,3.0,3.39,103.0,99.64,87.5,11,2,3,0,1
39.0,3,3.0,2.87,106.0,102.51,88.73,7,3,3,0,1
40.0,3,3.0,3.16,109.0,105.67,89.77,9,4,3,0,1
41.0,3,3.0,3.5,112.0,109.17,90.91,10,3,3,0,1
42.0,3,3.0,3.31,115.0,112.48,92.16,5,4,3,0,1
43.0,3,3.0,2.77,118.0,115.25,93.35,6,3,3,0,1
44.0,3,3.0,3.18,121.0,118.43,94.33,9,4,3,0,1
45.0,3,3.0,3.42,124.0,121.85,95.46,5,4,2,0,1
46.0,3,3.0,2.72,127.0,124.57,96.67,8,4,2,0,1
47.0,3,3.0,3.7,130.0,128.27,97.62,4,4,1,0,1
48.0,3,3.0,3.2,133.0,131.47,98.92,5,3,3,0,1
49.0,3,3.0,3.49,136.0,134.96,100.04,4,3,1,0,1
50.0,3,3.0,3.23,139.0,138.19,101.25,9,3,3,0,1
51.0,3,3.0,3.28,142.0,141.47,102.37,9,2,3,0,1
52.0,3,3.0,3.04,145.0,144.51,103.49,6,2,3,0,1
53.0,3,3.0,2.78,148.0,147.29,104.54,7,2,2,0,1
54.0,3,3.0,3.02,151.0,150.31,105.49,7,3,3,0,1
55.0,3,3.0,3.51,154.0,153.82,106.51,6,2,3,0,1
