floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,10,2.0,1.99,2.0,1.99,48.8,0,4,0,0,0
1.0,10,2.0,1.99,4.0,3.98,49.6,7,3,3,0,0
2.0,10,2.04,2.1,6.04,6.08,50.39,3,4,1,0,0
3.0,10,2.08,2.29,8.12,8.37,51.23,6,4,3,0,0
4.0,10,2.12,1.95,10.24,10.32,52.14,8,4,3,0,0
5.0,10,2.16,1.66,12.4,11.98,52.91,6,2,2,0,0
6.0,10,2.2,2.21,14.6,14.19,53.57,7,2,3,0,0
7.0,10,2.24,2.72,16.84,16.91,54.44,7,4,1,0,0
8.0,10,2.28,2.12,19.12,19.03,55.51,6,2,0,0,0
9.0,10,2.32,2.76,21.44,21.79,56.34,7,3,3,0,0
10.0,10,2.36,2.73,23.8,24.52,57.42,7,4,3,0,0
11.0,10,2.4,2.11,26.2,26.63,58.48,7,3,3,0,0
12.0,10,2.44,2.21,28.64,28.84,59.3,7,3,3,0,0
13.0,10,2.48,2.03,31.12,30.87,60.16,7,4,3,0,0
14.0,10,2.52,2.8,33.64,33.67,60.94,9,3,1,0,0
15.0,10,2.56,2.19,36.2,35.86,62.02,7,4,3,1,0
16.0,10,2.6,1.97,38.8,37.83,62.86,4,3,2,0,0
17.0,10,2.64,1.87,41.44,39.7,63.61,3,2,1,0,0
18.0,10,2.68,1.31,44.12,41.01,64.32,2,4,1,0,0
19.0,10,2.72,1.92,46.84,42.93,64.82,0,4,0,0,0
20.0,10,2.76,0.0,49.6,42.93,65.55,7,2,1,0,1
21.0,10,2.8,3.91,52.4,46.84,65.55,3,3,2,0,1
22.0,10,2.84,3.28,55.24,50.12,67.03,5,3,3,0,1
23.0,10,2.88,3.73,58.12,53.85,68.27,7,2,3,0,1
24.0,10,2.92,3.31,61.04,57.16,69.67,4,3,2,0,1
25.0,10,2.96,3.69,64.0,60.85,70.91,6,4,3,0,1
26.0,10,3.0,3.32,67.0,64.17,72.28,11,4,3,0,1
27.0,10,3.0,3.33,70.0,67.5,73.51,9,4,3,0,1
28.0,10,3.0,3.08,73.0,70.58,74.74,8,3,3,0,1
29.0,10,3.0,3.55,76.0,74.13,75.87,8,2,3,0,1
30.0,10,3.0,3.48,79.0,77.61,77.16,8,3,3,0,1
31.0,10,3.0,2.97,82.0,80.58,78.43,3,3,2,0,1
32.0,10,3.0,3.58,85.0,84.16,79.51,6,2,3,0,1
33.0,10,3.0,3.44,88.0,87.6,80.8,8,2,3,0,1
34.0,10,3.0,3.04,91.0,90.64,82.03,5,3,3,0,1
35.0,10,3.0,2.83,94.0,93.47,83.12,9,3,3,0,1
36.0,10,3.0,3.22,97.0,96.69,84.13,7,2,3,0,1
37.0,10,3.0,3.35,100.0,100.04,85.27,8,2,3,0,1
38.0,10,3.0,3.14,103.0,103.18,86.46,7,2,3,0,1
39.0,10,3.0,3.61,106.0,106.79,87.56,3,4,1,0,1
40.0,10,3.0,2.77,109.0,109.56,88.83,10,4,3,0,1
41.0,10,3.0,3.09,112.0,112.65,89.8,6,4,3,0,1
42.0,10,3.0,2.84,115.0,115.49,90.87,4,3,2,0,1
43.0,10,3.0,3.28,118.0,118.77,91.86,9,4,3,0,1
44.0,10,3.0,2.74,121.0,121.51,92.99,9,2,3,0,1
45.0,10,3.0,2.8,124.0,124.31,93.93,4,4,1,0,1
46.0,10,3.0,3.51,127.0,127.82,94.89,7,3,3,0,1
47.0,10,3.0,3.32,130.0,131.14,96.09,4,4,3,0,1
48.0,10,3.0,2.76,133.0,133.9,97.22,3,2,1,0,1
49.0,10,3.0,2.6,136.0,136.5,98.15,9,2,3,0,1
50.0,10,3.0,3.09,139.0,139.59,99.03,11,3,3,0,1
51.0,10,3.0,3.13,142.0,142.72,100.07,6,4,2,0,1
52.0,10,3.0,3.4,145.0,146.12,101.11,5,2,2,0,1
53.0,10,3.0,3.34,148.0,149.46,102.25,6,3,3,0,1
54.0,10,3.0,2.65,151.0,152.11,103.35,7,3,3,0,1
55.0,10,3.0,3.36,154.0,155.47,104.23,3,2,1,0,1
