floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,19,2.0,2.41,2.0,2.41,49.73,0,3,0,0,0
1.0,19,2.0,1.78,4.0,4.19,50.75,3,3,1,0,0
2.0,19,2.04,1.88,6.04,6.07,51.5,10,4,3,0,0
3.0,19,2.08,2.3,8.12,8.37,52.29,5,2,1,0,0
4.0,19,2.12,1.94,10.24,10.31,53.26,4,3,3,0,0
5.0,19,2.16,1.66,12.4,11.97,54.07,6,3,3,0,0
6.0,19,2.2,1.84,14.6,13.81,54.77,6,2,3,0,0
7.0,19,2.24,2.15,16.84,15.96,55.53,8,4,3,0,0
8.0,19,2.28,2.33,19.12,18.29,56.43,6,3,1,0,0
9.0,19,2.32,2.55,21.44,20.84,57.4,6,4,3,0,0
10.0,19,2.36,2.56,23.8,23.4,58.45,7,2,3,0,0
11.0,19,2.4,2.78,26.2,26.18,59.5,10,3,3,1,0
12.0,19,2.44,1.53,28.64,27.71,60.65,1,3,1,0,0
13.0,19,2.48,1.06,31.12,28.77,61.27,3,3,2,0,0
14.0,19,2.52,1.42,33.64,30.19,61.71,2,4,2,0,0
15.0,19,2.56,1.27,36.2,31.46,62.29,0,4,0,0,0
16.0,19,2.6,0.0,38.8,31.46,62.8,0,4,0,0,0
17.0,19,2.64,0.0,41.44,31.46,62.8,5,4,3,0,1
18.0,19,2.68,4.06,44.12,35.52,62.8,3,4,1,0,1
19.0,19,2.72,4.07,46.84,39.59,64.45,6,2,3,0,1
20.0,19,2.76,3.56,49.6,43.15,66.09,5,2,1,0,1
21.0,19,2.8,3.86,52.4,47.01,67.52,6,3,3,0,1
22.0,19,2.84,4.01,55.24,51.02,69.07,3,2,3,1,1
23.0,19,2.88,1.66,58.12,52.68,70.66,2,3,1,0,1
24.0,19,2.92,1.67,61.04,54.35,71.32,5,2,0,0,1
25.0,19,2.96,1.62,64.0,55.97,71.98,1,3,0,0,1
26.0,19,3.0,1.95,67.0,57.92,72.62,0,4,0,0,1
27.0,19,3.0,0.0,70.0,57.92,73.39,4,2,1,0,2
28.0,19,3.0,3.5,73.0,61.42,73.39,5,4,3,0,2
29.0,19,3.0,3.81,76.0,65.23,74.76,8,3,3,0,2
30.0,19,3.0,3.75,79.0,68.98,76.25,4,3,2,0,2
31.0,19,3.0,3.99,82.0,72.97,77.71,5,4,1,0,2
32.0,19,3.0,3.34,85.0,76.31,79.25,5,4,3,0,2
33.0,19,3.0,3.7,88.0,80.01,80.53,7,4,3,0,2
34.0,19,3.0,3.12,91.0,83.13,81.95,9,2,3,0,2
35.0,19,3.0,3.31,94.0,86.44,83.14,4,4,1,0,2
36.0,19,3.0,4.0,97.0,90.44,84.4,5,4,0,0,2
37.0,19,3.0,3.01,100.0,93.45,85.91,7,4,3,0,2
38.0,19,3.0,3.17,103.0,96.62,87.04,8,3,3,0,2
39.0,19,3.0,3.59,106.0,100.21,88.23,6,3,3,0,2
40.0,19,3.0,3.77,109.0,103.98,89.57,4,3,2,0,2
41.0,19,3.0,3.71,112.0,107.69,90.96,5,2,3,0,2
42.0,19,3.0,3.3,115.0,110.99,92.33,7,4,3,0,2
43.0,19,3.0,3.25,118.0,114.24,93.55,6,4,3,0,2
44.0,19,3.0,3.0,121.0,117.24,94.74,3,3,2,0,2
45.0,19,3.0,3.01,124.0,120.25,95.83,6,3,1,0,2
46.0,19,3.0,3.57,127.0,123.82,96.92,8,3,2,0,2
47.0,19,3.0,3.19,130.0,127.01,98.21,4,3,2,0,2
48.0,19,3.0,3.42,133.0,130.43,99.36,3,3,1,0,2
49.0,19,3.0,3.2,136.0,133.63,100.59,5,4,1,0,2
50.0,19,3.0,3.65,139.0,137.28,101.73,9,2,3,0,2
51.0,19,3.0,2.92,142.0,140.2,103.03,5,4,2,0,2
52.0,19,3.0,3.54,145.0,143.74,104.06,6,3,3,0,2
53.0,19,3.0,2.81,148.0,146.55,105.31,4,2,2,0,2
54.0,19,3.0,3.4,151.0,149.95,106.29,6,2,2,0,2
55.0,19,3.0,2.74,154.0,152.69,107.48,4,2,2,0,2
