floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,4,2.0,1.5,2.0,1.5,52.13,0,2,0,0,0
1.0,4,2.0,1.51,4.0,3.01,52.69,10,3,3,0,0
2.0,4,2.04,2.33,6.04,5.34,53.25,7,2,3,0,0
3.0,4,2.08,2.55,8.12,7.89,54.11,5,3,3,0,0
4.0,4,2.12,1.94,10.24,9.83,55.05,6,2,3,0,0
5.0,4,2.16,1.93,12.4,11.76,55.76,6,3,3,0,0
6.0,4,2.2,2.4,14.6,14.16,56.47,5,3,2,0,0
7.0,4,2.24,1.9,16.84,16.06,57.34,3,4,2,0,0
8.0,4,2.28,2.69,19.12,18.75,58.04,8,2,3,0,0
9.0,4,2.32,2.75,21.44,21.5,59.01,8,4,3,0,0
10.0,4,2.36,2.36,23.8,23.86,60.01,9,2,3,0,0
11.0,4,2.4,2.67,26.2,26.53,60.86,3,2,1,1,0
12.0,4,2.44,1.39,28.64,27.92,61.83,2,3,1,0,0
13.0,4,2.48,1.38,31.12,29.3,62.33,2,3,2,0,0
14.0,4,2.52,1.52,33.64,30.82,62.82,2,3,1,0,0
15.0,4,2.56,1.13,36.2,31.95,63.37,1,3,1,0,0
16.0,4,2.6,1.31,38.8,33.26,63.77,1,4,1,0,0
17.0,4,2.64,1.81,41.44,35.07,64.24,0,4,0,0,0
18.0,4,2.68,0.0,44.12,35.07,64.88,0,4,0,0,0
19.0,4,2.72,0.0,46.84,35.07,64.88,6,3,2,0,1
20.0,4,2.76,4.16,49.6,39.23,64.88,8,4,2,0,1
21.0,4,2.8,3.96,52.4,43.19,66.36,4,2,1,0,1
22.0,4,2.84,4.07,55.24,47.26,67.76,8,3,3,0,1
23.0,4,2.88,3.65,58.12,50.91,69.19,6,3,3,0,1
24.0,4,2.92,3.99,61.04,54.9,70.47,6,2,2,0,1
25.0,4,2.96,3.61,64.0,58.51,71.86,10,4,3,0,1
26.0,4,3.0,3.92,67.0,62.43,73.12,7,4,3,0,1
27.0,4,3.0,3.79,70.0,66.22,74.47,6,2,3,0,1
28.0,4,3.0,3.12,73.0,69.34,75.78,4,3,2,0,1
29.0,4,3.0,3.65,76.0,72.99,76.85,5,4,1,0,1
30.0,4,3.0,3.77,79.0,76.76,78.09,6,4,2,0,1
31.0,4,3.0,3.25,82.0,80.01,79.37,5,3,2,0,1
32.0,4,3.0,3.06,85.0,83.07,80.47,2,4,2,0,1
33.0,4,3.0,3.0,88.0,86.07,81.5,4,3,1,0,1
34.0,4,3.0,3.6,91.0,89.67,82.51,6,2,3,0,1
35.0,4,3.0,3.54,94.0,93.21,83.72,7,2,3,0,1
36.0,4,3.0,3.02,97.0,96.23,84.9,6,4,3,0,1
37.0,4,3.0,2.77,100.0,99.0,85.9,7,4,3,0,1
38.0,4,3.0,3.47,103.0,102.47,86.81,5,3,2,0,1
39.0,4,3.0,2.83,106.0,105.3,87.96,6,4,2,0,1
40.0,4,3.0,2.98,109.0,108.28,88.89,7,2,3,0,1
41.0,4,3.0,2.67,112.0,110.95,89.86,7,4,3,0,1
42.0,4,3.0,2.83,115.0,113.78,90.73,9,4,3,0,1
43.0,4,3.0,3.25,118.0,117.03,91.65,7,2,1,0,1
44.0,4,3.0,3.43,121.0,120.46,92.7,4,3,2,0,1
45.0,4,3.0,2.81,124.0,123.27,93.81,4,4,3,0,1
46.0,4,3.0,3.58,127.0,126.85,94.71,1,2,1,0,1
47.0,4,3.0,2.94,130.0,129.79,95.86,11,4,3,0,1
48.0,4,3.0,3.46,133.0,133.25,96.8,8,3,2,0,1
49.0,4,3.0,3.56,136.0,136.81,97.9,8,2,3,0,1
50.0,4,3.0,3.43,139.0,140.24,99.02,5,2,3,0,1
51.0,4,3.0,3.51,142.0,143.75,100.11,3,2,2,0,1
52.0,4,3.0,2.58,145.0,146.33,101.21,7,3,3,0,1
53.0,4,3.0,2.99,148.0,149.32,102.01,8,2,3,0,1
54.0,4,3.0,3.41,151.0,152.73,102.95,5,3,3,0,1
55.0,4,3.0,3.04,154.0,155.77,104.0,3,4,0,0,1
