floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,17,2.0,1.76,2.0,1.76,51.94,0,3,0,0,0
1.0,17,2.0,2.1,4.0,3.86,52.62,7,3,3,0,0
2.0,17,2.04,2.05,6.04,5.91,53.43,4,2,1,0,0
3.0,17,2.08,2.04,8.12,7.95,54.23,10,3,3,0,0
4.0,17,2.12,2.27,10.24,10.22,55.01,5,4,2,0,0
5.0,17,2.16,2.23,12.4,12.45,55.88,4,2,0,0,0
6.0,17,2.2,1.72,14.6,14.17,56.73,5,2,3,0,0
7.0,17,2.24,2.72,16.84,16.89,57.39,5,4,1,0,0
8.0,17,2.28,2.11,19.12,19.0,58.43,7,4,3,0,0
9.0,17,2.32,2.61,21.44,21.61,59.23,8,2,3,0,0
10.0,17,2.36,2.31,23.8,23.92,60.22,6,3,3,0,0
11.0,17,2.4,2.45,26.2,26.37,61.09,4,3,3,0,0
12.0,17,2.44,2.67,28.64,29.04,62.01,3,4,1,1,0
13.0,17,2.48,1.85,31.12,30.89,63.01,6,2,2,0,0
14.0,17,2.52,1.83,33.64,32.72,63.7,6,3,3,0,0
15.0,17,2.56,1.49,36.2,34.21,64.39,3,2,3,0,0
16.0,17,2.6,1.96,38.8,36.17,64.94,3,2,2,0,0
17.0,17,2.64,1.16,41.44,37.33,65.67,0,3,0,0,0
18.0,17,2.68,0.0,44.12,37.33,66.1,0,2,0,0,0
19.0,17,2.72,0.0,46.84,37.33,66.1,0,2,0,0,0
20.0,17,2.76,0.0,49.6,37.33,66.1,9,4,2,0,1
21.0,17,2.8,4.22,52.4,41.55,66.1,5,2,2,0,1
22.0,17,2.84,3.99,55.24,45.54,67.66,6,3,1,0,1
23.0,17,2.88,3.72,58.12,49.26,69.13,6,2,3,0,1
24.0,17,2.92,3.4,61.04,52.66,70.49,6,2,3,0,1
25.0,17,2.96,3.51,64.0,56.17,71.73,7,3,3,0,1
26.0,17,3.0,3.76,67.0,59.93,73.01,3,2,2,0,1
27.0,17,3.0,3.54,70.0,63.47,74.36,2,4,0,0,1
28.0,17,3.0,3.5,73.0,66.97,75.64,9,3,3,0,1
29.0,17,3.0,3.69,76.0,70.66,76.89,3,3,1,0,1
30.0,17,3.0,3.78,79.0,74.44,78.21,4,4,2,0,1
31.0,17,3.0,3.19,82.0,77.63,79.55,6,2,3,0,1
32.0,17,3.0,3.37,85.0,81.0,80.68,7,3,3,0,1
33.0,17,3.0,3.49,88.0,84.49,81.87,6,3,3,0,1
34.0,17,3.0,3.76,91.0,88.25,83.09,7,3,1,0,1
35.0,17,3.0,3.45,94.0,91.7,84.4,6,3,3,0,1
36.0,17,3.0,3.6,97.0,95.3,85.6,7,2,3,0,1
37.0,17,3.0,3.69,100.0,98.99,86.85,4,4,3,0,1
38.0,17,3.0,3.34,103.0,102.33,88.12,10,4,3,0,1
39.0,17,3.0,2.8,106.0,105.13,89.27,6,3,3,0,1
40.0,17,3.0,3.48,109.0,108.61,90.23,2,2,1,0,1
41.0,17,3.0,2.71,112.0,111.32,91.41,8,2,2,0,1
42.0,17,3.0,2.66,115.0,113.98,92.33,6,4,3,0,1
43.0,17,3.0,2.72,118.0,116.7,93.23,10,4,3,0,1
44.0,17,3.0,3.41,121.0,120.11,94.15,5,3,1,0,1
45.0,17,3.0,3.25,124.0,123.36,95.29,9,2,3,0,1
46.0,17,3.0,3.45,127.0,126.81,96.38,7,3,3,0,1
47.0,17,3.0,3.62,130.0,130.43,97.53,10,3,3,0,1
48.0,17,3.0,3.39,133.0,133.82,98.73,7,3,3,0,1
49.0,17,3.0,3.18,136.0,137.0,99.85,6,3,3,0,1
50.0,17,3.0,3.06,139.0,140.06,100.89,6,3,3,0,1
51.0,17,3.0,3.51,142.0,143.57,101.9,4,2,1,0,1
52.0,17,3.0,3.05,145.0,146.62,103.04,8,3,3,0,1
53.0,17,3.0,3.52,148.0,150.14,104.03,5,3,2,0,1
54.0,17,3.0,3.21,151.0,153.35,105.17,10,4,3,0,1
55.0,17,3.0,3.05,154.0,156.4,106.21,11,2,1,0,1
