floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,10,2.0,1.88,2.0,1.88,51.58,0,4,0,0,0
1.0,10,2.0,1.96,4.0,3.84,52.34,6,3,3,0,0
2.0,10,2.04,2.24,6.04,6.08,53.13,4,4,2,0,0
3.0,10,2.08,2.36,8.12,8.44,54.03,7,3,3,0,0
4.0,10,2.12,2.17,10.24,10.61,54.98,5,4,1,0,0
5.0,10,2.16,1.7,12.4,12.31,55.85,8,3,3,0,0
6.0,10,2.2,1.95,14.6,14.26,56.52,5,4,3,0,0
7.0,10,2.24,1.74,16.84,16.0,57.3,6,2,3,0,0
8.0,10,2.28,2.66,19.12,18.66,57.99,7,2,3,0,0
9.0,10,2.32,1.98,21.44,20.64,59.04,6,2,3,0,0
10.0,10,2.36,2.27,23.8,22.91,59.82,9,3,3,0,0
11.0,10,2.4,2.23,26.2,25.14,60.72,5,2,3,0,0
12.0,10,2.44,2.82,28.64,27.96,61.59,8,4,2,0,0
13.0,10,2.48,2.01,31.12,29.97,62.7,6,2,3,0,0
14.0,10,2.52,2.52,33.64,32.49,63.48,7,3,1,0,0
15.0,10,2.56,2.37,36.2,34.86,64.46,1,2,0,1,0
16.0,10,2.6,1.07,38.8,35.93,65.38,2,5,1,1,1
17.0,10,2.64,1.06,41.44,36.99,65.79,3,5,1,1,2
18.0,10,2.68,1.41,44.12,38.4,66.2,6,4,2,1,3
19.0,10,2.72,1.33,46.84,39.73,66.74,3,5,3,1,4
20.0,10,2.76,1.45,49.6,41.18,67.26,3,5,2,1,5
21.0,10,2.8,1.32,52.4,42.5,67.81,6,5,3,1,6
22.0,10,2.84,1.42,55.24,43.92,68.32,0,5,0,0,6
23.0,10,2.88,0.0,58.12,43.92,68.86,6,4,3,0,7
24.0,10,2.92,3.56,61.04,47.48,68.86,5,3,3,0,7
25.0,10,2.96,3.54,64.0,51.02,70.22,7,3,1,0,7
26.0,10,3.0,3.91,67.0,54.93,71.57,5,3,1,0,7
27.0,10,3.0,3.83,70.0,58.76,73.04,5,2,2,0,7
28.0,10,3.0,3.72,73.0,62.48,74.48,4,4,3,0,7
29.0,10,3.0,3.74,76.0,66.22,75.88,6,2,3,0,7
30.0,10,3.0,3.87,79.0,70.09,77.27,5,2,2,0,7
31.0,10,3.0,3.21,82.0,73.3,78.71,5,3,2,0,7
32.0,10,3.0,3.7,85.0,77.0,79.89,5,4,1,0,7
33.0,10,3.0,3.02,88.0,80.02,81.25,3,3,2,0,7
34.0,10,3.0,3.24,91.0,83.26,82.35,7,4,3,0,7
35.0,10,3.0,3.02,94.0,86.28,83.53,6,3,3,0,7
36.0,10,3.0,3.63,97.0,89.91,84.63,2,2,2,1,7
37.0,10,3.0,2.38,100.0,92.29,85.94,3,4,1,1,8
38.0,10,3.0,1.77,103.0,94.06,86.8,6,6,3,0,8
39.0,10,3.0,3.36,106.0,97.42,87.43,4,3,2,1,9
40.0,10,3.0,2.53,109.0,99.95,88.64,2,6,2,1,10
41.0,10,3.0,1.63,112.0,101.58,89.54,4,6,3,1,11
42.0,10,3.0,2.42,115.0,104.0,90.12,5,6,3,0,11
43.0,10,3.0,3.78,118.0,107.78,90.98,8,3,3,0,12
44.0,10,3.0,3.97,121.0,111.75,92.31,6,3,2,0,12
45.0,10,3.0,3.91,124.0,115.66,93.71,5,4,3,0,12
46.0,10,3.0,3.96,127.0,119.62,95.07,9,4,3,0,12
47.0,10,3.0,3.28,130.0,122.9,96.45,7,3,3,0,12
48.0,10,3.0,3.79,133.0,126.69,97.59,10,4,3,0,12
49.0,10,3.0,3.08,136.0,129.77,98.89,4,3,1,0,12
50.0,10,3.0,3.03,139.0,132.8,99.95,6,4,0,0,12
51.0,10,3.0,3.83,142.0,136.63,100.98,8,2,3,0,12
52.0,10,3.0,3.38,145.0,140.01,102.29,3,3,1,0,12
53.0,10,3.0,3.39,148.0,143.4,103.43,6,2,3,0,12
54.0,10,3.0,3.07,151.0,146.47,104.58,6,2,1,0,12
55.0,10,3.0,3.16,154.0,149.63,105.61,5,3,3,0,12
