floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,4,2.0,1.85,2.0,1.85,47.97,0,4,0,0,0
1.0,4,2.0,1.73,4.0,3.58,48.73,8,4,3,0,0
2.0,4,2.04,1.72,6.04,5.3,49.44,12,2,3,0,0
3.0,4,2.08,2.36,8.12,7.66,50.14,4,3,1,0,0
4.0,4,2.12,1.89,10.24,9.55,51.1,6,3,3,0,0
5.0,4,2.16,2.29,12.4,11.84,51.87,7,2,3,0,0
6.0,4,2.2,2.68,14.6,14.52,52.8,5,4,3,0,0
7.0,4,2.24,1.76,16.84,16.28,53.88,4,3,3,0,0
8.0,4,2.28,2.54,19.12,18.82,54.59,3,4,1,0,0
9.0,4,2.32,2.38,21.44,21.2,55.61,7,2,3,0,0
10.0,4,2.36,2.51,23.8,23.71,56.57,3,3,0,0,0
11.0,4,2.4,2.85,26.2,26.56,57.57,7,4,3,0,0
12.0,4,2.44,2.29,28.64,28.85,58.7,6,3,3,0,0
13.0,4,2.48,2.58,31.12,31.43,59.61,5,2,2,0,0
14.0,4,2.52,2.72,33.64,34.15,60.63,5,4,3,0,0
15.0,4,2.56,2.77,36.2,36.92,61.7,3,2,1,1,0
16.0,4,2.6,1.58,38.8,38.5,62.79,5,4,3,0,0
17.0,4,2.64,2.43,41.44,40.93,63.41,3,3,3,1,1
18.0,4,2.68,1.89,44.12,42.82,64.36,5,6,2,1,2
19.0,4,2.72,1.44,46.84,44.26,65.1,4,5,1,0,2
20.0,4,2.76,3.08,49.6,47.34,65.66,4,2,3,1,3
21.0,4,2.8,1.91,52.4,49.25,66.85,4,4,3,1,4
22.0,4,2.84,1.65,55.24,50.9,67.59,7,4,3,0,5
23.0,4,2.88,3.06,58.12,53.96,68.22,3,2,1,0,5
24.0,4,2.92,3.68,61.04,57.64,69.4,4,2,1,0,5
25.0,4,2.96,2.87,64.0,60.51,70.81,8,4,3,0,5
26.0,4,3.0,3.44,67.0,63.95,71.9,4,4,1,0,5
27.0,4,3.0,3.32,70.0,67.27,73.2,6,2,3,0,5
28.0,4,3.0,2.98,73.0,70.25,74.46,6,3,2,0,5
29.0,4,3.0,3.53,76.0,73.78,75.58,6,3,3,0,5
30.0,4,3.0,3.43,79.0,77.21,76.9,7,3,3,0,5
31.0,4,3.0,3.42,82.0,80.63,78.18,8,3,1,0,5
32.0,4,3.0,2.81,85.0,83.44,79.45,5,2,2,0,5
33.0,4,3.0,2.88,88.0,86.32,80.49,7,4,3,0,5
34.0,4,3.0,3.07,91.0,89.39,81.55,2,2,1,0,5
35.0,4,3.0,3.15,94.0,92.54,82.68,9,3,3,0,5
36.0,4,3.0,3.09,97.0,95.63,83.83,1,3,1,1,5
37.0,4,3.0,1.8,100.0,97.43,84.95,5,5,3,1,6
38.0,4,3.0,1.93,103.0,99.36,85.61,4,4,3,1,7
39.0,4,3.0,1.7,106.0,101.06,86.31,5,4,1,1,8
40.0,4,3.0,2.15,109.0,103.21,86.92,6,4,0,0,8
41.0,4,3.0,3.1,112.0,106.31,87.69,5,3,3,1,9
42.0,4,3.0,2.43,115.0,108.74,88.81,3,5,1,1,10
43.0,4,3.0,2.42,118.0,111.16,89.68,6,5,3,0,11
44.0,4,3.0,3.62,121.0,114.78,90.54,6,3,2,0,11
45.0,4,3.0,3.14,124.0,117.92,91.83,8,4,3,0,11
46.0,4,3.0,3.16,127.0,121.08,92.94,7,3,3,0,11
47.0,4,3.0,3.26,130.0,124.34,94.05,7,4,3,0,11
48.0,4,3.0,3.82,133.0,128.16,95.19,7,4,2,0,11
49.0,4,3.0,3.88,136.0,132.04,96.53,4,3,1,0,11
50.0,4,3.0,3.63,139.0,135.67,97.88,7,2,3,0,11
51.0,4,3.0,3.36,142.0,139.03,99.13,5,3,3,0,11
52.0,4,3.0,3.02,145.0,142.05,100.29,5,2,3,0,11
53.0,4,3.0,3.56,148.0,145.61,101.32,8,3,3,0,11
54.0,4,3.0,3.0,151.0,148.61,102.54,7,3,3,0,11
55.0,4,3.0,3.23,154.0,151.84,103.56,4,3,3,0,11
