floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,6,2.0,2.38,2.0,2.38,50.57,0,4,0,0,0
1.0,6,2.0,2.06,4.0,4.44,51.48,9,3,3,0,0
2.0,6,2.04,1.81,6.04,6.25,52.26,8,2,3,0,0
3.0,6,2.08,1.84,8.12,8.09,52.95,8,3,3,0,0
4.0,6,2.12,2.51,10.24,10.6,53.65,3,2,1,0,0
5.0,6,2.16,2.51,12.4,13.11,54.6,6,3,3,0,0
6.0,6,2.2,1.79,14.6,14.9,55.55,5,3,1,0,0
7.0,6,2.24,1.75,16.84,16.65,56.22,6,3,3,0,0
8.0,6,2.28,2.4,19.12,19.05,56.88,5,3,3,0,0
9.0,6,2.32,2.58,21.44,21.63,57.78,7,4,3,0,0
10.0,6,2.36,2.15,23.8,23.78,58.74,10,2,3,0,0
11.0,6,2.4,2.0,26.2,25.78,59.54,6,4,3,0,0
12.0,6,2.44,2.32,28.64,28.1,60.29,8,3,3,0,0
13.0,6,2.48,2.11,31.12,30.21,61.15,3,2,1,0,0
14.0,6,2.52,2.24,33.64,32.45,61.92,7,3,3,0,0
15.0,6,2.56,2.72,36.2,35.17,62.75,5,4,3,1,0
16.0,6,2.6,1.48,38.8,36.65,63.75,1,4,0,1,1
17.0,6,2.64,1.63,41.44,38.28,64.29,7,5,1,0,1
18.0,6,2.68,2.59,44.12,40.87,64.89,3,2,3,1,2
19.0,6,2.72,1.12,46.84,41.99,65.84,9,4,3,0,2
20.0,6,2.76,3.45,49.6,45.44,66.24,4,3,1,1,3
21.0,6,2.8,1.48,52.4,46.92,67.5,4,6,3,1,4
22.0,6,2.84,1.23,55.24,48.15,68.03,6,5,2,0,4
23.0,6,2.88,3.11,58.12,51.26,68.48,9,3,3,0,5
24.0,6,2.92,3.31,61.04,54.57,69.6,7,2,3,0,5
25.0,6,2.96,3.31,64.0,57.88,70.79,8,2,3,0,5
26.0,6,3.0,3.08,67.0,60.96,71.97,7,4,2,0,5
27.0,6,3.0,3.02,70.0,63.98,73.07,11,4,3,0,5
28.0,6,3.0,3.23,73.0,67.21,74.15,4,3,0,0,5
29.0,6,3.0,3.12,76.0,70.33,75.29,4,4,3,0,5
30.0,6,3.0,3.02,79.0,73.35,76.39,8,2,3,0,5
31.0,6,3.0,3.25,82.0,76.6,77.45,6,3,3,0,5
32.0,6,3.0,2.85,85.0,79.45,78.59,10,3,3,0,5
33.0,6,3.0,2.82,88.0,82.27,79.58,4,3,2,0,5
34.0,6,3.0,2.96,91.0,85.23,80.56,7,4,3,0,5
35.0,6,3.0,3.4,94.0,88.63,81.59,7,3,3,0,5
36.0,6,3.0,3.83,97.0,92.46,82.76,4,4,2,1,5
37.0,6,3.0,2.01,100.0,94.47,84.08,5,4,3,1,6
38.0,6,3.0,1.59,103.0,96.06,84.77,7,6,2,1,7
39.0,6,3.0,2.0,106.0,98.06,85.31,5,5,3,1,8
40.0,6,3.0,1.96,109.0,100.02,85.99,6,6,3,1,9
41.0,6,3.0,1.85,112.0,101.87,86.66,2,6,2,1,10
42.0,6,3.0,2.51,115.0,104.38,87.29,5,6,3,0,10
43.0,6,3.0,3.77,118.0,108.15,88.14,8,3,3,0,11
44.0,6,3.0,4.14,121.0,112.29,89.41,7,3,3,0,11
45.0,6,3.0,3.71,124.0,116.0,90.8,3,4,1,0,11
46.0,6,3.0,3.77,127.0,119.77,92.04,6,4,3,0,11
47.0,6,3.0,3.34,130.0,123.11,93.29,4,3,3,0,11
48.0,6,3.0,3.12,133.0,126.23,94.4,6,3,3,0,11
49.0,6,3.0,3.05,136.0,129.28,95.43,8,3,3,0,11
50.0,6,3.0,3.9,139.0,133.18,96.43,7,3,3,0,11
51.0,6,3.0,3.76,142.0,136.94,97.71,6,3,1,0,11
52.0,6,3.0,3.73,145.0,140.67,98.94,4,4,3,0,11
53.0,6,3.0,2.89,148.0,143.56,100.15,4,2,1,0,11
54.0,6,3.0,3.01,151.0,146.57,101.08,1,2,1,0,11
55.0,6,3.0,3.03,154.0,149.6,102.05,9,2,3,0,11
