floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,8,2.0,1.94,2.0,1.94,52.28,0,2,0,0,0
1.0,8,2.0,2.03,4.0,3.97,53.07,7,3,2,0,0
2.0,8,2.04,1.96,6.04,5.93,53.89,7,3,3,0,0
3.0,8,2.08,2.57,8.12,8.5,54.68,3,3,2,0,0
4.0,8,2.12,1.85,10.24,10.35,55.71,6,3,1,0,0
5.0,8,2.16,2.22,12.4,12.57,56.45,7,3,2,0,0
6.0,8,2.2,2.07,14.6,14.64,57.34,5,4,3,0,0
7.0,8,2.24,2.25,16.84,16.89,58.16,2,4,2,0,0
8.0,8,2.28,2.53,19.12,19.42,59.06,10,3,2,0,0
9.0,8,2.32,2.68,21.44,22.1,60.06,8,4,3,0,0
10.0,8,2.36,2.78,23.8,24.88,61.12,5,4,2,0,0
11.0,8,2.4,2.11,26.2,26.99,62.21,6,3,3,0,0
12.0,8,2.44,2.3,28.64,29.29,63.04,6,4,3,0,0
13.0,8,2.48,1.98,31.12,31.27,63.94,5,3,3,0,0
14.0,8,2.52,2.94,33.64,34.21,64.71,5,4,3,0,0
15.0,8,2.56,2.78,36.2,36.99,65.85,3,4,0,1,0
16.0,8,2.6,1.78,38.8,38.77,66.93,8,4,2,0,0
17.0,8,2.64,2.31,41.44,41.08,67.62,5,3,2,1,1
18.0,8,2.68,1.48,44.12,42.56,68.51,3,6,0,1,2
19.0,8,2.72,1.13,46.84,43.69,69.08,1,6,1,1,3
20.0,8,2.76,1.17,49.6,44.86,69.51,8,5,3,0,3
21.0,8,2.8,2.94,52.4,47.8,69.96,2,3,2,1,4
22.0,8,2.84,1.52,55.24,49.32,71.08,7,6,3,0,5
23.0,8,2.88,3.29,58.12,52.61,71.66,3,3,0,0,5
24.0,8,2.92,3.09,61.04,55.7,72.91,8,4,3,0,5
25.0,8,2.96,2.97,64.0,58.67,74.08,5,4,2,0,5
26.0,8,3.0,2.88,67.0,61.55,75.2,6,2,2,0,5
27.0,8,3.0,2.92,70.0,64.47,76.28,3,2,2,0,5
28.0,8,3.0,3.14,73.0,67.61,77.37,4,2,2,0,5
29.0,8,3.0,3.42,76.0,71.03,78.54,6,2,2,0,5
30.0,8,3.0,2.95,79.0,73.98,79.81,7,2,3,0,5
31.0,8,3.0,2.88,82.0,76.86,80.9,6,2,3,0,5
32.0,8,3.0,3.5,85.0,80.36,81.96,9,3,3,0,5
33.0,8,3.0,3.19,88.0,83.55,83.24,6,3,3,0,5
34.0,8,3.0,3.46,91.0,87.01,84.41,9,2,3,0,5
35.0,8,3.0,3.2,94.0,90.21,85.66,5,4,3,0,5
36.0,8,3.0,3.62,97.0,93.83,86.82,2,3,2,1,5
37.0,8,3.0,2.12,100.0,95.95,88.13,3,5,1,1,6
38.0,8,3.0,1.72,103.0,97.67,88.89,7,5,2,0,6
39.0,8,3.0,3.93,106.0,101.6,89.5,4,3,1,1,7
40.0,8,3.0,1.66,109.0,103.26,90.91,4,5,2,1,8
41.0,8,3.0,1.73,112.0,104.99,91.5,3,4,1,1,9
42.0,8,3.0,2.36,115.0,107.35,92.11,7,6,3,0,9
43.0,8,3.0,3.92,118.0,111.27,92.94,8,3,3,0,10
44.0,8,3.0,3.14,121.0,114.41,94.33,5,2,3,0,10
45.0,8,3.0,3.99,124.0,118.4,95.43,2,3,2,0,10
46.0,8,3.0,3.96,127.0,122.36,96.82,5,3,3,0,10
47.0,8,3.0,3.1,130.0,125.46,98.2,7,4,3,0,10
48.0,8,3.0,3.83,133.0,129.29,99.27,4,4,2,0,10
49.0,8,3.0,3.42,136.0,132.71,100.59,6,2,3,0,10
50.0,8,3.0,3.06,139.0,135.77,101.76,6,3,3,0,10
51.0,8,3.0,2.94,142.0,138.71,102.8,6,2,2,0,10
52.0,8,3.0,2.8,145.0,141.51,103.8,7,2,3,0,10
53.0,8,3.0,3.13,148.0,144.64,104.75,5,4,3,0,10
54.0,8,3.0,3.6,151.0,148.24,105.81,5,2,3,0,10
55.0,8,3.0,2.89,154.0,151.13,107.02,8,3,2,0,10
