floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,5,2.0,2.43,2.0,2.43,50.66,0,2,0,0,0
1.0,5,2.0,2.4,4.0,4.83,51.63,4,2,1,0,0
2.0,5,2.04,2.51,6.04,7.34,52.59,6,3,3,0,0
3.0,5,2.08,2.18,8.12,9.52,53.59,6,3,3,0,0
4.0,5,2.12,2.18,10.24,11.7,54.45,6,2,2,0,0
5.0,5,2.16,2.45,12.4,14.15,55.31,7,2,2,0,0
6.0,5,2.2,2.03,14.6,16.18,56.28,8,4,3,0,0
7.0,5,2.24,2.33,16.84,18.51,57.08,9,2,3,0,0
8.0,5,2.28,2.24,19.12,20.75,57.99,6,2,3,0,0
9.0,5,2.32,2.67,21.44,23.42,58.86,8,4,3,0,0
10.0,5,2.36,2.39,23.8,25.81,59.91,4,2,3,0,0
11.0,5,2.4,2.27,26.2,28.08,60.83,5,2,3,0,0
12.0,5,2.44,2.32,28.64,30.4,61.71,7,2,2,0,0
13.0,5,2.48,2.64,31.12,33.04,62.61,5,4,2,0,0
14.0,5,2.52,2.4,33.64,35.44,63.63,6,3,3,0,0
15.0,5,2.56,2.52,36.2,37.96,64.55,5,4,1,1,0
16.0,5,2.6,1.74,38.8,39.7,65.51,2,5,1,1,1
17.0,5,2.64,1.89,41.44,41.59,66.18,4,6,3,1,2
18.0,5,2.68,1.82,44.12,43.41,66.9,3,5,1,1,3
19.0,5,2.72,1.02,46.84,44.43,67.59,2,6,1,1,4
20.0,5,2.76,1.37,49.6,45.8,67.97,5,5,2,0,4
21.0,5,2.8,2.92,52.4,48.72,68.49,2,3,2,1,5
22.0,5,2.84,1.49,55.24,50.21,69.6,5,5,2,0,5
23.0,5,2.88,3.1,58.12,53.31,70.16,8,4,3,0,6
24.0,5,2.92,2.98,61.04,56.29,71.32,4,2,2,0,6
25.0,5,2.96,3.09,64.0,59.38,72.44,4,3,3,0,6
26.0,5,3.0,3.46,67.0,62.84,73.59,7,4,3,0,6
27.0,5,3.0,3.65,70.0,66.49,74.88,4,2,3,0,6
28.0,5,3.0,2.99,73.0,69.48,76.23,4,3,3,0,6
29.0,5,3.0,3.31,76.0,72.79,77.33,5,3,2,0,6
30.0,5,3.0,3.04,79.0,75.83,78.54,9,3,3,0,6
31.0,5,3.0,3.07,82.0,78.9,79.65,6,2,3,0,6
32.0,5,3.0,3.54,85.0,82.44,80.77,10,3,3,0,6
33.0,5,3.0,2.79,88.0,85.23,82.05,9,2,3,0,6
34.0,5,3.0,3.26,91.0,88.49,83.06,3,2,1,0,6
35.0,5,3.0,3.42,94.0,91.91,84.23,3,3,2,0,6
36.0,5,3.0,3.32,97.0,95.23,85.46,1,4,0,1,6
37.0,5,3.0,2.35,100.0,97.58,86.64,3,4,1,0,6
38.0,5,3.0,3.26,103.0,100.84,87.48,3,4,3,1,7
39.0,5,3.0,2.34,106.0,103.18,88.63,4,4,0,0,7
40.0,5,3.0,3.67,109.0,106.85,89.46,3,2,1,1,8
41.0,5,3.0,2.22,112.0,109.07,90.75,6,6,3,1,9
42.0,5,3.0,1.78,115.0,110.85,91.53,7,4,3,0,9
43.0,5,3.0,3.59,118.0,114.44,92.15,5,2,2,0,10
44.0,5,3.0,3.15,121.0,117.59,93.4,3,3,0,0,10
45.0,5,3.0,2.95,124.0,120.54,94.49,5,4,3,0,10
46.0,5,3.0,3.86,127.0,124.4,95.51,6,4,3,0,10
47.0,5,3.0,3.79,130.0,128.19,96.84,9,2,3,0,10
48.0,5,3.0,3.69,133.0,131.88,98.14,1,2,1,0,10
49.0,5,3.0,2.9,136.0,134.78,99.4,10,2,3,0,10
50.0,5,3.0,3.51,139.0,138.29,100.39,6,3,1,0,10
51.0,5,3.0,3.52,142.0,141.81,101.57,8,4,3,0,10
52.0,5,3.0,3.54,145.0,145.35,102.76,8,3,3,0,10
53.0,5,3.0,3.19,148.0,148.54,103.95,4,3,0,0,10
54.0,5,3.0,2.64,151.0,151.18,105.01,5,4,3,0,10
55.0,5,3.0,2.92,154.0,154.1,105.89,6,2,3,0,10
