floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,1,2.0,1.57,2.0,1.57,49.64,0,4,0,0,0
1.0,1,2.0,2.18,4.0,3.75,50.28,7,3,3,0,0
2.0,1,2.04,2.04,6.04,5.79,51.16,7,2,3,0,0
3.0,1,2.08,2.22,8.12,8.01,51.99,10,2,3,0,0
4.0,1,2.12,1.68,10.24,9.69,52.89,2,4,1,0,0
5.0,1,2.16,2.26,12.4,11.95,53.56,8,3,3,0,0
6.0,1,2.2,2.59,14.6,14.54,54.47,5,4,2,0,0
7.0,1,2.24,1.81,16.84,16.35,55.51,6,4,3,0,0
8.0,1,2.28,2.67,19.12,19.02,56.23,7,2,3,0,0
9.0,1,2.32,1.84,21.44,20.86,57.3,7,3,3,0,0
10.0,1,2.36,2.26,23.8,23.12,58.03,8,4,3,0,0
11.0,1,2.4,2.05,26.2,25.17,58.92,5,2,3,0,0
12.0,1,2.44,2.88,28.64,28.05,59.73,6,4,3,0,0
13.0,1,2.48,2.52,31.12,30.57,60.87,8,4,3,0,0
14.0,1,2.52,2.89,33.64,33.46,61.86,7,2,3,0,0
15.0,1,2.56,2.75,36.2,36.21,62.99,5,2,2,1,0
16.0,1,2.6,1.1,38.8,37.31,64.06,3,6,3,1,1
17.0,1,2.64,1.21,41.44,38.52,64.49,5,6,1,1,2
18.0,1,2.68,1.06,44.12,39.58,64.96,2,4,1,1,3
19.0,1,2.72,1.07,46.84,40.65,65.37,4,4,2,1,4
20.0,1,2.76,1.93,49.6,42.58,65.78,3,4,0,1,5
21.0,1,2.8,1.68,52.4,44.26,66.53,4,6,3,1,6
22.0,1,2.84,1.06,55.24,45.32,67.18,15,4,3,0,7
23.0,1,2.88,3.14,58.12,48.46,67.59,5,4,2,0,7
24.0,1,2.92,3.64,61.04,52.1,68.79,1,3,0,0,7
25.0,1,2.96,3.37,64.0,55.47,70.18,6,3,2,0,7
26.0,1,3.0,3.37,67.0,58.84,71.47,3,4,1,0,7
27.0,1,3.0,3.29,70.0,62.13,72.74,9,3,2,0,7
28.0,1,3.0,3.01,73.0,65.14,73.98,4,4,1,0,7
29.0,1,3.0,3.87,76.0,69.01,75.11,5,4,1,0,7
30.0,1,3.0,3.8,79.0,72.81,76.56,8,2,3,0,7
31.0,1,3.0,2.84,82.0,75.65,77.98,5,2,2,0,7
32.0,1,3.0,3.11,85.0,78.76,79.03,4,4,1,0,7
33.0,1,3.0,3.4,88.0,82.16,80.18,4,4,1,0,7
34.0,1,3.0,3.59,91.0,85.75,81.43,6,3,1,0,7
35.0,1,3.0,2.77,94.0,88.52,82.74,5,3,3,0,7
36.0,1,3.0,3.77,97.0,92.29,83.75,3,3,0,1,7
37.0,1,3.0,1.82,100.0,94.11,85.12,3,6,2,1,8
38.0,1,3.0,2.03,103.0,96.14,85.78,1,5,1,1,9
39.0,1,3.0,2.29,106.0,98.43,86.52,5,5,3,1,10
40.0,1,3.0,2.57,109.0,101.0,87.34,4,6,3,1,11
41.0,1,3.0,2.26,112.0,103.26,88.26,7,5,2,0,11
42.0,1,3.0,3.39,115.0,106.65,89.07,2,3,1,1,12
43.0,1,3.0,2.39,118.0,109.04,90.28,6,6,3,0,13
44.0,1,3.0,4.09,121.0,113.13,91.13,8,4,3,0,13
45.0,1,3.0,3.15,124.0,116.28,92.57,7,3,3,0,13
46.0,1,3.0,3.81,127.0,120.09,93.68,6,3,3,0,13
47.0,1,3.0,3.98,130.0,124.07,95.02,5,3,2,0,13
48.0,1,3.0,3.8,133.0,127.87,96.41,5,4,3,0,13
49.0,1,3.0,3.9,136.0,131.77,97.73,10,3,3,0,13
50.0,1,3.0,3.65,139.0,135.42,99.07,6,2,2,0,13
51.0,1,3.0,3.05,142.0,138.47,100.33,9,3,3,0,13
52.0,1,3.0,3.72,145.0,142.19,101.37,8,4,3,0,13
53.0,1,3.0,3.02,148.0,145.21,102.64,8,3,3,0,13
54.0,1,3.0,3.26,151.0,148.47,103.67,5,4,1,0,13
55.0,1,3.0,2.81,154.0,151.28,104.77,5,3,2,0,13
