floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,16,2.0,2.45,2.0,2.45,48.41,0,2,0,0,0
1.0,16,2.0,2.23,4.0,4.68,49.4,6,2,2,0,0
2.0,16,2.04,1.88,6.04,6.56,50.3,9,4,3,0,0
3.0,16,2.08,1.59,8.12,8.15,51.05,7,4,2,0,0
4.0,16,2.12,2.03,10.24,10.18,51.69,3,2,1,0,0
5.0,16,2.16,2.0,12.4,12.18,52.5,8,2,2,0,0
6.0,16,2.2,2.69,14.6,14.87,53.3,7,2,3,0,0
7.0,16,2.24,1.91,16.84,16.78,54.37,8,2,3,0,0
8.0,16,2.28,1.87,19.12,18.65,55.13,5,4,0,0,0
9.0,16,2.32,2.14,21.44,20.79,55.87,3,3,0,0,0
10.0,16,2.36,2.74,23.8,23.53,56.72,10,2,3,0,0
11.0,16,2.4,2.02,26.2,25.55,57.8,8,4,3,0,0
12.0,16,2.44,2.64,28.64,28.19,58.59,5,3,3,0,0
13.0,16,2.48,2.98,31.12,31.17,59.62,6,3,3,0,0
14.0,16,2.52,2.96,33.64,34.13,60.79,7,3,2,0,0
15.0,16,2.56,2.27,36.2,36.4,61.94,4,3,2,1,0
16.0,16,2.6,1.23,38.8,37.63,62.82,4,4,1,1,1
17.0,16,2.64,1.6,41.44,39.23,63.29,4,6,1,1,2
18.0,16,2.68,1.27,44.12,40.5,63.91,2,4,0,1,3
19.0,16,2.72,1.92,46.84,42.42,64.4,3,5,1,1,4
20.0,16,2.76,1.67,49.6,44.09,65.14,3,4,2,1,5
21.0,16,2.8,1.94,52.4,46.03,65.78,4,6,2,1,6
22.0,16,2.84,1.79,55.24,47.82,66.52,8,6,3,0,7
23.0,16,2.88,3.16,58.12,50.98,67.2,6,4,2,0,7
24.0,16,2.92,2.86,61.04,53.84,68.41,9,4,3,0,7
25.0,16,2.96,3.26,64.0,57.1,69.49,10,4,3,0,7
26.0,16,3.0,3.28,67.0,60.38,70.72,6,2,2,0,7
27.0,16,3.0,3.81,70.0,64.19,71.96,11,2,3,0,7
28.0,16,3.0,3.27,73.0,67.46,73.39,7,4,3,0,7
29.0,16,3.0,3.08,76.0,70.54,74.61,5,3,2,0,7
30.0,16,3.0,3.22,79.0,73.76,75.75,5,3,3,0,7
31.0,16,3.0,3.05,82.0,76.81,76.94,4,4,1,0,7
32.0,16,3.0,3.19,85.0,80.0,78.07,6,2,2,0,7
33.0,16,3.0,3.48,88.0,83.48,79.24,5,4,2,0,7
34.0,16,3.0,3.51,91.0,86.99,80.51,5,3,3,0,7
35.0,16,3.0,3.15,94.0,90.14,81.79,8,4,3,0,7
36.0,16,3.0,3.24,97.0,93.38,82.93,6,4,3,1,7
37.0,16,3.0,1.94,100.0,95.32,84.11,4,4,3,0,7
38.0,16,3.0,3.25,103.0,98.57,84.8,4,3,3,1,8
39.0,16,3.0,2.5,106.0,101.07,85.97,4,6,2,1,9
40.0,16,3.0,2.23,109.0,103.3,86.87,5,5,3,1,10
41.0,16,3.0,2.28,112.0,105.58,87.66,4,4,3,1,11
42.0,16,3.0,1.64,115.0,107.22,88.47,4,5,3,1,12
43.0,16,3.0,2.35,118.0,109.57,89.05,8,6,3,0,13
44.0,16,3.0,4.12,121.0,113.69,89.89,5,4,3,0,13
45.0,16,3.0,3.31,124.0,117.0,91.34,6,3,3,0,13
46.0,16,3.0,3.69,127.0,120.69,92.5,7,4,3,0,13
47.0,16,3.0,3.74,130.0,124.43,93.79,8,3,3,0,13
48.0,16,3.0,3.47,133.0,127.9,95.09,4,4,1,0,13
49.0,16,3.0,3.0,136.0,130.9,96.29,7,2,2,0,13
50.0,16,3.0,3.48,139.0,134.38,97.33,4,2,1,0,13
51.0,16,3.0,3.0,142.0,137.38,98.52,5,2,3,0,13
52.0,16,3.0,3.79,145.0,141.17,99.55,6,4,2,0,13
53.0,16,3.0,3.19,148.0,144.36,100.84,8,2,3,0,13
54.0,16,3.0,3.0,151.0,147.36,101.93,3,2,0,0,13
55.0,16,3.0,3.56,154.0,150.92,102.94,5,3,2,0,13
