floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,17,2.0,2.48,2.0,2.48,50.8,0,3,0,0,0
1.0,17,2.0,1.53,4.0,4.01,51.76,2,4,0,0,0
2.0,17,2.04,2.2,6.04,6.21,52.36,6,4,3,0,0
3.0,17,2.08,2.38,8.12,8.59,53.21,6,3,3,0,0
4.0,17,2.12,2.4,10.24,10.99,54.12,8,3,3,0,0
5.0,17,2.16,2.24,12.4,13.23,55.04,7,3,3,0,0
6.0,17,2.2,2.27,14.6,15.5,55.9,6,3,3,0,0
7.0,17,2.24,2.55,16.84,18.05,56.77,8,2,3,0,0
8.0,17,2.28,2.64,19.12,20.69,57.74,6,4,1,0,0
9.0,17,2.32,2.67,21.44,23.36,58.74,6,2,3,0,0
10.0,17,2.36,2.08,23.8,25.44,59.75,9,4,3,0,0
11.0,17,2.4,2.65,26.2,28.09,60.54,8,2,2,0,0
12.0,17,2.44,2.24,28.64,30.33,61.54,2,4,1,0,0
13.0,17,2.48,2.27,31.12,32.6,62.38,7,3,2,0,0
14.0,17,2.52,2.07,33.64,34.67,63.23,9,2,3,0,0
15.0,17,2.56,2.88,36.2,37.55,64.0,2,2,1,1,0
16.0,17,2.6,1.15,38.8,38.7,65.07,3,6,2,0,0
17.0,17,2.64,2.51,41.44,41.21,65.5,4,4,3,1,1
18.0,17,2.68,1.8,44.12,43.01,66.43,8,6,3,0,1
19.0,17,2.72,2.44,46.84,45.45,67.09,3,4,0,1,2
20.0,17,2.76,1.48,49.6,46.93,67.99,5,6,1,1,3
21.0,17,2.8,1.18,52.4,48.11,68.54,2,4,1,1,4
22.0,17,2.84,1.62,55.24,49.73,68.97,5,4,3,0,5
23.0,17,2.88,2.91,58.12,52.64,69.56,7,3,2,0,5
24.0,17,2.92,3.39,61.04,56.03,70.63,9,3,3,0,5
25.0,17,2.96,3.57,64.0,59.6,71.86,8,2,3,0,5
26.0,17,3.0,3.13,67.0,62.73,73.15,4,4,1,0,5
27.0,17,3.0,3.01,70.0,65.74,74.28,4,3,1,0,5
28.0,17,3.0,3.27,73.0,69.01,75.37,5,2,2,0,5
29.0,17,3.0,3.4,76.0,72.41,76.54,6,3,3,0,5
30.0,17,3.0,3.6,79.0,76.01,77.75,7,2,3,0,5
31.0,17,3.0,3.66,82.0,79.67,79.03,9,4,1,0,5
32.0,17,3.0,2.83,85.0,82.5,80.32,7,2,3,0,5
33.0,17,3.0,3.05,88.0,85.55,81.32,7,3,3,0,5
34.0,17,3.0,3.57,91.0,89.12,82.39,5,4,2,0,5
35.0,17,3.0,3.56,94.0,92.68,83.64,10,2,3,0,5
36.0,17,3.0,3.22,97.0,95.9,84.88,2,2,1,1,5
37.0,17,3.0,2.13,100.0,98.03,86.0,3,5,3,1,6
38.0,17,3.0,2.48,103.0,100.51,86.73,5,4,2,1,7
39.0,17,3.0,2.32,106.0,102.83,87.59,3,6,1,1,8
40.0,17,3.0,2.53,109.0,105.36,88.38,5,6,2,1,9
41.0,17,3.0,2.51,112.0,107.87,89.25,1,4,0,1,10
42.0,17,3.0,2.12,115.0,109.99,90.11,3,6,2,1,11
43.0,17,3.0,1.85,118.0,111.84,90.83,7,5,2,0,12
44.0,17,3.0,3.08,121.0,114.92,91.46,6,2,3,0,12
45.0,17,3.0,3.13,124.0,118.05,92.5,8,3,1,0,12
46.0,17,3.0,3.25,127.0,121.3,93.56,5,3,2,0,12
47.0,17,3.0,3.16,130.0,124.46,94.65,7,4,3,0,12
48.0,17,3.0,3.09,133.0,127.55,95.71,6,4,2,0,12
49.0,17,3.0,3.03,136.0,130.58,96.74,10,2,2,0,12
50.0,17,3.0,3.43,139.0,134.01,97.74,6,3,2,0,12
51.0,17,3.0,3.15,142.0,137.16,98.88,8,3,3,0,12
52.0,17,3.0,3.13,145.0,140.29,99.92,4,3,3,0,12
53.0,17,3.0,2.93,148.0,143.22,100.95,6,2,3,0,12
54.0,17,3.0,3.02,151.0,146.24,101.91,12,2,3,0,12
55.0,17,3.0,3.67,154.0,149.91,102.89,2,3,1,0,12
