floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,15,2.0,2.49,2.0,2.49,50.54,0,2,0,0,0
1.0,15,2.0,2.46,4.0,4.95,51.53,8,2,3,0,0
2.0,15,2.04,2.5,6.04,7.45,52.51,5,4,3,0,0
3.0,15,2.08,2.28,8.12,9.73,53.5,9,4,3,0,0
4.0,15,2.12,1.75,10.24,11.48,54.4,6,3,3,0,0
5.0,15,2.16,2.15,12.4,13.63,55.09,4,2,3,0,0
6.0,15,2.2,1.81,14.6,15.44,55.93,3,2,0,0,0
7.0,15,2.24,2.2,16.84,17.64,56.64,5,3,2,0,0
8.0,15,2.28,2.49,19.12,20.13,57.5,3,4,2,0,0
9.0,15,2.32,1.93,21.44,22.06,58.47,4,4,2,0,0
10.0,15,2.36,1.86,23.8,23.92,59.22,5,4,3,0,0
11.0,15,2.4,2.67,26.2,26.59,59.94,6,2,3,0,0
12.0,15,2.44,2.06,28.64,28.65,60.98,8,4,3,0,0
13.0,15,2.48,2.61,31.12,31.26,61.77,5,4,3,0,0
14.0,15,2.52,2.99,33.64,34.25,62.77,9,2,3,0,0
15.0,15,2.56,2.53,36.2,36.78,63.92,7,3,3,1,0
16.0,15,2.6,0.92,38.8,37.7,64.88,5,5,3,1,1
17.0,15,2.64,1.86,41.44,39.56,65.23,4,6,0,1,2
18.0,15,2.68,1.23,44.12,40.79,65.94,3,5,0,1,3
19.0,15,2.72,1.72,46.84,42.51,66.41,1,5,1,1,4
20.0,15,2.76,1.54,49.6,44.05,67.06,2,5,0,1,5
21.0,15,2.8,1.63,52.4,45.68,67.64,3,6,2,1,6
22.0,15,2.84,1.24,55.24,46.92,68.26,10,4,3,0,7
23.0,15,2.88,3.51,58.12,50.43,68.72,9,4,3,0,7
24.0,15,2.92,3.75,61.04,54.18,70.04,7,2,3,0,7
25.0,15,2.96,3.77,64.0,57.95,71.44,4,3,3,0,7
26.0,15,3.0,3.1,67.0,61.05,72.85,6,2,3,0,7
27.0,15,3.0,3.13,70.0,64.18,73.99,6,4,2,0,7
28.0,15,3.0,3.05,73.0,67.23,75.15,2,4,2,0,7
29.0,15,3.0,3.23,76.0,70.46,76.27,8,4,3,0,7
30.0,15,3.0,3.23,79.0,73.69,77.45,7,4,3,0,7
31.0,15,3.0,3.67,82.0,77.36,78.63,10,3,3,0,7
32.0,15,3.0,3.43,85.0,80.79,79.96,8,3,2,0,7
33.0,15,3.0,3.52,88.0,84.31,81.2,3,3,3,0,7
34.0,15,3.0,3.12,91.0,87.43,82.47,8,4,3,0,7
35.0,15,3.0,2.89,94.0,90.32,83.59,9,2,2,0,7
36.0,15,3.0,3.0,97.0,93.32,84.62,3,3,1,1,7
37.0,15,3.0,2.52,100.0,95.84,85.68,5,6,2,1,8
38.0,15,3.0,1.64,103.0,97.48,86.58,7,4,3,1,9
39.0,15,3.0,2.49,106.0,99.97,87.16,4,4,3,1,10
40.0,15,3.0,2.35,109.0,102.32,88.04,4,6,2,0,10
41.0,15,3.0,3.43,112.0,105.75,88.86,2,2,0,1,11
42.0,15,3.0,2.51,115.0,108.26,90.06,1,5,0,1,12
43.0,15,3.0,2.43,118.0,110.69,90.94,8,4,3,0,12
44.0,15,3.0,3.85,121.0,114.54,91.78,7,4,3,0,13
45.0,15,3.0,3.4,124.0,117.94,93.12,3,4,1,0,13
46.0,15,3.0,3.87,127.0,121.81,94.29,8,4,3,0,13
47.0,15,3.0,3.04,130.0,124.85,95.62,6,3,2,0,13
48.0,15,3.0,3.19,133.0,128.04,96.66,7,3,3,0,13
49.0,15,3.0,3.67,136.0,131.71,97.75,9,2,3,0,13
50.0,15,3.0,3.49,139.0,135.2,98.99,8,3,3,0,13
51.0,15,3.0,2.83,142.0,138.03,100.17,4,4,1,0,13
52.0,15,3.0,3.64,145.0,141.67,101.12,7,2,3,0,13
53.0,15,3.0,3.17,148.0,144.84,102.34,6,2,1,0,13
54.0,15,3.0,3.31,151.0,148.15,103.4,4,2,2,0,13
55.0,15,3.0,2.85,154.0,151.0,104.5,3,4,1,0,13
