floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,12,2.0,1.99,2.0,1.99,49.95,0,2,0,0,0
1.0,12,2.0,1.92,4.0,3.91,50.79,8,3,3,0,0
2.0,12,2.04,2.09,6.04,6.0,51.6,5,3,1,0,0
3.0,12,2.08,1.96,8.12,7.96,52.48,4,3,3,0,0
4.0,12,2.12,1.96,10.24,9.92,53.31,8,2,3,0,0
5.0,12,2.16,2.66,12.4,12.58,54.13,3,2,3,0,0
6.0,12,2.2,2.52,14.6,15.1,55.24,9,4,3,0,0
7.0,12,2.24,2.49,16.84,17.59,56.28,4,4,2,0,0
8.0,12,2.28,2.07,19.12,19.66,57.32,10,3,3,0,0
9.0,12,2.32,2.64,21.44,22.3,58.17,4,4,1,0,0
10.0,12,2.36,2.53,23.8,24.83,59.26,6,3,3,0,0
11.0,12,2.4,1.96,26.2,26.79,60.3,6,3,3,0,0
12.0,12,2.44,2.39,28.64,29.18,61.1,3,3,1,0,0
13.0,12,2.48,2.5,31.12,31.68,62.08,4,4,3,0,0
14.0,12,2.52,2.59,33.64,34.27,63.1,6,3,3,0,0
15.0,12,2.56,2.1,36.2,36.37,64.15,6,2,3,1,0
16.0,12,2.6,1.85,38.8,38.22,65.0,5,6,3,0,0
17.0,12,2.64,2.69,41.44,40.91,65.74,3,2,2,1,1
18.0,12,2.68,1.43,44.12,42.34,66.83,3,5,2,1,2
19.0,12,2.72,1.35,46.84,43.69,67.4,6,5,2,0,2
20.0,12,2.76,3.05,49.6,46.74,67.94,4,4,1,1,3
21.0,12,2.8,1.41,52.4,48.15,69.16,4,5,3,1,4
22.0,12,2.84,1.44,55.24,49.59,69.72,6,6,3,0,4
23.0,12,2.88,3.58,58.12,53.17,70.29,7,2,3,0,5
24.0,12,2.92,3.64,61.04,56.81,71.71,9,2,3,0,5
25.0,12,2.96,3.09,64.0,59.9,73.14,7,2,3,0,5
26.0,12,3.0,3.6,67.0,63.5,74.36,10,3,3,0,5
27.0,12,3.0,3.29,70.0,66.79,75.76,11,4,3,0,5
28.0,12,3.0,2.77,73.0,69.56,77.04,4,3,2,0,5
29.0,12,3.0,3.57,76.0,73.13,78.12,7,2,3,0,5
30.0,12,3.0,3.26,79.0,76.39,79.49,9,4,3,0,5
31.0,12,3.0,2.94,82.0,79.33,80.75,4,3,1,0,5
32.0,12,3.0,2.76,85.0,82.09,81.87,5,2,3,0,5
33.0,12,3.0,2.69,88.0,84.78,82.92,5,3,3,0,5
34.0,12,3.0,2.77,91.0,87.55,83.94,7,4,3,0,5
35.0,12,3.0,2.7,94.0,90.25,84.99,8,2,3,0,5
36.0,12,3.0,3.66,97.0,93.91,86.01,6,4,3,1,5
37.0,12,3.0,1.88,100.0,95.79,87.38,7,5,3,0,5
38.0,12,3.0,3.66,103.0,99.45,88.09,7,2,3,1,6
39.0,12,3.0,1.99,106.0,101.44,89.45,3,4,2,1,7
40.0,12,3.0,2.02,109.0,103.46,90.19,1,4,1,1,8
41.0,12,3.0,1.89,112.0,105.35,90.94,1,4,1,1,9
42.0,12,3.0,1.61,115.0,106.96,91.64,2,5,1,1,10
43.0,12,3.0,1.88,118.0,108.84,92.23,5,5,3,0,11
44.0,12,3.0,3.51,121.0,112.35,92.92,7,2,3,0,11
45.0,12,3.0,3.88,124.0,116.23,94.21,8,2,3,0,11
46.0,12,3.0,4.09,127.0,120.32,95.62,6,2,3,0,11
47.0,12,3.0,3.28,130.0,123.6,97.11,6,4,1,0,11
48.0,12,3.0,3.32,133.0,126.92,98.29,7,4,3,0,11
49.0,12,3.0,3.16,136.0,130.08,99.48,5,3,2,0,11
50.0,12,3.0,3.92,139.0,134.0,100.61,8,4,3,0,11
51.0,12,3.0,3.03,142.0,137.03,102.01,7,3,3,0,11
52.0,12,3.0,3.71,145.0,140.74,103.08,4,4,3,0,11
53.0,12,3.0,3.17,148.0,143.91,104.39,5,2,2,0,11
54.0,12,3.0,3.31,151.0,147.22,105.51,7,2,3,0,11
55.0,12,3.0,3.64,154.0,150.86,106.67,3,2,1,0,11
