floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,13,2.0,1.89,2.0,1.89,52.23,0,2,0,0,0
1.0,13,2.0,1.92,4.0,3.81,53.0,6,3,2,0,0
2.0,13,2.04,1.91,6.04,5.72,53.77,4,4,3,0,0
3.0,13,2.08,1.91,8.12,7.63,54.55,3,2,1,0,0
4.0,13,2.12,2.55,10.24,10.18,55.31,4,2,1,0,0
5.0,13,2.16,2.07,12.4,12.25,56.34,7,2,3,0,0
6.0,13,2.2,2.48,14.6,14.73,57.17,2,4,2,0,0
7.0,13,2.24,2.67,16.84,17.4,58.16,8,4,3,0,0
8.0,13,2.28,2.31,19.12,19.71,59.22,4,3,3,0,0
9.0,13,2.32,1.86,21.44,21.57,60.14,11,4,3,0,0
10.0,13,2.36,2.33,23.8,23.9,60.87,4,2,2,0,0
11.0,13,2.4,2.83,26.2,26.73,61.79,7,2,2,0,0
12.0,13,2.44,1.98,28.64,28.71,62.91,7,4,2,0,0
13.0,13,2.48,2.83,31.12,31.54,63.69,11,4,3,0,0
14.0,13,2.52,2.05,33.64,33.59,64.79,8,4,3,0,0
15.0,13,2.56,2.16,36.2,35.75,65.59,2,4,1,1,0
16.0,13,2.6,1.47,38.8,37.22,66.43,2,5,1,1,1
17.0,13,2.64,1.87,41.44,39.09,67.0,2,6,0,1,2
18.0,13,2.68,1.92,44.12,41.01,67.73,4,6,2,1,3
19.0,13,2.72,1.26,46.84,42.27,68.47,5,6,1,1,4
20.0,13,2.76,1.65,49.6,43.92,68.95,3,4,1,1,5
21.0,13,2.8,1.27,52.4,45.19,69.59,5,6,2,0,5
22.0,13,2.84,3.01,55.24,48.2,70.08,5,3,3,0,6
23.0,13,2.88,3.05,58.12,51.25,71.23,3,3,1,0,6
24.0,13,2.92,3.71,61.04,54.96,72.4,4,4,1,0,6
25.0,13,2.96,3.46,64.0,58.42,73.81,4,4,3,0,6
26.0,13,3.0,3.35,67.0,61.77,75.12,5,4,1,0,6
27.0,13,3.0,3.76,70.0,65.53,76.38,7,4,3,0,6
28.0,13,3.0,2.93,73.0,68.46,77.79,9,2,3,0,6
29.0,13,3.0,3.29,76.0,71.75,78.88,7,3,2,0,6
30.0,13,3.0,3.27,79.0,75.02,80.11,6,2,3,0,6
31.0,13,3.0,3.33,82.0,78.35,81.32,6,4,3,0,6
32.0,13,3.0,3.22,85.0,81.57,82.55,9,3,3,0,6
33.0,13,3.0,2.72,88.0,84.29,83.73,7,2,3,0,6
34.0,13,3.0,3.14,91.0,87.43,84.73,6,4,3,0,6
35.0,13,3.0,3.26,94.0,90.69,85.88,5,3,3,0,6
36.0,13,3.0,3.13,97.0,93.82,87.06,1,2,1,1,6
37.0,13,3.0,1.91,100.0,95.73,88.19,3,4,2,1,7
38.0,13,3.0,1.58,103.0,97.31,88.88,7,5,3,0,7
39.0,13,3.0,3.28,106.0,100.59,89.45,6,4,3,1,8
40.0,13,3.0,2.5,109.0,103.09,90.63,3,6,0,1,9
41.0,13,3.0,2.41,112.0,105.5,91.52,4,6,2,1,10
42.0,13,3.0,1.77,115.0,107.27,92.38,3,5,1,1,11
43.0,13,3.0,1.68,118.0,108.95,93.01,5,6,3,0,12
44.0,13,3.0,4.17,121.0,113.12,93.61,4,3,1,0,12
45.0,13,3.0,3.34,124.0,116.46,95.08,8,4,3,0,12
46.0,13,3.0,3.88,127.0,120.34,96.26,6,3,3,0,12
47.0,13,3.0,3.15,130.0,123.49,97.62,7,2,3,0,12
48.0,13,3.0,3.42,133.0,126.91,98.72,5,3,3,0,12
49.0,13,3.0,3.78,136.0,130.69,99.91,7,3,3,0,12
50.0,13,3.0,3.14,139.0,133.83,101.21,5,3,1,0,12
51.0,13,3.0,3.87,142.0,137.7,102.3,8,3,3,0,12
52.0,13,3.0,3.68,145.0,141.38,103.62,5,2,2,0,12
53.0,13,3.0,3.6,148.0,144.98,104.88,9,3,3,0,12
54.0,13,3.0,2.84,151.0,147.82,106.1,7,2,3,0,12
55.0,13,3.0,3.67,154.0,151.49,107.06,4,2,2,0,12
