floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,9,2.0,2.18,2.0,2.18,51.71,0,4,0,0,0
1.0,9,2.0,1.55,4.0,3.73,52.55,10,4,3,0,0
2.0,9,2.04,1.84,6.04,5.57,53.14,2,4,2,0,0
3.0,9,2.08,2.56,8.12,8.13,53.85,8,3,2,0,0
4.0,9,2.12,2.5,10.24,10.63,54.83,5,3,3,0,0
5.0,9,2.16,2.23,12.4,12.86,55.78,6,3,3,0,0
6.0,9,2.2,1.81,14.6,14.67,56.63,10,4,3,0,0
7.0,9,2.24,2.58,16.84,17.25,57.31,4,2,2,0,0
8.0,9,2.28,1.8,19.12,19.05,58.29,7,4,2,0,0
9.0,9,2.32,2.23,21.44,21.28,58.97,6,2,2,0,0
10.0,9,2.36,2.29,23.8,23.57,59.81,5,4,2,0,0
11.0,9,2.4,2.51,26.2,26.08,60.67,9,2,3,0,0
12.0,9,2.44,2.36,28.64,28.44,61.61,5,3,0,0,0
13.0,9,2.48,2.96,31.12,31.4,62.49,4,2,1,0,0
14.0,9,2.52,2.58,33.64,33.98,63.59,3,3,1,0,0
15.0,9,2.56,2.24,36.2,36.22,64.54,1,2,1,1,0
16.0,9,2.6,1.38,38.8,37.6,65.37,5,6,3,1,1
17.0,9,2.64,1.03,41.44,38.63,65.88,4,5,3,1,2
18.0,9,2.68,1.5,44.12,40.13,66.26,4,6,2,1,3
19.0,9,2.72,1.21,46.84,41.34,66.81,5,6,2,0,3
20.0,9,2.76,3.46,49.6,44.8,67.26,3,2,1,1,4
21.0,9,2.8,1.48,52.4,46.28,68.52,4,5,2,1,5
22.0,9,2.84,1.04,55.24,47.32,69.06,4,4,2,0,6
23.0,9,2.88,3.1,58.12,50.42,69.44,9,2,3,0,6
24.0,9,2.92,3.63,61.04,54.05,70.57,5,4,3,0,6
25.0,9,2.96,3.66,64.0,57.71,71.88,6,2,3,0,6
26.0,9,3.0,3.27,67.0,60.98,73.2,4,4,2,0,6
27.0,9,3.0,3.61,70.0,64.59,74.38,6,2,2,0,6
28.0,9,3.0,3.23,73.0,67.82,75.67,10,4,2,0,6
29.0,9,3.0,3.06,76.0,70.88,76.82,7,4,3,0,6
30.0,9,3.0,3.39,79.0,74.27,77.91,7,4,2,0,6
31.0,9,3.0,3.68,82.0,77.95,79.11,7,2,3,0,6
32.0,9,3.0,3.22,85.0,81.17,80.4,9,3,3,0,6
33.0,9,3.0,3.32,88.0,84.49,81.53,3,2,0,0,6
34.0,9,3.0,3.51,91.0,88.0,82.69,9,3,3,0,6
35.0,9,3.0,2.78,94.0,90.78,83.91,9,3,3,0,6
36.0,9,3.0,3.37,97.0,94.15,84.88,1,3,1,1,6
37.0,9,3.0,2.48,100.0,96.63,86.04,4,4,0,0,6
38.0,9,3.0,3.46,103.0,100.09,86.89,7,3,3,1,7
39.0,9,3.0,2.48,106.0,102.57,88.08,5,6,2,1,8
40.0,9,3.0,2.12,109.0,104.69,88.93,5,6,1,0,8
41.0,9,3.0,3.05,112.0,107.74,89.65,1,2,0,1,9
42.0,9,3.0,2.2,115.0,109.94,90.68,4,5,0,1,10
43.0,9,3.0,2.0,118.0,111.94,91.43,5,6,3,0,11
44.0,9,3.0,3.91,121.0,115.85,92.11,9,4,3,0,11
45.0,9,3.0,3.53,124.0,119.38,93.42,4,4,3,0,11
46.0,9,3.0,3.02,127.0,122.4,94.61,5,2,2,0,11
47.0,9,3.0,3.75,130.0,126.15,95.61,6,2,3,0,11
48.0,9,3.0,3.27,133.0,129.42,96.86,6,4,3,0,11
49.0,9,3.0,3.82,136.0,133.24,97.94,7,3,2,0,11
50.0,9,3.0,3.29,139.0,136.53,99.2,6,3,3,0,11
51.0,9,3.0,3.55,142.0,140.08,100.28,9,4,3,0,11
52.0,9,3.0,3.72,145.0,143.8,101.44,4,3,1,0,11
53.0,9,3.0,3.57,148.0,147.37,102.66,8,4,1,0,11
54.0,9,3.0,2.9,151.0,150.27,103.81,6,2,2,0,11
55.0,9,3.0,2.7,154.0,152.97,104.75,5,2,3,0,11
