floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,12,2.0,1.86,2.0,1.86,49.19,0,3,0,0,0
1.0,12,2.0,2.26,4.0,4.12,49.96,4,2,3,0,0
2.0,12,2.04,1.91,6.04,6.03,50.88,5,2,3,0,0
3.0,12,2.08,2.04,8.12,8.07,51.67,3,4,2,0,0
4.0,12,2.12,2.58,10.24,10.65,52.5,2,4,1,0,0
5.0,12,2.16,2.05,12.4,12.7,53.55,4,4,2,0,0
6.0,12,2.2,1.99,14.6,14.69,54.38,4,3,3,0,0
7.0,12,2.24,2.13,16.84,16.82,55.19,11,4,3,0,0
8.0,12,2.28,1.96,19.12,18.78,56.05,7,2,3,0,0
9.0,12,2.32,2.49,21.44,21.27,56.84,6,3,2,0,0
10.0,12,2.36,2.5,23.8,23.77,57.84,6,2,2,0,0
11.0,12,2.4,2.54,26.2,26.31,58.84,6,4,3,715,0
12.0,12,2.44,1.64,28.64,27.95,59.86,3,4,2,757,0
13.0,12,2.48,1.74,31.12,29.69,60.51,5,3,3,1255,0
14.0,12,2.52,1.54,33.64,31.23,61.2,3,4,1,1315,0
15.0,12,2.56,1.47,36.2,32.7,61.81,3,4,2,1652,0
16.0,12,2.6,1.41,38.8,34.11,62.39,7,2,3,0,0
17.0,12,2.64,1.09,41.44,35.2,62.95,5,3,2,1135,0
18.0,12,2.68,1.06,44.12,36.26,63.38,4,2,1,873,0
19.0,12,2.72,1.42,46.84,37.68,63.8,5,4,0,0,0
20.0,12,2.76,1.94,49.6,39.62,64.35,2,3,1,570,0
21.0,12,2.8,1.42,52.4,41.04,65.12,6,2,2,0,0
22.0,12,2.84,1.15,55.24,42.19,65.67,7,4,3,0,0
23.0,12,2.88,1.48,58.12,43.67,66.12,5,3,2,0,0
24.0,12,2.92,1.44,61.04,45.11,66.7,5,3,3,456,0
25.0,12,2.96,1.59,64.0,46.7,67.26,6,3,3,0,0
26.0,12,3.0,2.08,67.0,48.78,67.88,4,2,2,0,0
27.0,12,3.0,1.17,70.0,49.95,68.68,6,3,1,0,0
28.0,12,3.0,1.79,73.0,51.74,69.14,3,2,1,0,0
29.0,12,3.0,1.23,76.0,52.97,69.83,5,2,2,0,0
30.0,12,3.0,4.92,79.0,57.89,70.3,6,2,3,0,0
31.0,12,3.0,4.72,82.0,62.61,72.19,9,2,3,0,0
32.0,12,3.0,4.22,85.0,66.83,73.99,5,3,2,0,0
33.0,12,3.0,3.65,88.0,70.48,75.59,3,2,1,0,0
34.0,12,3.0,3.73,91.0,74.21,76.97,6,4,3,0,0
35.0,12,3.0,3.82,94.0,78.03,78.37,7,4,3,0,0
36.0,12,3.0,4.05,97.0,82.08,79.8,6,2,3,0,0
37.0,12,3.0,3.56,100.0,85.64,81.31,5,4,2,0,0
38.0,12,3.0,3.42,103.0,89.06,82.63,7,3,3,0,0
39.0,12,3.0,3.61,106.0,92.67,83.89,10,2,3,0,0
40.0,12,3.0,3.48,109.0,96.15,85.21,7,4,1,0,0
41.0,12,3.0,3.61,112.0,99.76,86.48,8,4,3,0,0
42.0,12,3.0,3.78,115.0,103.54,87.79,8,4,3,0,0
43.0,12,3.0,3.79,118.0,107.33,89.16,5,3,3,0,0
44.0,12,3.0,3.56,121.0,110.89,90.53,7,2,1,0,0
45.0,12,3.0,3.3,124.0,114.19,91.8,6,2,3,0,0
46.0,12,3.0,3.48,127.0,117.67,92.98,8,2,3,0,0
47.0,12,3.0,3.86,130.0,121.53,94.22,6,2,2,0,0
48.0,12,3.0,3.23,133.0,124.76,95.58,9,2,3,0,0
49.0,12,3.0,3.58,136.0,128.34,96.72,9,4,3,0,0
50.0,12,3.0,3.01,139.0,131.35,97.97,8,2,3,0,0
51.0,12,3.0,3.54,142.0,134.89,99.03,5,4,3,0,0
52.0,12,3.0,3.55,145.0,138.44,100.26,4,3,2,0,0
53.0,12,3.0,3.56,148.0,142.0,101.48,6,2,3,0,0
54.0,12,3.0,3.39,151.0,145.39,102.71,5,2,2,0,0
55.0,12,3.0,3.63,154.0,149.02,103.87,5,4,2,0,0
