floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,11,2.0,1.68,2.0,1.68,47.58,0,2,0,0,0
1.0,11,2.0,1.82,4.0,3.5,48.27,2,2,1,0,0
2.0,11,2.04,1.76,6.04,5.26,49.02,11,2,3,0,0
3.0,11,2.08,2.47,8.12,7.73,49.74,4,3,2,0,0
4.0,11,2.12,1.86,10.24,9.59,50.74,3,2,1,0,0
5.0,11,2.16,2.65,12.4,12.24,51.5,5,2,3,0,0
6.0,11,2.2,2.7,14.6,14.94,52.58,7,4,3,0,0
7.0,11,2.24,2.7,16.84,17.64,53.67,6,3,3,0,0
8.0,11,2.28,1.89,19.12,19.53,54.76,5,3,2,0,0
9.0,11,2.32,2.63,21.44,22.16,55.52,8,2,3,0,0
10.0,11,2.36,2.63,23.8,24.79,56.57,6,4,3,0,0
11.0,11,2.4,2.38,26.2,27.17,57.62,8,4,3,895,0
12.0,11,2.44,1.53,28.64,28.7,58.57,1,3,1,955,0
13.0,11,2.48,2.3,31.12,31.0,59.17,3,3,1,1051,0
14.0,11,2.52,1.38,33.64,32.38,60.08,6,2,1,1255,0
15.0,11,2.56,1.55,36.2,33.93,60.63,4,4,3,1648,0
16.0,11,2.6,1.05,38.8,34.98,61.24,0,4,0,0,0
17.0,11,2.64,0.0,41.44,34.98,61.66,3,3,2,1435,0
18.0,11,2.68,1.9,44.12,36.88,61.66,5,2,2,0,0
19.0,11,2.72,1.73,46.84,38.61,62.4,4,4,2,1414,0
20.0,11,2.76,1.17,49.6,39.78,63.08,5,4,0,874,0
21.0,11,2.8,1.8,52.4,41.58,63.54,9,3,3,0,0
22.0,11,2.84,1.17,55.24,42.75,64.24,7,4,2,0,0
23.0,11,2.88,1.27,58.12,44.02,64.7,4,4,1,1179,0
24.0,11,2.92,2.06,61.04,46.08,65.19,5,3,0,0,0
25.0,11,2.96,1.3,64.0,47.38,65.99,4,4,2,0,0
26.0,11,3.0,2.02,67.0,49.4,66.5,5,2,3,0,0
27.0,11,3.0,4.42,70.0,53.82,67.28,5,2,3,0,0
28.0,11,3.0,3.86,73.0,57.68,68.98,7,4,2,0,0
29.0,11,3.0,3.65,76.0,61.33,70.46,7,2,2,0,0
30.0,11,3.0,4.21,79.0,65.54,71.86,6,2,3,0,0
31.0,11,3.0,3.54,82.0,69.08,73.45,10,3,3,0,0
32.0,11,3.0,3.52,85.0,72.6,74.79,4,4,1,0,0
33.0,11,3.0,3.93,88.0,76.53,76.12,4,4,3,0,0
34.0,11,3.0,3.84,91.0,80.37,77.59,4,4,1,0,0
35.0,11,3.0,3.65,94.0,84.02,79.02,8,3,3,0,0
36.0,11,3.0,3.72,97.0,87.74,80.37,8,4,3,0,0
37.0,11,3.0,3.51,100.0,91.25,81.74,7,3,2,0,0
38.0,11,3.0,3.48,103.0,94.73,83.03,5,3,1,0,0
39.0,11,3.0,3.24,106.0,97.97,84.31,7,2,3,0,0
40.0,11,3.0,3.27,109.0,101.24,85.49,6,4,3,0,0
41.0,11,3.0,3.29,112.0,104.53,86.67,7,2,3,0,0
42.0,11,3.0,3.5,115.0,108.03,87.86,9,4,3,0,0
43.0,11,3.0,3.25,118.0,111.28,89.12,12,2,3,0,0
44.0,11,3.0,3.33,121.0,114.61,90.28,1,3,0,0,0
45.0,11,3.0,3.55,124.0,118.16,91.47,6,2,3,0,0
46.0,11,3.0,3.0,127.0,121.16,92.73,7,2,3,0,0
47.0,11,3.0,3.7,130.0,124.86,93.79,6,4,1,0,0
48.0,11,3.0,2.86,133.0,127.72,95.1,8,4,3,0,0
49.0,11,3.0,3.49,136.0,131.21,96.1,5,4,2,0,0
50.0,11,3.0,3.73,139.0,134.94,97.32,11,2,3,0,0
51.0,11,3.0,2.97,142.0,137.91,98.62,3,2,1,0,0
52.0,11,3.0,2.83,145.0,140.74,99.64,7,3,3,0,0
53.0,11,3.0,2.96,148.0,143.7,100.62,5,2,3,0,0
54.0,11,3.0,2.8,151.0,146.5,101.64,5,2,3,0,0
55.0,11,3.0,3.05,154.0,149.55,102.6,4,4,1,0,0
