floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,6,2.0,2.27,2.0,2.27,49.08,0,3,0,0,0
1.0,6,2.0,1.9,4.0,4.17,49.97,5,3,1,0,0
2.0,6,2.04,2.53,6.04,6.7,50.7,6,2,3,0,0
3.0,6,2.08,1.65,8.12,8.35,51.69,8,2,3,0,0
4.0,6,2.12,1.67,10.24,10.02,52.33,6,2,3,0,0
5.0,6,2.16,1.7,12.4,11.72,52.97,6,3,2,0,0
6.0,6,2.2,2.19,14.6,13.91,53.63,3,4,0,0,0
7.0,6,2.24,2.29,16.84,16.2,54.47,10,3,3,0,0
8.0,6,2.28,2.52,19.12,18.72,55.35,8,4,2,0,0
9.0,6,2.32,2.55,21.44,21.27,56.31,7,3,3,0,0
10.0,6,2.36,1.98,23.8,23.25,57.28,4,4,3,0,0
11.0,6,2.4,2.64,26.2,25.89,58.04,2,3,1,955,0
12.0,6,2.44,1.75,28.64,27.64,59.04,3,2,2,752,0
13.0,6,2.48,0.84,31.12,28.48,59.7,4,2,1,1315,0
14.0,6,2.52,1.78,33.64,30.26,60.02,4,4,3,1195,0
15.0,6,2.56,1.87,36.2,32.13,60.69,3,2,0,775,0
16.0,6,2.6,1.11,38.8,33.24,61.39,2,3,2,929,0
17.0,6,2.64,1.08,41.44,34.32,61.81,6,3,3,0,0
18.0,6,2.68,1.04,44.12,35.36,62.21,4,4,3,992,0
19.0,6,2.72,1.59,46.84,36.95,62.6,4,2,2,1112,0
20.0,6,2.76,1.75,49.6,38.7,63.2,8,3,3,0,0
21.0,6,2.8,1.28,52.4,39.98,63.85,6,2,3,0,0
22.0,6,2.84,1.38,55.24,41.36,64.33,4,4,3,1292,0
23.0,6,2.88,1.41,58.12,42.77,64.84,3,4,2,0,0
24.0,6,2.92,1.24,61.04,44.01,65.37,6,3,2,0,0
25.0,6,2.96,1.48,64.0,45.49,65.82,6,4,3,0,0
26.0,6,3.0,1.56,67.0,47.05,66.37,10,3,3,0,0
27.0,6,3.0,4.25,70.0,51.3,66.95,8,3,3,0,0
28.0,6,3.0,4.3,73.0,55.6,68.51,7,2,3,0,0
29.0,6,3.0,4.49,76.0,60.09,70.09,5,3,2,0,0
30.0,6,3.0,4.43,79.0,64.52,71.73,7,3,3,0,0
31.0,6,3.0,4.11,82.0,68.63,73.33,9,3,3,0,0
32.0,6,3.0,4.27,85.0,72.9,74.81,5,4,2,0,0
33.0,6,3.0,3.35,88.0,76.25,76.34,9,2,3,0,0
34.0,6,3.0,3.46,91.0,79.71,77.54,2,4,0,0,0
35.0,6,3.0,3.89,94.0,83.6,78.77,7,3,3,0,0
36.0,6,3.0,3.98,97.0,87.58,80.15,4,2,2,0,0
37.0,6,3.0,3.36,100.0,90.94,81.55,8,2,3,0,0
38.0,6,3.0,3.86,103.0,94.8,82.73,5,2,3,0,0
39.0,6,3.0,3.72,106.0,98.52,84.08,8,4,3,0,0
40.0,6,3.0,2.99,109.0,101.51,85.37,9,3,3,0,0
41.0,6,3.0,3.16,112.0,104.67,86.41,7,4,2,0,0
42.0,6,3.0,2.97,115.0,107.64,87.5,4,3,2,0,0
43.0,6,3.0,3.77,118.0,111.41,88.52,5,4,3,0,0
44.0,6,3.0,3.76,121.0,115.17,89.81,6,4,1,0,0
45.0,6,3.0,3.62,124.0,118.79,91.09,5,2,3,0,0
46.0,6,3.0,3.09,127.0,121.88,92.32,8,3,2,0,0
47.0,6,3.0,3.56,130.0,125.44,93.36,5,2,3,0,0
48.0,6,3.0,2.92,133.0,128.36,94.56,6,2,2,0,0
49.0,6,3.0,2.8,136.0,131.16,95.54,9,2,3,0,0
50.0,6,3.0,3.39,139.0,134.55,96.48,6,3,3,0,0
51.0,6,3.0,3.44,142.0,137.99,97.61,4,2,1,0,0
52.0,6,3.0,2.82,145.0,140.81,98.75,6,4,3,0,0
53.0,6,3.0,3.54,148.0,144.35,99.68,8,4,3,0,0
54.0,6,3.0,2.96,151.0,147.31,100.84,5,3,2,0,0
55.0,6,3.0,3.31,154.0,150.62,101.81,1,3,1,0,0
