floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,17,2.0,2.2,2.0,2.2,50.31,0,2,0,0,0
1.0,17,2.0,2.42,4.0,4.62,51.14,5,2,2,0,0
2.0,17,2.04,2.1,6.04,6.72,52.06,4,4,1,0,0
3.0,17,2.08,2.2,8.12,8.92,52.85,8,4,3,0,0
4.0,17,2.12,2.41,10.24,11.33,53.67,8,2,3,0,0
5.0,17,2.16,2.07,12.4,13.4,54.58,3,2,3,0,0
6.0,17,2.2,2.25,14.6,15.65,55.35,3,3,1,0,0
7.0,17,2.24,2.04,16.84,17.69,56.19,6,2,3,0,0
8.0,17,2.28,2.36,19.12,20.05,56.95,8,3,3,0,0
9.0,17,2.32,2.28,21.44,22.33,57.82,5,4,3,0,0
10.0,17,2.36,2.11,23.8,24.44,58.66,4,3,0,0,0
11.0,17,2.4,2.2,26.2,26.64,59.44,1,2,1,775,0
12.0,17,2.44,1.8,28.64,28.44,60.25,5,2,3,699,0
13.0,17,2.48,1.66,31.12,30.1,60.91,2,4,1,1075,0
14.0,17,2.52,1.48,33.64,31.58,61.52,7,2,3,1255,0
15.0,17,2.56,1.2,36.2,32.78,62.06,2,3,2,627,0
16.0,17,2.6,1.17,38.8,33.95,62.49,2,2,1,775,0
17.0,17,2.64,1.63,41.44,35.58,62.92,3,4,1,955,0
18.0,17,2.68,1.07,44.12,36.65,63.51,5,2,3,0,0
19.0,17,2.72,1.14,46.84,37.79,63.9,4,4,2,1361,0
20.0,17,2.76,1.88,49.6,39.67,64.31,9,4,3,0,0
21.0,17,2.8,1.49,52.4,41.16,65.0,11,4,3,0,0
22.0,17,2.84,1.86,55.24,43.02,65.53,9,2,3,0,0
23.0,17,2.88,1.32,58.12,44.34,66.2,7,2,3,0,0
24.0,17,2.92,1.11,61.04,45.45,66.68,3,2,3,1117,0
25.0,17,2.96,1.39,64.0,46.84,67.08,7,2,3,0,0
26.0,17,3.0,1.23,67.0,48.07,67.57,3,4,0,0,0
27.0,17,3.0,2.09,70.0,50.16,68.01,9,3,3,0,0
28.0,17,3.0,3.99,73.0,54.15,68.76,9,3,3,0,0
29.0,17,3.0,4.37,76.0,58.52,70.18,7,3,1,0,0
30.0,17,3.0,4.0,79.0,62.52,71.73,7,2,3,0,0
31.0,17,3.0,4.33,82.0,66.85,73.14,7,3,3,0,0
32.0,17,3.0,3.63,85.0,70.48,74.66,6,4,2,0,0
33.0,17,3.0,3.55,88.0,74.03,75.92,6,4,3,0,0
34.0,17,3.0,3.44,91.0,77.47,77.16,9,3,3,0,0
35.0,17,3.0,3.88,94.0,81.35,78.35,7,4,3,0,0
36.0,17,3.0,3.71,97.0,85.06,79.68,7,3,3,0,0
37.0,17,3.0,3.9,100.0,88.96,80.95,9,4,3,0,0
38.0,17,3.0,3.19,103.0,92.15,82.28,7,2,3,0,0
39.0,17,3.0,3.37,106.0,95.52,83.37,5,2,3,0,0
40.0,17,3.0,3.14,109.0,98.66,84.51,5,2,2,0,0
41.0,17,3.0,3.21,112.0,101.87,85.57,6,3,3,0,0
42.0,17,3.0,3.44,115.0,105.31,86.64,5,3,3,0,0
43.0,17,3.0,3.95,118.0,109.26,87.79,6,2,0,0,0
44.0,17,3.0,3.56,121.0,112.82,89.11,6,2,3,0,0
45.0,17,3.0,3.32,124.0,116.14,90.29,5,4,3,0,0
46.0,17,3.0,3.44,127.0,119.58,91.38,9,3,3,0,0
47.0,17,3.0,3.79,130.0,123.37,92.51,3,3,2,0,0
48.0,17,3.0,3.61,133.0,126.98,93.75,5,2,3,0,0
49.0,17,3.0,3.51,136.0,130.49,94.93,6,4,3,0,0
50.0,17,3.0,3.69,139.0,134.18,96.07,2,3,0,0,0
51.0,17,3.0,3.22,142.0,137.4,97.26,7,3,1,0,0
52.0,17,3.0,3.14,145.0,140.54,98.3,6,2,2,0,0
53.0,17,3.0,2.82,148.0,143.36,99.3,10,4,3,0,0
54.0,17,3.0,2.75,151.0,146.11,100.2,7,4,2,0,0
55.0,17,3.0,3.06,154.0,149.17,101.08,6,3,3,0,0
