floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,2,2.0,2.32,2.0,2.32,48.31,0,4,0,0,0
1.0,2,2.0,1.83,4.0,4.15,49.29,5,4,1,0,0
2.0,2,2.04,2.35,6.04,6.5,50.06,6,4,3,0,0
3.0,2,2.08,1.82,8.12,8.32,51.05,4,3,3,0,0
4.0,2,2.12,2.48,10.24,10.8,51.82,4,3,1,0,0
5.0,2,2.16,2.32,12.4,13.12,52.85,5,3,2,0,0
6.0,2,2.2,2.65,14.6,15.77,53.82,3,2,2,0,0
7.0,2,2.24,2.2,16.84,17.97,54.92,5,4,3,0,0
8.0,2,2.28,2.1,19.12,20.07,55.83,4,2,3,0,0
9.0,2,2.32,1.89,21.44,21.96,56.7,4,2,3,0,0
10.0,2,2.36,2.37,23.8,24.33,57.48,3,2,2,0,0
11.0,2,2.4,2.01,26.2,26.34,58.46,5,3,2,1135,0
12.0,2,2.44,1.83,28.64,28.17,59.28,6,2,3,998,0
13.0,2,2.48,0.93,31.12,29.1,60.03,2,2,1,715,0
14.0,2,2.52,0.91,33.64,30.01,60.41,1,3,0,1649,0
15.0,2,2.56,1.51,36.2,31.52,60.78,5,4,3,1075,0
16.0,2,2.6,1.15,38.8,32.67,61.39,2,2,2,1015,0
17.0,2,2.64,1.76,41.44,34.43,61.86,3,4,2,1770,0
18.0,2,2.68,1.85,44.12,36.28,62.57,8,3,3,0,0
19.0,2,2.72,1.47,46.84,37.75,63.32,11,3,3,0,0
20.0,2,2.76,1.65,49.6,39.4,63.92,5,4,3,871,0
21.0,2,2.8,1.96,52.4,41.36,64.58,5,2,3,0,0
22.0,2,2.84,1.55,55.24,42.91,65.37,4,2,0,813,0
23.0,2,2.88,1.74,58.12,44.65,65.99,6,3,3,0,0
24.0,2,2.92,1.36,61.04,46.01,66.69,3,4,2,1179,0
25.0,2,2.96,1.72,64.0,47.73,67.23,8,3,3,0,0
26.0,2,3.0,2.1,67.0,49.83,67.91,4,4,0,0,0
27.0,2,3.0,4.53,70.0,54.36,68.75,3,4,2,0,0
28.0,2,3.0,4.04,73.0,58.4,70.54,2,4,1,0,0
29.0,2,3.0,4.13,76.0,62.53,72.13,7,2,2,0,0
30.0,2,3.0,3.59,79.0,66.12,73.75,4,3,3,0,0
31.0,2,3.0,4.04,82.0,70.16,75.15,6,2,3,0,0
32.0,2,3.0,3.83,85.0,73.99,76.71,7,3,3,0,0
33.0,2,3.0,3.81,88.0,77.8,78.19,8,4,3,0,0
34.0,2,3.0,3.43,91.0,81.23,79.65,6,3,3,0,0
35.0,2,3.0,3.43,94.0,84.66,80.96,3,2,2,0,0
36.0,2,3.0,3.84,97.0,88.5,82.26,5,2,2,0,0
37.0,2,3.0,3.11,100.0,91.61,83.72,7,3,3,0,0
38.0,2,3.0,3.13,103.0,94.74,84.89,7,2,3,0,0
39.0,2,3.0,3.41,106.0,98.15,86.06,7,4,3,0,0
40.0,2,3.0,3.74,109.0,101.89,87.33,9,3,3,0,0
41.0,2,3.0,3.42,112.0,105.31,88.73,5,2,1,0,0
42.0,2,3.0,3.08,115.0,108.39,89.99,6,3,3,0,0
43.0,2,3.0,3.0,118.0,111.39,91.13,7,4,3,0,0
44.0,2,3.0,3.19,121.0,114.58,92.23,5,3,3,0,0
45.0,2,3.0,2.83,124.0,117.41,93.39,7,3,2,0,0
46.0,2,3.0,3.08,127.0,120.49,94.42,9,4,2,0,0
47.0,2,3.0,2.84,130.0,123.33,95.54,9,2,3,0,0
48.0,2,3.0,3.34,133.0,126.67,96.56,6,2,2,0,0
49.0,2,3.0,3.16,136.0,129.83,97.77,8,4,3,0,0
50.0,2,3.0,3.3,139.0,133.13,98.9,6,3,3,0,0
51.0,2,3.0,2.83,142.0,135.96,100.08,2,4,1,0,0
52.0,2,3.0,2.92,145.0,138.88,101.08,9,2,3,0,0
53.0,2,3.0,3.32,148.0,142.2,102.11,5,3,3,0,0
54.0,2,3.0,3.09,151.0,145.29,103.28,9,3,3,0,0
55.0,2,3.0,3.12,154.0,148.41,104.37,8,3,3,0,0
