floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,5,2.0,2.01,2.0,2.01,50.57,0,4,0,0,0
1.0,5,2.0,1.69,4.0,3.7,51.4,6,2,3,0,0
2.0,5,2.04,2.49,6.04,6.19,52.1,6,4,2,0,0
3.0,5,2.08,2.5,8.12,8.69,53.13,7,4,3,0,0
4.0,5,2.12,2.22,10.24,10.91,54.16,7,3,3,0,0
5.0,5,2.16,2.11,12.4,13.02,55.07,5,3,3,0,0
6.0,5,2.2,1.96,14.6,14.98,55.94,6,3,1,0,0
7.0,5,2.24,2.62,16.84,17.6,56.74,4,3,1,0,0
8.0,5,2.28,2.29,19.12,19.89,57.8,6,3,3,0,0
9.0,5,2.32,2.62,21.44,22.51,58.73,3,4,1,0,0
10.0,5,2.36,2.14,23.8,24.65,59.79,4,2,2,0,0
11.0,5,2.4,2.03,26.2,26.68,60.66,3,3,1,835,0
12.0,5,2.44,2.33,28.64,29.01,61.47,4,4,2,1532,0
13.0,5,2.48,1.59,31.12,30.6,62.41,3,4,1,895,0
14.0,5,2.52,1.1,33.64,31.7,63.05,2,2,2,1195,0
15.0,5,2.56,1.33,36.2,33.03,63.48,6,4,2,715,0
16.0,5,2.6,1.28,38.8,34.31,64.02,2,2,2,0,0
17.0,5,2.64,1.12,41.44,35.43,64.52,6,4,1,955,0
18.0,5,2.68,1.52,44.12,36.95,64.97,2,3,1,630,0
19.0,5,2.72,1.44,46.84,38.39,65.57,8,3,3,0,0
20.0,5,2.76,1.92,49.6,40.31,66.14,6,4,1,0,0
21.0,5,2.8,1.61,52.4,41.92,66.9,8,4,3,0,0
22.0,5,2.84,1.14,55.24,43.06,67.54,4,3,1,756,0
23.0,5,2.88,1.47,58.12,44.53,67.99,4,4,2,0,0
24.0,5,2.92,1.63,61.04,46.16,68.56,3,3,3,0,0
25.0,5,2.96,1.89,64.0,48.05,69.2,5,3,3,0,0
26.0,5,3.0,1.32,67.0,49.37,69.94,6,4,3,0,0
27.0,5,3.0,4.09,70.0,53.46,70.46,9,2,3,0,0
28.0,5,3.0,4.41,73.0,57.87,72.05,6,3,3,0,0
29.0,5,3.0,4.52,76.0,62.39,73.76,7,3,3,0,0
30.0,5,3.0,4.17,79.0,66.56,75.5,8,3,3,0,0
31.0,5,3.0,3.78,82.0,70.34,77.1,7,4,3,0,0
32.0,5,3.0,3.65,85.0,73.99,78.54,6,3,3,0,0
33.0,5,3.0,3.36,88.0,77.35,79.92,10,2,3,0,0
34.0,5,3.0,3.95,91.0,81.3,81.19,6,3,3,0,0
35.0,5,3.0,3.75,94.0,85.05,82.67,5,2,3,0,0
36.0,5,3.0,4.0,97.0,89.05,84.07,5,2,3,0,0
37.0,5,3.0,3.03,100.0,92.08,85.56,5,2,3,0,0
38.0,5,3.0,3.7,103.0,95.78,86.68,5,3,1,0,0
39.0,5,3.0,3.58,106.0,99.36,88.05,6,2,3,0,0
40.0,5,3.0,3.34,109.0,102.7,89.36,9,2,3,0,0
41.0,5,3.0,3.82,112.0,106.52,90.58,4,4,1,0,0
42.0,5,3.0,2.98,115.0,109.5,91.97,7,3,3,0,0
43.0,5,3.0,3.71,118.0,113.21,93.05,7,4,2,0,0
44.0,5,3.0,3.79,121.0,117.0,94.39,4,2,1,0,0
45.0,5,3.0,3.65,124.0,120.65,95.75,5,2,2,0,0
46.0,5,3.0,3.61,127.0,124.26,97.05,9,4,3,0,0
47.0,5,3.0,3.11,130.0,127.37,98.34,6,2,2,0,0
48.0,5,3.0,2.91,133.0,130.28,99.44,4,2,2,0,0
49.0,5,3.0,3.53,136.0,133.81,100.46,8,3,3,0,0
50.0,5,3.0,3.39,139.0,137.2,101.7,5,2,2,0,0
51.0,5,3.0,3.19,142.0,140.39,102.89,6,2,3,0,0
52.0,5,3.0,3.23,145.0,143.62,104.0,7,4,3,0,0
53.0,5,3.0,3.54,148.0,147.16,105.12,6,3,3,0,0
54.0,5,3.0,2.69,151.0,149.85,106.34,5,3,1,0,0
55.0,5,3.0,3.03,154.0,152.88,107.27,6,3,3,0,0
