floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,4,2.0,1.81,2.0,1.81,50.52,0,2,0,0,0
1.0,4,2.0,1.65,4.0,3.46,51.2,8,2,3,0,0
2.0,4,2.04,2.32,6.04,5.78,51.81,9,4,3,0,0
3.0,4,2.08,2.42,8.12,8.2,52.67,4,4,0,0,0
4.0,4,2.12,2.28,10.24,10.48,53.57,8,3,2,0,0
5.0,4,2.16,2.23,12.4,12.71,54.41,7,3,3,0,0
6.0,4,2.2,2.67,14.6,15.38,55.23,5,4,1,0,0
7.0,4,2.24,2.15,16.84,17.53,56.22,6,3,3,0,0
8.0,4,2.28,2.64,19.12,20.17,57.0,5,4,2,0,0
9.0,4,2.32,2.24,21.44,22.41,57.97,9,4,3,0,0
10.0,4,2.36,2.41,23.8,24.82,58.79,5,3,2,0,0
11.0,4,2.4,2.1,26.2,26.92,59.66,4,4,1,1435,0
12.0,4,2.44,1.85,28.64,28.77,60.42,7,3,3,938,0
13.0,4,2.48,1.45,31.12,30.22,61.09,2,4,2,895,0
14.0,4,2.52,1.63,33.64,31.85,61.62,1,2,1,1774,0
15.0,4,2.56,0.97,36.2,32.82,62.21,3,2,1,895,0
16.0,4,2.6,1.32,38.8,34.14,62.55,6,4,3,817,0
17.0,4,2.64,1.92,41.44,36.06,63.03,7,3,2,1135,0
18.0,4,2.68,1.46,44.12,37.52,63.72,5,4,2,0,0
19.0,4,2.72,1.78,46.84,39.3,64.24,5,2,3,997,0
20.0,4,2.76,1.48,49.6,40.78,64.88,8,4,3,0,0
21.0,4,2.8,1.31,52.4,42.09,65.4,2,4,1,1176,0
22.0,4,2.84,1.81,55.24,43.9,65.87,3,3,2,0,0
23.0,4,2.88,1.94,58.12,45.84,66.52,9,3,3,0,0
24.0,4,2.92,1.93,61.04,47.77,67.2,6,2,2,510,0
25.0,4,2.96,1.97,64.0,49.74,67.89,8,4,3,0,0
26.0,4,3.0,1.98,67.0,51.72,68.58,6,3,3,0,0
27.0,4,3.0,1.2,70.0,52.92,69.28,7,3,2,0,0
28.0,4,3.0,1.45,73.0,54.37,69.7,7,4,3,0,0
29.0,4,3.0,1.79,76.0,56.16,70.21,3,2,1,0,0
30.0,4,3.0,4.24,79.0,60.4,70.84,6,3,3,0,0
31.0,4,3.0,4.0,82.0,64.4,72.32,7,4,3,0,0
32.0,4,3.0,4.56,85.0,68.96,73.71,10,4,3,0,0
33.0,4,3.0,4.11,88.0,73.07,75.29,7,3,0,0,0
34.0,4,3.0,4.11,91.0,77.18,76.7,5,3,2,0,0
35.0,4,3.0,3.5,94.0,80.68,78.11,8,3,3,0,0
36.0,4,3.0,3.69,97.0,84.37,79.3,10,3,3,0,0
37.0,4,3.0,3.75,100.0,88.12,80.56,4,2,2,0,0
38.0,4,3.0,3.89,103.0,92.01,81.83,4,3,3,0,0
39.0,4,3.0,3.96,106.0,95.97,83.14,7,3,3,0,0
40.0,4,3.0,3.21,109.0,99.18,84.46,4,2,2,0,0
41.0,4,3.0,3.45,112.0,102.63,85.53,6,4,3,0,0
42.0,4,3.0,3.12,115.0,105.75,86.68,10,3,3,0,0
43.0,4,3.0,3.04,118.0,108.79,87.72,5,3,2,0,0
44.0,4,3.0,3.42,121.0,112.21,88.72,5,2,3,0,0
45.0,4,3.0,3.41,124.0,115.62,89.84,4,3,1,0,0
46.0,4,3.0,3.62,127.0,119.24,90.96,7,2,3,0,0
47.0,4,3.0,3.32,130.0,122.56,92.14,9,2,3,0,0
48.0,4,3.0,2.95,133.0,125.51,93.22,7,2,3,0,0
49.0,4,3.0,3.33,136.0,128.84,94.17,10,4,3,0,0
50.0,4,3.0,3.68,139.0,132.52,95.25,6,3,1,0,0
51.0,4,3.0,2.82,142.0,135.34,96.43,4,4,1,0,0
52.0,4,3.0,3.05,145.0,138.39,97.33,5,2,3,0,0
53.0,4,3.0,2.9,148.0,141.29,98.31,6,4,3,0,0
54.0,4,3.0,3.51,151.0,144.8,99.23,7,4,3,0,0
55.0,4,3.0,3.01,154.0,147.81,100.34,7,3,3,0,0
