floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,7,2.0,1.82,2.0,1.82,49.08,0,4,0,0,0
1.0,7,2.0,1.75,4.0,3.57,49.77,4,3,2,0,0
2.0,7,2.04,2.38,6.04,5.95,50.42,6,4,2,0,0
3.0,7,2.08,2.09,8.12,8.04,51.32,8,4,3,0,0
4.0,7,2.12,2.45,10.24,10.49,52.1,6,2,3,0,0
5.0,7,2.16,2.12,12.4,12.61,53.02,7,4,3,0,0
6.0,7,2.2,1.88,14.6,14.49,53.8,9,2,3,0,0
7.0,7,2.24,1.9,16.84,16.39,54.5,9,3,3,0,0
8.0,7,2.28,2.44,19.12,18.83,55.21,3,4,2,0,0
9.0,7,2.32,2.39,21.44,21.22,56.11,5,4,1,0,0
10.0,7,2.36,1.95,23.8,23.17,56.99,4,4,1,0,0
11.0,7,2.4,2.6,26.2,25.77,57.71,3,2,1,775,0
12.0,7,2.44,1.38,28.64,27.15,58.66,2,4,1,698,0
13.0,7,2.48,1.53,31.12,28.68,59.16,1,2,0,1135,0
14.0,7,2.52,1.51,33.64,30.19,59.72,3,2,1,1255,0
15.0,7,2.56,0.97,36.2,31.16,60.27,2,2,2,1411,0
16.0,7,2.6,1.0,38.8,32.16,60.63,4,3,1,715,0
17.0,7,2.64,1.87,41.44,34.03,60.99,1,2,1,895,0
18.0,7,2.68,1.08,44.12,35.11,61.67,6,2,2,1236,0
19.0,7,2.72,1.24,46.84,36.35,62.06,8,3,3,0,0
20.0,7,2.76,1.23,49.6,37.58,62.51,6,2,3,0,0
21.0,7,2.8,1.05,52.4,38.63,62.95,2,4,1,938,0
22.0,7,2.84,1.4,55.24,40.03,63.33,8,2,2,0,0
23.0,7,2.88,1.95,58.12,41.98,63.83,6,3,3,0,0
24.0,7,2.92,1.74,61.04,43.72,64.54,6,2,3,0,0
25.0,7,2.96,1.84,64.0,45.56,65.16,5,3,3,1230,0
26.0,7,3.0,1.31,67.0,46.87,65.82,8,2,1,0,0
27.0,7,3.0,1.16,70.0,48.03,66.29,6,3,1,0,0
28.0,7,3.0,1.85,73.0,49.88,66.7,9,2,3,0,0
29.0,7,3.0,4.19,76.0,54.07,67.36,3,3,1,0,0
30.0,7,3.0,4.64,79.0,58.71,68.84,4,3,0,0,0
31.0,7,3.0,4.21,82.0,62.92,70.48,4,4,2,0,0
32.0,7,3.0,4.39,85.0,67.31,71.96,6,2,3,0,0
33.0,7,3.0,4.48,88.0,71.79,73.49,5,3,3,0,0
34.0,7,3.0,3.57,91.0,75.36,75.05,3,3,3,0,0
35.0,7,3.0,4.13,94.0,79.49,76.28,6,2,3,0,0
36.0,7,3.0,3.96,97.0,83.45,77.7,7,2,3,0,0
37.0,7,3.0,4.19,100.0,87.64,79.06,5,4,1,0,0
38.0,7,3.0,3.29,103.0,90.93,80.48,6,2,3,0,0
39.0,7,3.0,4.09,106.0,95.02,81.6,6,4,3,0,0
40.0,7,3.0,3.3,109.0,98.32,82.98,7,2,3,0,0
41.0,7,3.0,3.65,112.0,101.97,84.09,6,3,3,0,0
42.0,7,3.0,3.64,115.0,105.61,85.31,3,2,1,0,0
43.0,7,3.0,3.6,118.0,109.21,86.52,6,4,2,0,0
44.0,7,3.0,3.22,121.0,112.43,87.72,2,4,1,0,0
45.0,7,3.0,3.47,124.0,115.9,88.78,6,4,1,0,0
46.0,7,3.0,3.87,127.0,119.77,89.93,5,4,2,0,0
47.0,7,3.0,3.82,130.0,123.59,91.19,7,3,3,0,0
48.0,7,3.0,3.58,133.0,127.17,92.44,10,4,3,0,0
49.0,7,3.0,3.42,136.0,130.59,93.6,6,3,2,0,0
50.0,7,3.0,3.08,139.0,133.67,94.71,5,3,3,0,0
51.0,7,3.0,2.84,142.0,136.51,95.7,5,3,1,0,0
52.0,7,3.0,3.63,145.0,140.14,96.61,7,3,3,0,0
53.0,7,3.0,3.67,148.0,143.81,97.77,6,2,3,0,0
54.0,7,3.0,3.05,151.0,146.86,98.94,5,4,3,0,0
55.0,7,3.0,3.08,154.0,149.94,99.91,5,2,2,0,0
