floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,9,2.0,1.56,2.0,1.56,50.08,0,4,0,0,0
1.0,9,2.0,2.39,4.0,3.95,50.73,6,2,2,0,0
2.0,9,2.04,2.14,6.04,6.09,51.71,3,2,1,0,0
3.0,9,2.08,2.05,8.12,8.14,52.59,9,3,3,0,0
4.0,9,2.12,2.57,10.24,10.71,53.44,4,4,2,0,0
5.0,9,2.16,1.95,12.4,12.66,54.49,4,4,2,0,0
6.0,9,2.2,1.88,14.6,14.54,55.29,6,2,3,0,0
7.0,9,2.24,2.1,16.84,16.64,56.05,7,3,3,0,0
8.0,9,2.28,2.49,19.12,19.13,56.9,4,2,0,0,0
9.0,9,2.32,1.84,21.44,20.97,57.91,1,2,1,0,0
10.0,9,2.36,2.55,23.8,23.52,58.66,7,3,3,0,0
11.0,9,2.4,2.5,26.2,26.02,59.68,2,2,0,1435,0
12.0,9,2.44,1.84,28.64,27.86,60.69,3,4,1,1404,0
13.0,9,2.48,1.45,31.12,29.31,61.42,4,2,0,0,0
14.0,9,2.52,1.41,33.64,30.72,62.0,5,3,3,2855,0
15.0,9,2.56,1.56,36.2,32.28,62.56,5,2,3,1135,0
16.0,9,2.6,1.47,38.8,33.75,63.18,2,2,1,655,0
17.0,9,2.64,1.11,41.44,34.86,63.77,5,4,2,1530,0
18.0,9,2.68,1.72,44.12,36.58,64.21,8,4,3,0,0
19.0,9,2.72,1.96,46.84,38.54,64.89,4,3,0,279,0
20.0,9,2.76,1.06,49.6,39.6,65.66,5,4,1,0,0
21.0,9,2.8,1.37,52.4,40.97,66.08,6,2,3,0,0
22.0,9,2.84,1.14,55.24,42.11,66.62,6,2,2,0,0
23.0,9,2.88,1.5,58.12,43.61,67.07,4,4,3,569,0
24.0,9,2.92,1.75,61.04,45.36,67.65,10,3,3,0,0
25.0,9,2.96,1.59,64.0,46.95,68.34,6,4,1,875,0
26.0,9,3.0,1.74,67.0,48.69,68.96,9,3,3,0,0
27.0,9,3.0,1.56,70.0,50.25,69.64,7,3,2,0,0
28.0,9,3.0,1.39,73.0,51.64,70.24,8,3,3,0,0
29.0,9,3.0,2.05,76.0,53.69,70.78,4,3,2,0,0
30.0,9,3.0,4.27,79.0,57.96,71.57,8,3,3,0,0
31.0,9,3.0,4.69,82.0,62.65,73.22,5,2,3,0,0
32.0,9,3.0,4.38,85.0,67.03,75.02,6,2,2,0,0
33.0,9,3.0,3.63,88.0,70.66,76.69,8,2,3,0,0
34.0,9,3.0,3.62,91.0,74.28,78.06,6,4,3,0,0
35.0,9,3.0,4.23,94.0,78.51,79.43,6,4,1,0,0
36.0,9,3.0,4.32,97.0,82.83,81.01,4,4,3,0,0
37.0,9,3.0,3.32,100.0,86.15,82.62,3,3,3,0,0
38.0,9,3.0,3.55,103.0,89.7,83.86,6,2,3,0,0
39.0,9,3.0,3.89,106.0,93.59,85.17,3,4,1,0,0
40.0,9,3.0,3.57,109.0,97.16,86.6,9,3,3,0,0
41.0,9,3.0,3.6,112.0,100.76,87.9,2,3,1,0,0
42.0,9,3.0,3.75,115.0,104.51,89.22,5,2,2,0,0
43.0,9,3.0,3.22,118.0,107.73,90.57,3,4,2,0,0
44.0,9,3.0,3.41,121.0,111.14,91.74,4,3,3,0,0
45.0,9,3.0,3.15,124.0,114.29,92.96,5,2,2,0,0
46.0,9,3.0,3.41,127.0,117.7,94.09,8,4,3,0,0
47.0,9,3.0,3.42,130.0,121.12,95.3,4,2,2,0,0
48.0,9,3.0,3.74,133.0,124.86,96.52,4,3,1,0,0
49.0,9,3.0,2.88,136.0,127.74,97.83,6,2,1,0,0
50.0,9,3.0,3.18,139.0,130.92,98.85,7,2,3,0,0
51.0,9,3.0,3.79,142.0,134.71,99.96,5,4,1,0,0
52.0,9,3.0,3.0,145.0,137.71,101.28,2,3,2,0,0
53.0,9,3.0,3.55,148.0,141.26,102.32,7,4,2,0,0
54.0,9,3.0,3.6,151.0,144.86,103.55,2,3,1,0,0
55.0,9,3.0,3.33,154.0,148.19,104.78,7,3,3,0,0
