floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,5,2.0,2.42,2.0,2.42,48.25,0,4,0,0,0
1.0,5,2.0,1.86,4.0,4.28,49.2,8,3,3,0,0
2.0,5,2.04,2.12,6.04,6.4,49.93,4,4,1,0,0
3.0,5,2.08,1.79,8.12,8.19,50.75,9,3,3,0,0
4.0,5,2.12,1.79,10.24,9.98,51.45,6,2,1,0,0
5.0,5,2.16,1.67,12.4,11.65,52.15,4,3,1,0,0
6.0,5,2.2,2.47,14.6,14.12,52.79,7,2,3,0,0
7.0,5,2.24,2.3,16.84,16.42,53.75,4,4,3,0,0
8.0,5,2.28,2.04,19.12,18.46,54.64,5,4,3,0,0
9.0,5,2.32,2.71,21.44,21.17,55.42,7,2,0,0,0
10.0,5,2.36,2.08,23.8,23.25,56.46,4,2,0,0,0
11.0,5,2.4,2.34,26.2,25.59,57.25,7,4,3,0,0
12.0,5,2.44,2.55,28.64,28.14,58.15,5,4,3,0,0
13.0,5,2.48,2.23,31.12,30.37,59.12,2,3,2,0,0
14.0,5,2.52,2.62,33.64,32.99,59.96,5,2,2,0,0
15.0,5,2.56,2.38,36.2,35.37,60.95,10,3,3,0,0
16.0,5,2.6,2.78,38.8,38.15,61.85,5,3,3,0,0
17.0,5,2.64,2.46,41.44,40.61,62.89,9,3,3,0,0
18.0,5,2.68,2.58,44.12,43.19,63.81,7,2,3,0,0
19.0,5,2.72,3.17,46.84,46.36,64.78,5,3,3,0,0
20.0,5,2.76,2.5,49.6,48.86,65.96,4,2,3,0,0
21.0,5,2.8,3.1,52.4,51.96,66.88,5,2,2,0,0
22.0,5,2.84,3.17,55.24,55.13,68.03,7,4,3,0,0
23.0,5,2.88,3.0,58.12,58.13,69.2,9,4,3,0,0
24.0,5,2.92,2.99,61.04,61.12,70.3,6,2,3,0,0
25.0,5,2.96,2.46,64.0,63.58,71.39,9,2,3,0,0
26.0,5,3.0,3.31,67.0,66.89,72.29,4,4,3,0,0
27.0,5,3.0,3.15,70.0,70.04,73.49,6,3,3,0,0
28.0,5,3.0,3.11,73.0,73.15,74.63,6,4,3,0,0
29.0,5,3.0,3.16,76.0,76.31,75.75,6,2,2,0,0
30.0,5,3.0,2.69,79.0,79.0,76.88,4,2,2,0,0
31.0,5,3.0,3.23,82.0,82.23,77.84,7,2,2,0,0
32.0,5,3.0,3.12,85.0,85.35,78.99,4,2,3,0,0
33.0,5,3.0,3.3,88.0,88.65,80.1,3,3,0,0,0
34.0,5,3.0,2.71,91.0,91.36,81.27,3,4,1,0,0
35.0,5,3.0,2.66,94.0,94.02,82.22,4,2,1,0,0
36.0,5,3.0,2.64,97.0,96.66,83.16,6,3,2,0,0
37.0,5,3.0,2.85,100.0,99.51,84.08,5,2,3,0,0
38.0,5,3.0,2.61,103.0,102.12,85.08,6,4,3,0,0
39.0,5,3.0,2.76,106.0,104.88,85.98,8,4,3,0,0
40.0,5,3.0,2.99,109.0,107.87,86.94,7,3,3,0,0
41.0,5,3.0,2.88,112.0,110.75,87.97,7,4,3,0,0
42.0,5,3.0,3.35,115.0,114.1,88.96,5,3,1,0,0
43.0,5,3.0,3.26,118.0,117.36,90.11,7,3,3,0,0
44.0,5,3.0,2.76,121.0,120.12,91.23,11,2,3,0,0
45.0,5,3.0,2.99,124.0,123.11,92.16,8,3,3,0,0
46.0,5,3.0,3.28,127.0,126.39,93.18,6,4,3,0,0
47.0,5,3.0,2.99,130.0,129.38,94.29,6,3,1,0,0
48.0,5,3.0,2.63,133.0,132.01,95.29,2,2,1,0,0
49.0,5,3.0,3.46,136.0,135.47,96.17,6,3,3,0,0
50.0,5,3.0,2.66,139.0,138.13,97.33,3,3,2,0,0
51.0,5,3.0,3.14,142.0,141.27,98.22,7,2,3,0,0
52.0,5,3.0,2.95,145.0,144.22,99.26,9,3,3,0,0
53.0,5,3.0,3.35,148.0,147.57,100.23,7,4,3,0,0
54.0,5,3.0,2.53,151.0,150.1,101.34,4,4,3,0,0
55.0,5,3.0,2.54,154.0,152.64,102.17,6,3,3,0,0
