floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,9,2.0,1.99,2.0,1.99,47.89,0,4,0,0,0
1.0,9,2.0,1.57,4.0,3.56,48.67,5,4,3,0,0
2.0,9,2.04,2.02,6.04,5.58,49.28,5,3,2,0,0
3.0,9,2.08,2.39,8.12,7.97,50.06,6,4,2,0,0
4.0,9,2.12,2.1,10.24,10.07,50.99,5,4,2,0,0
5.0,9,2.16,1.84,12.4,11.91,51.8,6,4,2,0,0
6.0,9,2.2,2.04,14.6,13.95,52.51,3,4,0,0,0
7.0,9,2.24,2.31,16.84,16.26,53.3,5,3,3,0,0
8.0,9,2.28,2.34,19.12,18.6,54.19,3,4,1,0,0
9.0,9,2.32,2.4,21.44,21.0,55.08,7,2,3,0,0
10.0,9,2.36,2.34,23.8,23.34,56.0,8,3,3,0,0
11.0,9,2.4,2.54,26.2,25.88,56.89,6,2,3,0,0
12.0,9,2.44,2.28,28.64,28.16,57.85,4,3,1,0,0
13.0,9,2.48,2.63,31.12,30.79,58.72,6,3,3,0,0
14.0,9,2.52,2.39,33.64,33.18,59.71,3,2,2,0,0
15.0,9,2.56,2.76,36.2,35.94,60.61,8,2,1,0,0
16.0,9,2.6,2.26,38.8,38.2,61.64,9,3,3,0,0
17.0,9,2.64,2.56,41.44,40.76,62.49,5,2,3,0,0
18.0,9,2.68,2.68,44.12,43.44,63.44,8,4,3,0,0
19.0,9,2.72,2.58,46.84,46.02,64.44,6,2,2,0,0
20.0,9,2.76,3.16,49.6,49.18,65.4,7,3,3,0,0
21.0,9,2.8,3.19,52.4,52.37,66.56,6,4,2,0,0
22.0,9,2.84,2.92,55.24,55.29,67.74,9,3,3,0,0
23.0,9,2.88,2.83,58.12,58.12,68.81,6,4,3,0,0
24.0,9,2.92,2.49,61.04,60.61,69.84,5,3,1,0,0
25.0,9,2.96,2.48,64.0,63.09,70.75,9,3,3,0,0
26.0,9,3.0,3.07,67.0,66.16,71.65,6,3,3,0,0
27.0,9,3.0,3.23,70.0,69.39,72.76,7,4,3,0,0
28.0,9,3.0,3.49,73.0,72.88,73.92,8,2,3,0,0
29.0,9,3.0,3.29,76.0,76.17,75.18,5,2,2,0,0
30.0,9,3.0,3.39,79.0,79.56,76.35,7,4,2,0,0
31.0,9,3.0,2.68,82.0,82.24,77.56,8,3,3,0,0
32.0,9,3.0,3.3,85.0,85.54,78.51,5,2,2,0,0
33.0,9,3.0,2.64,88.0,88.18,79.68,6,4,3,0,0
34.0,9,3.0,2.61,91.0,90.79,80.61,3,2,2,0,0
35.0,9,3.0,3.32,94.0,94.11,81.53,8,3,3,0,0
36.0,9,3.0,3.34,97.0,97.45,82.69,5,4,3,0,0
37.0,9,3.0,2.84,100.0,100.29,83.85,5,4,3,0,0
38.0,9,3.0,3.04,103.0,103.33,84.84,5,3,2,0,0
39.0,9,3.0,2.91,106.0,106.24,85.89,9,4,3,0,0
40.0,9,3.0,2.55,109.0,108.79,86.89,4,4,1,0,0
41.0,9,3.0,3.28,112.0,112.07,87.77,11,3,3,0,0
42.0,9,3.0,3.25,115.0,115.32,88.89,5,2,2,0,0
43.0,9,3.0,3.13,118.0,118.45,90.0,2,3,1,0,0
44.0,9,3.0,3.16,121.0,121.61,91.07,6,3,3,0,0
45.0,9,3.0,3.48,124.0,125.09,92.14,6,2,2,0,0
46.0,9,3.0,2.57,127.0,127.66,93.31,10,2,3,0,0
47.0,9,3.0,2.55,130.0,130.21,94.17,8,4,3,0,0
48.0,9,3.0,3.32,133.0,133.53,95.03,6,2,3,0,0
49.0,9,3.0,3.34,136.0,136.87,96.14,8,4,3,0,0
50.0,9,3.0,3.31,139.0,140.18,97.25,11,2,3,0,0
51.0,9,3.0,2.99,142.0,143.17,98.34,6,4,2,0,0
52.0,9,3.0,2.67,145.0,145.84,99.33,4,3,2,0,0
53.0,9,3.0,3.47,148.0,149.31,100.21,6,4,3,0,0
54.0,9,3.0,3.02,151.0,152.33,101.35,7,2,3,0,0
55.0,9,3.0,2.56,154.0,154.89,102.33,6,2,3,0,0
