floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,14,2.0,1.91,2.0,1.91,50.81,0,4,0,0,0
1.0,14,2.0,1.78,4.0,3.69,51.59,4,2,0,0,0
2.0,14,2.04,1.81,6.04,5.5,52.31,8,4,3,0,0
3.0,14,2.08,2.34,8.12,7.84,53.04,7,3,3,0,0
4.0,14,2.12,1.69,10.24,9.53,53.98,4,2,1,0,0
5.0,14,2.16,2.56,12.4,12.09,54.66,9,2,3,0,0
6.0,14,2.2,2.68,14.6,14.77,55.69,3,3,1,0,0
7.0,14,2.24,1.95,16.84,16.72,56.76,6,2,3,0,0
8.0,14,2.28,2.04,19.12,18.76,57.54,2,2,2,0,0
9.0,14,2.32,2.73,21.44,21.49,58.35,6,2,3,0,0
10.0,14,2.36,2.33,23.8,23.82,59.44,6,3,2,0,0
11.0,14,2.4,2.87,26.2,26.69,60.36,8,4,2,0,0
12.0,14,2.44,2.58,28.64,29.27,61.49,7,2,3,0,0
13.0,14,2.48,2.36,31.12,31.63,62.5,3,4,1,0,0
14.0,14,2.52,2.41,33.64,34.04,63.43,5,2,1,0,0
15.0,14,2.56,2.11,36.2,36.15,64.37,9,4,3,0,0
16.0,14,2.6,2.97,38.8,39.12,65.19,3,2,3,0,0
17.0,14,2.64,2.64,41.44,41.76,66.34,7,4,3,0,0
18.0,14,2.68,2.5,44.12,44.26,67.36,7,3,3,0,0
19.0,14,2.72,2.99,46.84,47.25,68.33,6,4,2,0,0
20.0,14,2.76,3.2,49.6,50.45,69.48,7,3,3,0,0
21.0,14,2.8,3.13,52.4,53.58,70.7,4,2,2,0,0
22.0,14,2.84,2.92,55.24,56.5,71.9,6,3,3,0,0
23.0,14,2.88,3.26,58.12,59.76,73.0,8,2,3,0,0
24.0,14,2.92,3.15,61.04,62.91,74.24,5,3,1,0,0
25.0,14,2.96,2.47,64.0,65.38,75.43,5,2,2,0,0
26.0,14,3.0,2.68,67.0,68.06,76.35,5,4,3,0,0
27.0,14,3.0,3.15,70.0,71.21,77.36,6,3,3,0,0
28.0,14,3.0,2.89,73.0,74.1,78.53,9,3,3,0,0
29.0,14,3.0,2.56,76.0,76.66,79.61,5,2,1,0,0
30.0,14,3.0,3.05,79.0,79.71,80.55,5,2,3,0,0
31.0,14,3.0,3.1,82.0,82.81,81.68,4,4,3,0,0
32.0,14,3.0,3.36,85.0,86.17,82.82,7,3,2,0,0
33.0,14,3.0,3.38,88.0,89.55,84.05,7,2,2,0,0
34.0,14,3.0,2.87,91.0,92.42,85.28,5,2,2,0,0
35.0,14,3.0,3.43,94.0,95.85,86.33,7,2,3,0,0
36.0,14,3.0,2.59,97.0,98.44,87.57,7,2,3,0,0
37.0,14,3.0,3.34,100.0,101.78,88.5,7,2,2,0,0
38.0,14,3.0,3.43,103.0,105.21,89.7,3,4,1,0,0
39.0,14,3.0,3.0,106.0,108.21,90.93,6,4,2,0,0
40.0,14,3.0,3.02,109.0,111.23,92.0,8,2,3,0,0
41.0,14,3.0,2.98,112.0,114.21,93.07,7,2,3,0,0
42.0,14,3.0,3.09,115.0,117.3,94.12,4,3,3,0,0
43.0,14,3.0,2.84,118.0,120.14,95.21,5,3,2,0,0
44.0,14,3.0,2.82,121.0,122.96,96.21,8,3,3,0,0
45.0,14,3.0,2.79,124.0,125.75,97.19,5,3,3,0,0
46.0,14,3.0,3.46,127.0,129.21,98.17,5,4,0,0,0
47.0,14,3.0,3.25,130.0,132.46,99.37,6,3,3,0,0
48.0,14,3.0,2.95,133.0,135.41,100.49,6,2,3,0,0
49.0,14,3.0,2.88,136.0,138.29,101.51,2,4,2,0,0
50.0,14,3.0,3.47,139.0,141.76,102.5,4,3,2,0,0
51.0,14,3.0,3.24,142.0,145.0,103.68,6,2,3,0,0
52.0,14,3.0,3.43,145.0,148.43,104.79,6,4,3,0,0
53.0,14,3.0,3.09,148.0,151.52,105.95,8,2,3,0,0
54.0,14,3.0,2.9,151.0,154.42,106.99,5,2,1,0,0
55.0,14,3.0,2.84,154.0,157.26,107.97,10,2,3,0,0
