floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,6,2.0,2.4,2.0,2.4,47.94,0,2,0,0,0
1.0,6,2.0,2.34,4.0,4.74,48.85,3,2,1,0,0
2.0,6,2.04,1.77,6.04,6.51,49.73,7,3,3,0,0
3.0,6,2.08,2.52,8.12,9.03,50.39,9,3,1,0,0
4.0,6,2.12,2.32,10.24,11.35,51.33,7,4,3,0,0
5.0,6,2.16,2.59,12.4,13.94,52.2,8,4,1,0,0
6.0,6,2.2,1.91,14.6,15.85,53.16,8,2,3,0,0
7.0,6,2.24,2.12,16.84,17.97,53.87,8,3,3,0,0
8.0,6,2.28,2.66,19.12,20.63,54.66,8,4,2,0,0
9.0,6,2.32,2.13,21.44,22.76,55.64,3,2,1,0,0
10.0,6,2.36,1.94,23.8,24.7,56.43,6,3,2,0,0
11.0,6,2.4,2.07,26.2,26.77,57.14,4,4,3,0,0
12.0,6,2.44,2.71,28.64,29.48,57.9,5,3,2,0,0
13.0,6,2.48,2.65,31.12,32.13,58.89,8,3,1,0,0
14.0,6,2.52,2.56,33.64,34.69,59.85,7,4,3,0,0
15.0,6,2.56,2.9,36.2,37.59,60.78,7,4,3,0,0
16.0,6,2.6,2.51,38.8,40.1,61.83,9,2,3,0,0
17.0,6,2.64,2.96,41.44,43.06,62.74,4,4,3,0,0
18.0,6,2.68,2.42,44.12,45.48,63.8,8,4,3,0,0
19.0,6,2.72,3.16,46.84,48.64,64.67,8,3,3,0,0
20.0,6,2.76,2.35,49.6,50.99,65.8,3,4,1,0,0
21.0,6,2.8,2.97,52.4,53.96,66.63,6,4,2,0,0
22.0,6,2.84,3.32,55.24,57.28,67.69,4,3,2,0,0
23.0,6,2.88,2.67,58.12,59.95,68.86,7,3,3,0,0
24.0,6,2.92,3.05,61.04,63.0,69.8,5,3,3,0,0
25.0,6,2.96,2.52,64.0,65.52,70.87,6,3,3,0,0
26.0,6,3.0,2.69,67.0,68.21,71.75,6,3,3,0,0
27.0,6,3.0,2.65,70.0,70.86,72.69,4,2,1,0,0
28.0,6,3.0,3.41,73.0,74.27,73.61,7,2,3,0,0
29.0,6,3.0,3.19,76.0,77.46,74.79,8,3,3,0,0
30.0,6,3.0,2.74,79.0,80.2,75.89,5,3,3,0,0
31.0,6,3.0,2.85,82.0,83.05,76.84,2,4,1,0,0
32.0,6,3.0,2.86,85.0,85.91,77.81,4,4,2,0,0
33.0,6,3.0,3.32,88.0,89.23,78.79,9,2,3,0,0
34.0,6,3.0,3.4,91.0,92.63,79.92,7,2,3,0,0
35.0,6,3.0,3.21,94.0,95.84,81.07,4,4,3,0,0
36.0,6,3.0,2.88,97.0,98.72,82.15,6,2,1,0,0
37.0,6,3.0,3.47,100.0,102.19,83.12,8,2,2,0,0
38.0,6,3.0,2.84,103.0,105.03,84.28,6,2,3,0,0
39.0,6,3.0,3.21,106.0,108.24,85.23,6,4,2,0,0
40.0,6,3.0,3.41,109.0,111.65,86.3,5,2,2,0,0
41.0,6,3.0,2.83,112.0,114.48,87.43,5,4,1,0,0
42.0,6,3.0,3.06,115.0,117.54,88.36,7,4,3,0,0
43.0,6,3.0,3.18,118.0,120.72,89.37,5,3,3,0,0
44.0,6,3.0,2.62,121.0,123.34,90.41,3,4,1,0,0
45.0,6,3.0,2.6,124.0,125.94,91.26,5,3,3,0,0
46.0,6,3.0,3.06,127.0,129.0,92.11,7,4,3,0,0
47.0,6,3.0,3.39,130.0,132.39,93.1,5,3,1,0,0
48.0,6,3.0,3.28,133.0,135.67,94.2,7,4,3,0,0
49.0,6,3.0,3.11,136.0,138.78,95.25,6,4,3,0,0
50.0,6,3.0,2.51,139.0,141.29,96.25,8,3,3,0,0
51.0,6,3.0,2.77,142.0,144.06,97.05,7,4,3,0,0
52.0,6,3.0,3.07,145.0,147.13,97.93,8,4,3,0,0
53.0,6,3.0,2.68,148.0,149.81,98.91,6,4,3,0,0
54.0,6,3.0,2.67,151.0,152.48,99.75,4,2,1,0,0
55.0,6,3.0,3.13,154.0,155.61,100.59,4,4,1,0,0
