floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,11,2.0,1.84,2.0,1.84,50.83,0,4,0,0,0
1.0,11,2.0,1.95,4.0,3.79,51.6,7,3,1,0,0
2.0,11,2.04,1.97,6.04,5.76,52.41,5,4,2,0,0
3.0,11,2.08,2.52,8.12,8.28,53.22,8,2,3,0,0
4.0,11,2.12,2.08,10.24,10.36,54.26,7,2,3,0,0
5.0,11,2.16,1.75,12.4,12.11,55.12,5,2,2,0,0
6.0,11,2.2,2.12,14.6,14.23,55.84,6,4,2,0,0
7.0,11,2.24,2.46,16.84,16.69,56.7,7,2,3,0,0
8.0,11,2.28,2.73,19.12,19.42,57.71,10,2,3,0,0
9.0,11,2.32,2.35,21.44,21.77,58.82,6,4,2,0,0
10.0,11,2.36,1.94,23.8,23.71,59.77,8,4,2,0,0
11.0,11,2.4,2.87,26.2,26.58,60.56,9,3,3,0,0
12.0,11,2.44,1.98,28.64,28.56,61.72,4,3,2,0,0
13.0,11,2.48,2.94,31.12,31.5,62.51,7,4,3,0,0
14.0,11,2.52,2.42,33.64,33.92,63.69,7,4,3,0,0
15.0,11,2.56,2.39,36.2,36.31,64.66,7,4,3,0,0
16.0,11,2.6,2.13,38.8,38.44,65.61,7,2,3,0,0
17.0,11,2.64,2.64,41.44,41.08,66.45,8,2,3,0,0
18.0,11,2.68,2.38,44.12,43.46,67.5,8,4,3,0,0
19.0,11,2.72,2.6,46.84,46.06,68.44,5,3,2,0,0
20.0,11,2.76,2.38,49.6,48.44,69.46,7,4,3,0,0
21.0,11,2.8,2.9,52.4,51.34,70.39,6,4,3,0,0
22.0,11,2.84,2.9,55.24,54.24,71.53,5,4,2,0,0
23.0,11,2.88,3.1,58.12,57.34,72.65,7,3,3,0,0
24.0,11,2.92,3.07,61.04,60.41,73.86,6,3,3,0,0
25.0,11,2.96,2.84,64.0,63.25,75.04,7,3,3,0,0
26.0,11,3.0,3.3,67.0,66.55,76.13,3,3,0,0,0
27.0,11,3.0,2.62,70.0,69.17,77.4,9,4,2,0,0
28.0,11,3.0,2.7,73.0,71.87,78.4,10,4,3,0,0
29.0,11,3.0,2.59,76.0,74.46,79.43,6,2,3,0,0
30.0,11,3.0,2.69,79.0,77.15,80.41,4,2,3,0,0
31.0,11,3.0,3.32,82.0,80.47,81.42,5,4,3,0,0
32.0,11,3.0,3.5,85.0,83.97,82.67,8,3,3,0,0
33.0,11,3.0,3.11,88.0,87.08,83.99,2,4,2,0,0
34.0,11,3.0,2.98,91.0,90.06,85.15,5,2,1,0,0
35.0,11,3.0,3.14,94.0,93.2,86.25,7,4,2,0,0
36.0,11,3.0,2.87,97.0,96.07,87.42,6,4,1,0,0
37.0,11,3.0,2.7,100.0,98.77,88.47,11,2,3,0,0
38.0,11,3.0,2.9,103.0,101.67,89.47,6,3,1,0,0
39.0,11,3.0,2.75,106.0,104.42,90.53,8,2,2,0,0
40.0,11,3.0,2.83,109.0,107.25,91.53,8,4,3,0,0
41.0,11,3.0,3.1,112.0,110.35,92.56,5,4,3,0,0
42.0,11,3.0,2.69,115.0,113.04,93.68,8,4,3,0,0
43.0,11,3.0,3.4,118.0,116.44,94.65,5,3,3,0,0
44.0,11,3.0,3.15,121.0,119.59,95.87,6,3,1,0,0
45.0,11,3.0,3.31,124.0,122.9,97.0,9,4,3,0,0
46.0,11,3.0,2.63,127.0,125.53,98.18,6,2,2,0,0
47.0,11,3.0,2.79,130.0,128.32,99.11,8,2,3,0,0
48.0,11,3.0,2.99,133.0,131.31,100.1,5,4,1,0,0
49.0,11,3.0,2.95,136.0,134.26,101.16,5,4,3,0,0
50.0,11,3.0,3.12,139.0,137.38,102.19,8,4,3,0,0
51.0,11,3.0,2.87,142.0,140.25,103.28,8,3,3,0,0
52.0,11,3.0,2.77,145.0,143.02,104.28,6,2,3,0,0
53.0,11,3.0,3.33,148.0,146.35,105.24,6,3,2,0,0
54.0,11,3.0,3.05,151.0,149.4,106.39,10,2,3,0,0
55.0,11,3.0,2.71,154.0,152.11,107.44,4,3,1,0,0
