floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,10,2.0,2.21,2.0,2.21,51.33,0,2,0,0,0
1.0,10,2.0,1.57,4.0,3.78,52.16,4,2,3,0,0
2.0,10,2.04,2.48,6.04,6.26,52.75,7,4,2,0,0
3.0,10,2.08,1.77,8.12,8.03,53.67,7,2,2,0,0
4.0,10,2.12,2.31,10.24,10.34,54.33,5,2,3,0,0
5.0,10,2.16,1.71,12.4,12.05,55.19,8,2,3,0,0
6.0,10,2.2,2.35,14.6,14.4,55.82,9,2,3,0,0
7.0,10,2.24,2.11,16.84,16.51,56.69,3,3,0,0,0
8.0,10,2.28,1.97,19.12,18.48,57.47,6,3,3,0,0
9.0,10,2.32,2.02,21.44,20.5,58.19,5,4,3,0,0
10.0,10,2.36,1.98,23.8,22.48,58.93,12,2,3,0,0
11.0,10,2.4,2.29,26.2,24.77,59.66,6,3,3,0,0
12.0,10,2.44,2.81,28.64,27.58,60.5,6,3,3,0,0
13.0,10,2.48,2.67,31.12,30.25,61.52,4,4,2,0,0
14.0,10,2.52,2.11,33.64,32.36,62.49,5,4,2,0,0
15.0,10,2.56,2.84,36.2,35.2,63.25,5,2,2,0,0
16.0,10,2.6,2.25,38.8,37.45,64.28,9,3,3,0,0
17.0,10,2.64,2.89,41.44,40.34,65.09,5,2,3,0,0
18.0,10,2.68,3.16,44.12,43.5,66.12,9,3,3,0,0
19.0,10,2.72,2.93,46.84,46.43,67.25,5,3,2,0,0
20.0,10,2.76,2.75,49.6,49.18,68.3,6,4,1,0,0
21.0,10,2.8,2.44,52.4,51.62,69.27,7,4,3,0,0
22.0,10,2.84,2.35,55.24,53.97,70.14,2,4,2,0,0
23.0,10,2.88,2.99,58.12,56.96,70.97,9,2,3,0,0
24.0,10,2.92,3.08,61.04,60.04,72.02,4,3,0,0,0
25.0,10,2.96,3.29,64.0,63.33,73.1,4,4,3,0,0
26.0,10,3.0,3.27,67.0,66.6,74.25,5,2,2,0,0
27.0,10,3.0,3.15,70.0,69.75,75.39,5,3,2,0,0
28.0,10,3.0,3.09,73.0,72.84,76.48,5,2,3,0,0
29.0,10,3.0,2.71,76.0,75.55,77.55,7,2,3,0,0
30.0,10,3.0,3.39,79.0,78.94,78.48,5,2,1,0,0
31.0,10,3.0,2.66,82.0,81.6,79.65,9,3,3,0,0
32.0,10,3.0,2.96,85.0,84.56,80.56,5,3,1,0,0
33.0,10,3.0,2.7,88.0,87.26,81.57,5,2,3,0,0
34.0,10,3.0,2.67,91.0,89.93,82.48,4,4,1,0,0
35.0,10,3.0,2.9,94.0,92.83,83.39,5,3,3,0,0
36.0,10,3.0,2.65,97.0,95.48,84.37,6,4,2,0,0
37.0,10,3.0,2.9,100.0,98.38,85.26,6,3,1,0,0
38.0,10,3.0,2.94,103.0,101.32,86.23,3,4,1,0,0
39.0,10,3.0,2.51,106.0,103.83,87.21,7,4,2,0,0
40.0,10,3.0,2.77,109.0,106.6,88.05,5,2,3,0,0
41.0,10,3.0,2.98,112.0,109.58,88.97,5,3,2,0,0
42.0,10,3.0,3.04,115.0,112.62,89.96,9,3,3,0,0
43.0,10,3.0,2.71,118.0,115.33,90.96,6,2,3,0,0
44.0,10,3.0,3.1,121.0,118.43,91.85,9,4,3,0,0
45.0,10,3.0,2.73,124.0,121.16,92.87,6,4,2,0,0
46.0,10,3.0,3.34,127.0,124.5,93.76,4,3,3,0,0
47.0,10,3.0,2.93,130.0,127.43,94.85,7,3,3,0,0
48.0,10,3.0,2.88,133.0,130.31,95.8,7,4,3,0,0
49.0,10,3.0,2.95,136.0,133.26,96.73,5,3,2,0,0
50.0,10,3.0,3.02,139.0,136.28,97.68,6,4,3,0,0
51.0,10,3.0,3.41,142.0,139.69,98.65,7,4,3,0,0
52.0,10,3.0,2.81,145.0,142.5,99.74,4,3,1,0,0
53.0,10,3.0,2.56,148.0,145.06,100.64,7,2,3,0,0
54.0,10,3.0,3.23,151.0,148.29,101.45,7,2,3,0,0
55.0,10,3.0,3.33,154.0,151.62,102.47,5,2,3,0,0
