floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,1,2.0,1.67,2.0,1.67,50.73,0,3,0,0,0
1.0,1,2.0,2.23,4.0,3.9,51.39,4,3,3,0,0
2.0,1,2.04,1.89,6.04,5.79,52.26,7,3,3,0,0
3.0,1,2.08,2.3,8.12,8.09,53.0,6,3,3,0,0
4.0,1,2.12,2.5,10.24,10.59,53.89,6,2,3,0,0
5.0,1,2.16,2.28,12.4,12.87,54.87,8,3,3,0,0
6.0,1,2.2,2.08,14.6,14.95,55.75,9,4,3,0,0
7.0,1,2.24,2.64,16.84,17.59,56.55,2,4,2,0,0
8.0,1,2.28,1.88,19.12,19.47,57.57,12,4,3,0,0
9.0,1,2.32,2.26,21.44,21.73,58.29,6,2,2,0,0
10.0,1,2.36,2.05,23.8,23.78,59.16,7,4,3,0,0
11.0,1,2.4,1.98,26.2,25.76,59.94,6,3,3,0,0
12.0,1,2.44,2.56,28.64,28.32,60.7,9,2,3,0,0
13.0,1,2.48,2.62,31.12,30.94,61.67,7,2,2,0,0
14.0,1,2.52,2.13,33.64,33.07,62.66,8,2,2,0,0
15.0,1,2.56,2.16,36.2,35.23,63.47,10,3,2,0,0
16.0,1,2.6,2.42,38.8,37.65,64.28,4,3,2,0,0
17.0,1,2.64,2.46,41.44,40.11,65.19,6,4,2,0,0
18.0,1,2.68,3.11,44.12,43.22,66.11,5,2,2,0,0
19.0,1,2.72,2.81,46.84,46.03,67.28,6,4,2,0,0
20.0,1,2.76,2.71,49.6,48.74,68.32,5,4,2,0,0
21.0,1,2.8,2.61,52.4,51.35,69.33,11,4,3,0,0
22.0,1,2.84,2.83,55.24,54.18,70.29,5,2,3,0,0
23.0,1,2.88,2.4,58.12,56.58,71.33,7,4,2,0,0
24.0,1,2.92,3.11,61.04,59.69,72.22,4,4,3,0,0
25.0,1,2.96,3.13,64.0,62.82,73.35,4,2,0,0,0
26.0,1,3.0,2.67,67.0,65.49,74.5,7,3,3,0,0
27.0,1,3.0,3.36,70.0,68.85,75.47,5,3,3,0,0
28.0,1,3.0,2.58,73.0,71.43,76.68,8,3,3,0,0
29.0,1,3.0,3.03,76.0,74.46,77.61,8,4,3,0,0
30.0,1,3.0,2.8,79.0,77.26,78.7,8,2,2,0,0
31.0,1,3.0,2.96,82.0,80.22,79.7,6,4,3,0,0
32.0,1,3.0,2.68,85.0,82.9,80.76,7,3,3,0,0
33.0,1,3.0,3.07,88.0,85.97,81.71,5,4,2,0,0
34.0,1,3.0,2.62,91.0,88.59,82.8,6,4,2,0,0
35.0,1,3.0,2.71,94.0,91.3,83.73,2,4,1,0,0
36.0,1,3.0,3.36,97.0,94.66,84.68,5,2,3,0,0
37.0,1,3.0,3.44,100.0,98.1,85.86,4,2,2,0,0
38.0,1,3.0,2.7,103.0,100.8,87.06,5,4,2,0,0
39.0,1,3.0,2.5,106.0,103.3,88.0,10,2,3,0,0
40.0,1,3.0,3.31,109.0,106.61,88.87,5,2,2,0,0
41.0,1,3.0,2.69,112.0,109.3,90.01,6,3,3,0,0
42.0,1,3.0,3.09,115.0,112.39,90.94,5,4,3,0,0
43.0,1,3.0,3.24,118.0,115.63,92.0,3,3,1,0,0
44.0,1,3.0,3.06,121.0,118.69,93.1,8,4,2,0,0
45.0,1,3.0,3.04,124.0,121.73,94.14,6,2,3,0,0
46.0,1,3.0,3.31,127.0,125.04,95.18,4,3,3,0,0
47.0,1,3.0,2.52,130.0,127.56,96.29,7,2,3,0,0
48.0,1,3.0,2.56,133.0,130.12,97.14,4,4,3,0,0
49.0,1,3.0,2.85,136.0,132.97,98.0,6,3,1,0,0
50.0,1,3.0,2.61,139.0,135.58,98.95,7,2,3,0,0
51.0,1,3.0,3.36,142.0,138.94,99.82,4,3,2,0,0
52.0,1,3.0,2.82,145.0,141.76,100.94,6,2,3,0,0
53.0,1,3.0,3.0,148.0,144.76,101.87,5,4,3,0,0
54.0,1,3.0,2.74,151.0,147.5,102.86,5,3,2,0,0
55.0,1,3.0,3.14,154.0,150.64,103.76,7,4,3,0,0
