floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,10,2.0,2.1,2.0,2.1,50.52,0,4,0,0,0
1.0,10,2.0,1.75,4.0,3.85,51.33,8,2,3,0,0
2.0,10,2.04,2.21,6.04,6.06,52.01,5,3,1,0,0
3.0,10,2.08,1.66,8.12,7.72,52.86,5,2,3,0,0
4.0,10,2.12,2.19,10.24,9.91,53.5,6,4,3,0,0
5.0,10,2.16,2.65,12.4,12.56,54.34,8,3,3,0,0
6.0,10,2.2,1.77,14.6,14.33,55.35,2,2,1,0,0
7.0,10,2.24,2.73,16.84,17.06,56.03,3,4,1,0,0
8.0,10,2.28,1.94,19.12,19.0,57.07,4,2,3,0,0
9.0,10,2.32,2.69,21.44,21.69,57.8,4,2,3,0,0
10.0,10,2.36,2.78,23.8,24.47,58.82,6,2,3,0,0
11.0,10,2.4,2.88,26.2,27.35,59.87,8,4,3,0,0
12.0,10,2.44,2.51,28.64,29.86,60.95,6,2,3,0,0
13.0,10,2.48,2.55,31.12,32.41,61.89,5,3,3,0,0
14.0,10,2.52,2.47,33.64,34.88,62.84,8,4,3,0,0
15.0,10,2.56,2.81,36.2,37.69,63.76,6,3,3,0,0
16.0,10,2.6,2.66,38.8,40.35,64.8,6,3,1,0,0
17.0,10,2.64,2.92,41.44,43.27,65.79,8,2,3,0,0
18.0,10,2.68,2.62,44.12,45.89,66.86,8,3,3,0,0
19.0,10,2.72,3.15,46.84,49.04,67.83,9,2,3,0,0
20.0,10,2.76,2.43,49.6,51.47,68.98,4,3,3,0,0
21.0,10,2.8,3.26,52.4,54.73,69.87,4,4,2,0,0
22.0,10,2.84,2.53,55.24,57.26,71.05,4,3,1,0,0
23.0,10,2.88,3.14,58.12,60.4,71.97,10,3,3,0,0
24.0,10,2.92,2.92,61.04,63.32,73.1,7,2,3,0,0
25.0,10,2.96,2.74,64.0,66.06,74.15,9,3,3,0,0
26.0,10,3.0,3.3,67.0,69.36,75.13,8,2,3,0,0
27.0,10,3.0,2.7,70.0,72.06,76.31,5,2,1,0,0
28.0,10,3.0,2.52,73.0,74.58,77.27,7,2,3,0,0
29.0,10,3.0,2.59,76.0,77.17,78.16,3,2,1,0,0
30.0,10,3.0,3.02,79.0,80.19,79.08,6,4,3,0,0
31.0,10,3.0,2.55,82.0,82.74,80.14,5,2,1,0,0
32.0,10,3.0,3.47,85.0,86.21,81.04,6,4,3,0,0
33.0,10,3.0,2.98,88.0,89.19,82.25,7,4,2,0,0
34.0,10,3.0,3.28,91.0,92.47,83.29,6,3,3,0,0
35.0,10,3.0,3.34,94.0,95.81,84.43,5,4,3,0,0
36.0,10,3.0,2.62,97.0,98.43,85.58,2,3,2,1,0
37.0,10,3.0,1.83,100.0,100.26,86.49,5,6,3,1,1
38.0,10,3.0,2.18,103.0,102.44,87.11,4,4,2,1,2
39.0,10,3.0,1.82,106.0,104.26,87.86,3,6,3,1,3
40.0,10,3.0,1.71,109.0,105.97,88.48,2,6,2,1,4
41.0,10,3.0,1.65,112.0,107.62,89.07,6,5,3,1,5
42.0,10,3.0,1.33,115.0,108.95,89.63,3,6,1,1,6
43.0,10,3.0,1.88,118.0,110.83,90.08,7,5,3,0,7
44.0,10,3.0,3.6,121.0,114.43,90.72,10,4,3,0,7
45.0,10,3.0,3.09,124.0,117.52,91.93,4,3,3,0,7
46.0,10,3.0,3.12,127.0,120.64,92.97,7,3,3,0,7
47.0,10,3.0,3.11,130.0,123.75,94.02,12,4,3,0,7
48.0,10,3.0,3.49,133.0,127.24,95.06,3,3,2,0,7
49.0,10,3.0,3.74,136.0,130.98,96.22,5,2,1,0,7
50.0,10,3.0,3.21,139.0,134.19,97.46,6,4,3,0,7
51.0,10,3.0,3.35,142.0,137.54,98.52,6,3,2,0,7
52.0,10,3.0,3.1,145.0,140.64,99.62,5,3,3,0,7
53.0,10,3.0,3.03,148.0,143.67,100.63,7,2,3,0,7
54.0,10,3.0,2.83,151.0,146.5,101.62,5,3,2,0,7
55.0,10,3.0,3.25,154.0,149.75,102.54,3,3,2,0,7
