floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,14,2.0,1.94,2.0,1.94,47.79,0,3,0,0,0
1.0,14,2.0,1.78,4.0,3.72,48.61,6,2,3,0,0
2.0,14,2.04,1.9,6.04,5.62,49.37,10,4,3,0,0
3.0,14,2.08,2.24,8.12,7.86,50.17,10,4,3,0,0
4.0,14,2.12,2.18,10.24,10.04,51.11,7,3,3,0,0
5.0,14,2.16,2.12,12.4,12.16,52.03,6,4,2,0,0
6.0,14,2.2,1.88,14.6,14.04,52.92,5,3,1,0,0
7.0,14,2.24,2.3,16.84,16.34,53.7,6,3,2,0,0
8.0,14,2.28,1.99,19.12,18.33,54.66,7,4,2,0,0
9.0,14,2.32,2.78,21.44,21.11,55.49,4,4,2,0,0
10.0,14,2.36,2.37,23.8,23.48,56.64,4,3,2,0,0
11.0,14,2.4,2.06,26.2,25.54,57.62,7,4,3,0,0
12.0,14,2.44,2.14,28.64,27.68,58.47,10,3,1,0,0
13.0,14,2.48,2.32,31.12,30.0,59.34,9,4,3,0,0
14.0,14,2.52,2.06,33.64,32.06,60.29,6,4,3,0,0
15.0,14,2.56,2.52,36.2,34.58,61.13,4,2,3,0,0
16.0,14,2.6,2.13,38.8,36.71,62.16,9,3,3,0,0
17.0,14,2.64,2.4,41.44,39.11,63.02,6,4,2,0,0
18.0,14,2.68,2.33,44.12,41.44,63.99,9,4,3,0,0
19.0,14,2.72,2.65,46.84,44.09,64.93,4,2,2,0,0
20.0,14,2.76,2.63,49.6,46.72,66.0,5,3,3,0,0
21.0,14,2.8,2.34,52.4,49.06,67.05,10,2,3,0,0
22.0,14,2.84,2.71,55.24,51.77,67.98,8,3,3,0,0
23.0,14,2.88,3.19,58.12,54.96,69.06,6,4,2,0,0
24.0,14,2.92,2.53,61.04,57.49,70.33,6,4,2,0,0
25.0,14,2.96,3.16,64.0,60.65,71.32,8,4,2,0,0
26.0,14,3.0,3.42,67.0,64.07,72.57,3,3,1,0,0
27.0,14,3.0,3.49,70.0,67.56,73.91,6,4,3,0,0
28.0,14,3.0,3.49,73.0,71.05,75.27,4,2,2,0,0
29.0,14,3.0,2.95,76.0,74.0,76.62,9,3,3,0,0
30.0,14,3.0,2.7,79.0,76.7,77.76,6,2,3,0,0
31.0,14,3.0,3.17,82.0,79.87,78.8,6,2,3,0,0
32.0,14,3.0,3.4,85.0,83.27,80.02,4,4,3,0,0
33.0,14,3.0,2.74,88.0,86.01,81.31,6,3,3,0,0
34.0,14,3.0,3.4,91.0,89.41,82.36,6,3,3,0,0
35.0,14,3.0,2.95,94.0,92.36,83.64,4,2,0,0,0
36.0,14,3.0,3.38,97.0,95.74,84.76,3,2,1,1,0
37.0,14,3.0,1.92,100.0,97.66,86.03,6,6,3,1,1
38.0,14,3.0,1.38,103.0,99.04,86.75,4,5,3,1,2
39.0,14,3.0,1.34,106.0,100.38,87.26,4,6,3,1,3
40.0,14,3.0,1.55,109.0,101.93,87.76,5,4,2,1,4
41.0,14,3.0,2.22,112.0,104.15,88.34,6,4,1,0,4
42.0,14,3.0,3.06,115.0,107.21,89.16,4,2,1,1,5
43.0,14,3.0,1.9,118.0,109.11,90.29,5,4,2,0,6
44.0,14,3.0,3.09,121.0,112.2,90.99,4,3,2,0,6
45.0,14,3.0,3.03,124.0,115.23,92.13,5,2,2,0,6
46.0,14,3.0,3.53,127.0,118.76,93.24,8,3,3,0,6
47.0,14,3.0,3.29,130.0,122.05,94.53,8,2,3,0,6
48.0,14,3.0,3.3,133.0,125.35,95.72,5,3,3,0,6
49.0,14,3.0,3.34,136.0,128.69,96.91,8,2,3,0,6
50.0,14,3.0,3.55,139.0,132.24,98.11,4,2,3,0,6
51.0,14,3.0,3.0,142.0,135.24,99.38,5,4,3,0,6
52.0,14,3.0,2.97,145.0,138.21,100.45,5,2,3,0,6
53.0,14,3.0,3.5,148.0,141.71,101.51,2,3,2,0,6
54.0,14,3.0,2.91,151.0,144.62,102.75,6,4,3,0,6
55.0,14,3.0,2.86,154.0,147.48,103.77,4,2,3,0,6
