floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,15,2.0,1.8,2.0,1.8,50.45,0,4,0,0,0
1.0,15,2.0,2.43,4.0,4.23,51.19,8,2,3,0,0
2.0,15,2.04,1.71,6.04,5.94,52.19,6,4,3,0,0
3.0,15,2.08,1.91,8.12,7.85,52.89,7,3,3,0,0
4.0,15,2.12,1.86,10.24,9.71,53.68,6,3,2,0,0
5.0,15,2.16,1.96,12.4,11.67,54.44,9,3,3,0,0
6.0,15,2.2,2.66,14.6,14.33,55.23,4,4,3,0,0
7.0,15,2.24,1.77,16.84,16.1,56.31,6,3,3,0,0
8.0,15,2.28,2.59,19.12,18.69,57.03,8,4,3,0,0
9.0,15,2.32,2.69,21.44,21.38,58.08,8,3,3,0,0
10.0,15,2.36,2.03,23.8,23.41,59.16,9,4,3,0,0
11.0,15,2.4,2.87,26.2,26.28,59.97,6,4,3,0,0
12.0,15,2.44,2.59,28.64,28.87,61.12,6,4,3,0,0
13.0,15,2.48,2.73,31.12,31.6,62.15,6,3,3,0,0
14.0,15,2.52,2.28,33.64,33.88,63.24,9,3,3,0,0
15.0,15,2.56,2.75,36.2,36.63,64.14,2,4,2,0,0
16.0,15,2.6,2.2,38.8,38.83,65.22,8,2,3,0,0
17.0,15,2.64,2.71,41.44,41.54,66.09,6,3,3,0,0
18.0,15,2.68,3.1,44.12,44.64,67.15,7,4,3,0,0
19.0,15,2.72,3.04,46.84,47.68,68.36,8,2,3,0,0
20.0,15,2.76,2.54,49.6,50.22,69.55,10,2,3,0,0
21.0,15,2.8,2.32,52.4,52.54,70.53,7,2,2,0,0
22.0,15,2.84,2.92,55.24,55.46,71.43,6,3,1,0,0
23.0,15,2.88,2.61,58.12,58.07,72.55,5,4,3,0,0
24.0,15,2.92,2.54,61.04,60.61,73.55,8,4,3,0,0
25.0,15,2.96,2.67,64.0,63.28,74.52,5,2,3,0,0
26.0,15,3.0,3.49,67.0,66.77,75.54,6,3,3,0,0
27.0,15,3.0,3.01,70.0,69.78,76.87,9,3,3,0,0
28.0,15,3.0,3.32,73.0,73.1,78.0,7,2,2,0,0
29.0,15,3.0,3.17,76.0,76.27,79.25,6,4,2,0,0
30.0,15,3.0,3.17,79.0,79.44,80.44,1,4,0,0,0
31.0,15,3.0,3.47,82.0,82.91,81.62,4,4,2,0,0
32.0,15,3.0,2.73,85.0,85.64,82.91,2,2,1,0,0
33.0,15,3.0,2.88,88.0,88.52,83.92,3,3,2,0,0
34.0,15,3.0,2.97,91.0,91.49,84.99,5,2,2,0,0
35.0,15,3.0,2.98,94.0,94.47,86.08,7,3,3,0,0
36.0,15,3.0,2.79,97.0,97.26,87.17,5,3,3,1,0
37.0,15,3.0,1.92,100.0,99.18,88.19,7,6,2,0,0
38.0,15,3.0,3.39,103.0,102.57,88.88,2,2,2,1,1
39.0,15,3.0,1.87,106.0,104.44,90.11,5,5,3,1,2
40.0,15,3.0,1.33,109.0,105.77,90.79,5,4,2,0,2
41.0,15,3.0,3.7,112.0,109.47,91.27,3,2,2,1,3
42.0,15,3.0,1.46,115.0,110.93,92.59,5,6,3,1,4
43.0,15,3.0,1.95,118.0,112.88,93.12,5,5,2,0,4
44.0,15,3.0,3.49,121.0,116.37,93.81,5,2,3,0,5
45.0,15,3.0,3.58,124.0,119.95,95.05,4,2,3,0,5
46.0,15,3.0,2.99,127.0,122.94,96.32,3,3,2,0,5
47.0,15,3.0,2.96,130.0,125.9,97.38,4,4,2,0,5
48.0,15,3.0,3.6,133.0,129.5,98.42,10,3,3,0,5
49.0,15,3.0,3.72,136.0,133.22,99.68,5,3,2,0,5
50.0,15,3.0,2.92,139.0,136.14,100.97,8,4,3,0,5
51.0,15,3.0,3.62,142.0,139.76,101.98,6,3,2,0,5
52.0,15,3.0,3.27,145.0,143.03,103.23,5,4,2,0,5
53.0,15,3.0,3.24,148.0,146.27,104.36,5,3,3,0,5
54.0,15,3.0,2.94,151.0,149.21,105.47,3,2,1,0,5
55.0,15,3.0,3.52,154.0,152.73,106.47,5,4,3,0,5
