floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,19,2.0,1.97,2.0,1.97,49.29,0,2,0,0,0
1.0,19,2.0,1.58,4.0,3.55,50.05,4,2,1,0,0
2.0,19,2.04,2.18,6.04,5.73,50.65,3,3,2,0,0
3.0,19,2.08,1.75,8.12,7.48,51.49,10,4,3,0,0
4.0,19,2.12,2.61,10.24,10.09,52.16,6,4,3,0,0
5.0,19,2.16,2.47,12.4,12.56,53.15,5,4,2,0,0
6.0,19,2.2,1.71,14.6,14.27,54.09,10,4,3,0,0
7.0,19,2.24,1.94,16.84,16.21,54.74,5,3,3,0,0
8.0,19,2.28,2.48,19.12,18.69,55.47,7,3,3,0,0
9.0,19,2.32,2.34,21.44,21.03,56.41,5,2,2,0,0
10.0,19,2.36,2.51,23.8,23.54,57.29,8,2,3,0,0
11.0,19,2.4,2.14,26.2,25.68,58.23,8,4,3,0,0
12.0,19,2.44,2.89,28.64,28.57,59.03,5,3,3,0,0
13.0,19,2.48,2.47,31.12,31.04,60.11,6,4,3,0,0
14.0,19,2.52,2.67,33.64,33.71,61.02,4,4,2,0,0
15.0,19,2.56,2.18,36.2,35.89,62.01,7,3,2,0,0
16.0,19,2.6,2.65,38.8,38.54,62.82,7,2,2,0,0
17.0,19,2.64,3.05,41.44,41.59,63.79,6,2,3,0,0
18.0,19,2.68,2.56,44.12,44.15,64.91,8,3,3,0,0
19.0,19,2.72,2.78,46.84,46.93,65.85,5,3,3,0,0
20.0,19,2.76,2.33,49.6,49.26,66.86,4,3,2,0,0
21.0,19,2.8,2.55,52.4,51.81,67.71,4,4,1,0,0
22.0,19,2.84,2.45,55.24,54.26,68.63,8,3,3,0,0
23.0,19,2.88,3.3,58.12,57.56,69.52,4,2,2,0,0
24.0,19,2.92,2.75,61.04,60.31,70.7,6,4,3,0,0
25.0,19,2.96,2.96,64.0,63.27,71.69,7,2,3,0,0
26.0,19,3.0,2.68,67.0,65.95,72.75,6,2,3,0,0
27.0,19,3.0,3.24,70.0,69.19,73.7,6,4,3,0,0
28.0,19,3.0,3.09,73.0,72.28,74.85,6,2,3,0,0
29.0,19,3.0,2.97,76.0,75.25,75.95,4,2,2,0,0
30.0,19,3.0,3.01,79.0,78.26,76.99,6,4,2,0,0
31.0,19,3.0,3.13,82.0,81.39,78.05,6,3,0,0,0
32.0,19,3.0,2.55,85.0,83.94,79.14,6,4,3,0,0
33.0,19,3.0,2.65,88.0,86.59,80.03,8,4,3,0,0
34.0,19,3.0,3.43,91.0,90.02,80.95,4,4,1,0,0
35.0,19,3.0,2.9,94.0,92.92,82.14,9,3,3,0,0
36.0,19,3.0,2.78,97.0,95.7,83.14,2,4,1,1,0
37.0,19,3.0,2.13,100.0,97.83,84.1,4,6,3,0,0
38.0,19,3.0,3.14,103.0,100.97,84.83,5,4,3,1,1
39.0,19,3.0,1.96,106.0,102.93,85.9,4,4,2,1,2
40.0,19,3.0,1.96,109.0,104.89,86.56,4,6,3,1,3
41.0,19,3.0,1.73,112.0,106.62,87.23,3,5,1,1,4
42.0,19,3.0,2.14,115.0,108.76,87.82,5,4,1,1,5
43.0,19,3.0,1.6,118.0,110.36,88.54,9,4,3,0,5
44.0,19,3.0,3.87,121.0,114.23,89.08,5,2,3,0,6
45.0,19,3.0,3.31,124.0,117.54,90.38,9,2,3,0,6
46.0,19,3.0,3.09,127.0,120.63,91.49,8,2,3,0,6
47.0,19,3.0,3.23,130.0,123.86,92.52,3,4,2,0,6
48.0,19,3.0,2.88,133.0,126.74,93.59,10,3,3,0,6
49.0,19,3.0,3.42,136.0,130.16,94.55,6,2,3,0,6
50.0,19,3.0,3.36,139.0,133.52,95.67,6,4,2,0,6
51.0,19,3.0,3.05,142.0,136.57,96.78,6,3,2,0,6
52.0,19,3.0,3.34,145.0,139.91,97.78,11,3,3,0,6
53.0,19,3.0,3.19,148.0,143.1,98.86,5,2,2,0,6
54.0,19,3.0,3.01,151.0,146.11,99.9,4,4,1,0,6
55.0,19,3.0,3.26,154.0,149.37,100.87,5,4,3,0,6
