floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,9,2.0,1.7,2.0,1.7,52.23,0,4,0,0,0
1.0,9,2.0,2.15,4.0,3.85,52.89,2,4,1,0,0
2.0,9,2.04,1.92,6.04,5.77,53.71,10,4,3,0,0
3.0,9,2.08,2.52,8.12,8.29,54.45,7,2,2,0,0
4.0,9,2.12,2.07,10.24,10.36,55.42,8,3,3,0,0
5.0,9,2.16,2.5,12.4,12.86,56.21,9,4,3,0,0
6.0,9,2.2,2.22,14.6,15.08,57.16,6,2,3,0,0
7.0,9,2.24,2.68,16.84,17.76,58.01,4,2,3,0,0
8.0,9,2.28,2.24,19.12,20.0,59.02,5,4,3,0,0
9.0,9,2.32,2.4,21.44,22.4,59.87,9,4,3,0,0
10.0,9,2.36,2.61,23.8,25.01,60.77,5,4,3,0,0
11.0,9,2.4,2.48,26.2,27.49,61.75,6,2,2,0,0
12.0,9,2.44,2.0,28.64,29.49,62.68,7,4,3,0,0
13.0,9,2.48,2.43,31.12,31.92,63.43,6,4,3,0,0
14.0,9,2.52,2.46,33.64,34.38,64.33,4,4,2,0,0
15.0,9,2.56,2.3,36.2,36.68,65.24,6,4,2,0,0
16.0,9,2.6,2.42,38.8,39.1,66.09,7,2,3,0,0
17.0,9,2.64,2.67,41.44,41.77,66.99,9,2,3,0,0
18.0,9,2.68,2.28,44.12,44.05,67.97,4,4,2,0,0
19.0,9,2.72,2.72,46.84,46.77,68.8,6,2,1,0,0
20.0,9,2.76,2.45,49.6,49.22,69.8,6,3,2,0,0
21.0,9,2.8,3.13,52.4,52.35,70.69,4,2,1,0,0
22.0,9,2.84,2.49,55.24,54.84,71.83,5,4,1,0,0
23.0,9,2.88,2.45,58.12,57.29,72.73,8,4,3,0,0
24.0,9,2.92,3.35,61.04,60.64,73.61,8,4,3,0,0
25.0,9,2.96,3.38,64.0,64.02,74.82,6,4,3,0,0
26.0,9,3.0,3.14,67.0,67.16,76.03,6,3,2,0,0
27.0,9,3.0,3.07,70.0,70.23,77.15,7,4,3,0,0
28.0,9,3.0,3.2,73.0,73.43,78.24,2,4,0,0,0
29.0,9,3.0,2.75,76.0,76.18,79.37,10,4,3,0,0
30.0,9,3.0,2.55,79.0,78.73,80.34,7,3,2,0,0
31.0,9,3.0,2.98,82.0,81.71,81.24,4,4,2,0,0
32.0,9,3.0,3.3,85.0,85.01,82.28,9,4,3,0,0
33.0,9,3.0,2.71,88.0,87.72,83.43,7,4,2,0,0
34.0,9,3.0,3.1,91.0,90.82,84.37,7,2,3,0,0
35.0,9,3.0,3.05,94.0,93.87,85.45,5,2,3,0,0
36.0,9,3.0,2.74,97.0,96.61,86.5,2,3,0,1,0
37.0,9,3.0,1.56,100.0,98.17,87.44,7,4,3,0,0
38.0,9,3.0,3.62,103.0,101.79,87.98,4,3,1,1,1
39.0,9,3.0,2.07,106.0,103.86,89.21,7,5,3,0,1
40.0,9,3.0,3.28,109.0,107.14,89.92,4,4,1,1,2
41.0,9,3.0,1.73,112.0,108.87,91.03,5,6,1,1,3
42.0,9,3.0,2.05,115.0,110.92,91.62,3,6,1,1,4
43.0,9,3.0,2.0,118.0,112.92,92.31,7,5,3,0,5
44.0,9,3.0,3.14,121.0,116.06,92.98,8,4,3,0,5
45.0,9,3.0,3.63,124.0,119.69,94.04,2,4,1,0,5
46.0,9,3.0,3.7,127.0,123.39,95.25,6,4,2,0,5
47.0,9,3.0,2.94,130.0,126.33,96.48,3,3,2,0,5
48.0,9,3.0,3.63,133.0,129.96,97.46,5,3,3,0,5
49.0,9,3.0,3.2,136.0,133.16,98.66,7,3,2,0,5
50.0,9,3.0,2.8,139.0,135.96,99.71,5,2,1,0,5
51.0,9,3.0,2.84,142.0,138.8,100.63,7,2,3,0,5
52.0,9,3.0,3.18,145.0,141.98,101.55,9,3,3,0,5
53.0,9,3.0,2.95,148.0,144.93,102.59,5,2,2,0,5
54.0,9,3.0,3.02,151.0,147.95,103.54,4,3,1,0,5
55.0,9,3.0,3.52,154.0,151.47,104.52,2,4,0,0,5
