floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,17,2.0,2.23,2.0,2.23,48.62,0,3,0,0,0
1.0,17,2.0,2.03,4.0,4.26,49.46,5,3,3,0,0
2.0,17,2.04,1.98,6.04,6.24,50.23,6,2,3,0,0
3.0,17,2.08,2.58,8.12,8.82,50.97,6,2,3,0,0
4.0,17,2.12,2.24,10.24,11.06,51.94,7,2,3,0,0
5.0,17,2.16,2.26,12.4,13.32,52.78,6,2,3,0,0
6.0,17,2.2,2.68,14.6,16.0,53.62,9,2,3,0,0
7.0,17,2.24,1.76,16.84,17.76,54.62,8,3,2,0,0
8.0,17,2.28,2.01,19.12,19.77,55.28,7,4,3,0,0
9.0,17,2.32,1.96,21.44,21.73,56.02,7,4,3,0,0
10.0,17,2.36,2.51,23.8,24.24,56.74,7,4,3,0,0
11.0,17,2.4,2.24,26.2,26.48,57.67,9,3,3,0,0
12.0,17,2.44,2.8,28.64,29.28,58.49,5,4,1,0,0
13.0,17,2.48,2.12,31.12,31.4,59.52,5,3,3,0,0
14.0,17,2.52,2.21,33.64,33.61,60.29,5,3,3,0,0
15.0,17,2.56,2.69,36.2,36.3,61.1,8,2,3,0,0
16.0,17,2.6,2.85,38.8,39.15,62.08,3,4,2,0,0
17.0,17,2.64,2.91,41.44,42.06,63.11,8,3,3,0,0
18.0,17,2.68,2.49,44.12,44.55,64.16,5,4,1,0,0
19.0,17,2.72,2.33,46.84,46.88,65.05,5,3,3,0,0
20.0,17,2.76,2.63,49.6,49.51,65.89,7,4,3,0,0
21.0,17,2.8,2.71,52.4,52.22,66.83,6,3,3,0,0
22.0,17,2.84,2.47,55.24,54.69,67.8,7,2,3,0,0
23.0,17,2.88,2.96,58.12,57.65,68.68,7,3,2,0,0
24.0,17,2.92,2.52,61.04,60.17,69.73,9,4,3,0,0
25.0,17,2.96,3.16,64.0,63.33,70.62,7,3,3,0,0
26.0,17,3.0,3.39,67.0,66.72,71.73,3,2,1,0,0
27.0,17,3.0,2.54,70.0,69.26,72.92,9,2,3,0,0
28.0,17,3.0,2.83,73.0,72.09,73.81,5,2,2,0,0
29.0,17,3.0,2.75,76.0,74.84,74.79,10,4,3,0,0
30.0,17,3.0,2.84,79.0,77.68,75.75,7,3,2,0,0
31.0,17,3.0,3.02,82.0,80.7,76.73,9,4,3,0,0
32.0,17,3.0,3.26,85.0,83.96,77.77,4,4,2,0,0
33.0,17,3.0,2.6,88.0,86.56,78.89,5,2,3,0,0
34.0,17,3.0,2.76,91.0,89.32,79.78,10,2,1,0,0
35.0,17,3.0,3.39,94.0,92.71,80.73,6,2,2,0,0
36.0,17,3.0,3.15,97.0,95.86,81.88,1,3,0,1,0
37.0,17,3.0,1.63,100.0,97.49,82.95,2,4,1,1,1
38.0,17,3.0,1.39,103.0,98.88,83.5,4,6,2,1,2
39.0,17,3.0,1.91,106.0,100.79,83.97,1,6,0,1,3
40.0,17,3.0,1.99,109.0,102.78,84.61,2,6,1,1,4
41.0,17,3.0,2.07,112.0,104.85,85.28,2,4,2,1,5
42.0,17,3.0,2.21,115.0,107.06,85.97,2,4,1,1,6
43.0,17,3.0,1.98,118.0,109.04,86.71,6,6,1,0,7
44.0,17,3.0,3.65,121.0,112.69,87.37,7,3,3,0,7
45.0,17,3.0,3.23,124.0,115.92,88.59,6,4,3,0,7
46.0,17,3.0,3.49,127.0,119.41,89.66,7,2,3,0,7
47.0,17,3.0,3.34,130.0,122.75,90.81,6,3,3,0,7
48.0,17,3.0,2.9,133.0,125.65,91.9,8,4,3,0,7
49.0,17,3.0,3.15,136.0,128.8,92.85,6,2,2,0,7
50.0,17,3.0,3.0,139.0,131.8,93.88,5,3,2,0,7
51.0,17,3.0,3.04,142.0,134.84,94.85,7,4,3,0,7
52.0,17,3.0,3.21,145.0,138.05,95.84,9,3,3,0,7
53.0,17,3.0,3.55,148.0,141.6,96.87,9,3,1,0,7
54.0,17,3.0,3.52,151.0,145.12,98.01,8,2,3,0,7
55.0,17,3.0,2.86,154.0,147.98,99.14,8,3,3,0,7
