floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,2,2.0,2.16,2.0,2.16,49.0,0,2,0,0,0
1.0,2,2.0,1.56,4.0,3.72,49.83,4,4,1,0,0
2.0,2,2.04,1.73,6.04,5.45,50.43,4,3,1,0,0
3.0,2,2.08,2.36,8.12,7.81,51.1,6,2,3,0,0
4.0,2,2.12,1.81,10.24,9.62,52.0,6,2,1,0,0
5.0,2,2.16,1.81,12.4,11.43,52.7,7,2,2,0,0
6.0,2,2.2,2.59,14.6,14.02,53.39,4,2,1,0,0
7.0,2,2.24,2.42,16.84,16.44,54.37,5,3,3,0,0
8.0,2,2.28,2.18,19.12,18.62,55.29,7,3,3,0,0
9.0,2,2.32,2.18,21.44,20.8,56.12,8,2,3,0,0
10.0,2,2.36,1.94,23.8,22.74,56.94,4,2,2,0,0
11.0,2,2.4,2.75,26.2,25.49,57.67,7,4,3,0,0
12.0,2,2.44,2.42,28.64,27.91,58.7,7,2,2,0,0
13.0,2,2.48,2.45,31.12,30.36,59.61,8,3,3,0,0
14.0,2,2.52,2.27,33.64,32.63,60.52,7,4,3,0,0
15.0,2,2.56,3.05,36.2,35.68,61.36,4,3,3,0,0
16.0,2,2.6,2.88,38.8,38.56,62.49,5,2,2,0,0
17.0,2,2.64,2.21,41.44,40.77,63.56,7,2,3,0,0
18.0,2,2.68,3.09,44.12,43.86,64.37,9,2,3,0,0
19.0,2,2.72,2.23,46.84,46.09,65.51,8,4,3,0,0
20.0,2,2.76,2.76,49.6,48.85,66.32,7,2,3,0,0
21.0,2,2.8,2.37,52.4,51.22,67.33,6,4,3,0,0
22.0,2,2.84,2.85,55.24,54.07,68.19,4,4,1,0,0
23.0,2,2.88,3.19,58.12,57.26,69.22,7,2,3,0,0
24.0,2,2.92,3.0,61.04,60.26,70.37,7,3,1,0,0
25.0,2,2.96,3.41,64.0,63.67,71.45,4,2,0,0,0
26.0,2,3.0,2.58,67.0,66.25,72.67,5,3,2,0,0
27.0,2,3.0,2.68,70.0,68.93,73.6,7,3,2,0,0
28.0,2,3.0,2.92,73.0,71.85,74.55,8,4,3,0,0
29.0,2,3.0,2.97,76.0,74.82,75.58,4,4,0,0,0
30.0,2,3.0,3.01,79.0,77.83,76.63,6,3,3,0,0
31.0,2,3.0,2.71,82.0,80.54,77.69,6,2,3,0,0
32.0,2,3.0,2.94,85.0,83.48,78.64,7,4,2,0,0
33.0,2,3.0,2.56,88.0,86.04,79.67,8,3,3,0,0
34.0,2,3.0,3.46,91.0,89.5,80.56,5,3,2,0,0
35.0,2,3.0,3.29,94.0,92.79,81.76,2,3,1,0,0
36.0,2,3.0,3.1,97.0,95.89,82.9,2,3,0,1,0
37.0,2,3.0,1.63,100.0,97.52,83.97,5,4,3,1,1
38.0,2,3.0,1.48,103.0,99.0,84.53,5,5,3,0,1
39.0,2,3.0,3.67,106.0,102.67,85.04,2,2,0,1,2
40.0,2,3.0,1.51,109.0,104.18,86.29,1,5,1,1,3
41.0,2,3.0,2.08,112.0,106.26,86.8,7,4,3,0,3
42.0,2,3.0,3.57,115.0,109.83,87.51,4,3,0,1,4
43.0,2,3.0,1.62,118.0,111.45,88.72,5,5,1,0,5
44.0,2,3.0,3.09,121.0,114.54,89.26,6,2,0,0,5
45.0,2,3.0,3.47,124.0,118.01,90.3,5,2,3,0,5
46.0,2,3.0,3.53,127.0,121.54,91.47,3,2,0,0,5
47.0,2,3.0,3.8,130.0,125.34,92.65,7,4,3,0,5
48.0,2,3.0,2.89,133.0,128.23,93.91,5,4,2,0,5
49.0,2,3.0,3.37,136.0,131.6,94.86,7,4,3,0,5
50.0,2,3.0,3.7,139.0,135.3,95.97,3,3,1,0,5
51.0,2,3.0,2.79,142.0,138.09,97.19,7,4,3,0,5
52.0,2,3.0,2.88,145.0,140.97,98.1,8,4,3,0,5
53.0,2,3.0,2.84,148.0,143.81,99.04,6,2,3,0,5
54.0,2,3.0,3.73,151.0,147.54,99.96,3,2,1,0,5
55.0,2,3.0,2.94,154.0,150.48,101.17,8,3,3,0,5
