floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,3,2.0,1.77,2.0,1.77,51.91,0,4,0,0,0
1.0,3,2.0,1.57,4.0,3.34,52.61,7,3,3,0,0
2.0,3,2.04,1.67,6.04,5.01,53.23,5,2,1,0,0
3.0,3,2.08,2.39,8.12,7.4,53.89,7,2,2,0,0
4.0,3,2.12,2.57,10.24,9.97,54.83,3,3,0,0,0
5.0,3,2.16,1.69,12.4,11.66,55.83,7,4,3,0,0
6.0,3,2.2,2.45,14.6,14.11,56.49,7,3,3,0,0
7.0,3,2.24,2.36,16.84,16.47,57.45,5,2,2,0,0
8.0,3,2.28,2.57,19.12,19.04,58.37,6,2,1,0,0
9.0,3,2.32,2.31,21.44,21.35,59.36,10,4,2,0,0
10.0,3,2.36,2.45,23.8,23.8,60.26,6,3,3,0,0
11.0,3,2.4,2.19,26.2,25.99,61.2,9,4,3,0,0
12.0,3,2.44,1.95,28.64,27.94,62.04,4,2,1,0,0
13.0,3,2.48,2.5,31.12,30.44,62.79,3,2,1,0,0
14.0,3,2.52,2.68,33.64,33.12,63.74,10,3,3,0,0
15.0,3,2.56,2.33,36.2,35.45,64.76,6,2,3,0,0
16.0,3,2.6,2.82,38.8,38.27,65.65,4,3,2,0,0
17.0,3,2.64,2.31,41.44,40.58,66.72,4,2,3,0,0
18.0,3,2.68,2.42,44.12,43.0,67.59,7,2,3,0,0
19.0,3,2.72,3.15,46.84,46.15,68.5,9,4,3,0,0
20.0,3,2.76,2.91,49.6,49.06,69.68,10,3,3,0,0
21.0,3,2.8,2.47,52.4,51.53,70.77,2,3,2,0,0
22.0,3,2.84,2.91,55.24,54.44,71.69,9,4,3,0,0
23.0,3,2.88,3.18,58.12,57.62,72.77,5,3,2,0,0
24.0,3,2.92,2.98,61.04,60.6,73.95,6,3,3,0,0
25.0,3,2.96,2.53,64.0,63.13,75.04,3,4,1,0,0
26.0,3,3.0,2.71,67.0,65.84,75.97,7,3,3,0,0
27.0,3,3.0,2.53,70.0,68.37,76.97,6,4,3,0,0
28.0,3,3.0,2.74,73.0,71.11,77.89,6,4,3,0,0
29.0,3,3.0,3.3,76.0,74.41,78.89,6,2,3,0,0
30.0,3,3.0,3.09,79.0,77.5,80.08,5,4,2,0,0
31.0,3,3.0,3.25,82.0,80.75,81.2,5,4,2,0,0
32.0,3,3.0,2.72,85.0,83.47,82.37,6,2,3,0,0
33.0,3,3.0,3.3,88.0,86.77,83.34,7,2,2,0,0
34.0,3,3.0,3.35,91.0,90.12,84.52,6,2,3,0,0
35.0,3,3.0,2.92,94.0,93.04,85.71,6,2,0,0,0
36.0,3,3.0,2.8,97.0,95.84,86.74,3,3,0,1,0
37.0,3,3.0,2.06,100.0,97.9,87.73,4,4,1,1,1
38.0,3,3.0,1.4,103.0,99.3,88.46,3,6,1,1,2
39.0,3,3.0,1.41,106.0,100.71,88.95,4,6,3,0,2
40.0,3,3.0,3.71,109.0,104.42,89.44,2,4,2,1,3
41.0,3,3.0,1.46,112.0,105.88,90.74,2,6,2,1,4
42.0,3,3.0,2.06,115.0,107.94,91.25,4,4,3,1,5
43.0,3,3.0,1.79,118.0,109.73,91.96,7,4,3,0,5
44.0,3,3.0,3.57,121.0,113.3,92.59,5,2,2,0,6
45.0,3,3.0,3.24,124.0,116.54,93.82,9,3,3,0,6
46.0,3,3.0,3.41,127.0,119.95,94.93,9,2,2,0,6
47.0,3,3.0,3.75,130.0,123.7,96.1,7,4,2,0,6
48.0,3,3.0,3.44,133.0,127.14,97.38,3,2,2,0,6
49.0,3,3.0,3.2,136.0,130.34,98.55,5,4,1,0,6
50.0,3,3.0,3.05,139.0,133.39,99.64,4,2,2,0,6
51.0,3,3.0,2.89,142.0,136.28,100.67,9,3,3,0,6
52.0,3,3.0,2.83,145.0,139.11,101.64,6,3,2,0,6
53.0,3,3.0,3.78,148.0,142.89,102.58,8,2,2,0,6
54.0,3,3.0,3.14,151.0,146.03,103.84,6,3,3,0,6
55.0,3,3.0,3.13,154.0,149.16,104.89,8,3,3,0,6
