floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight,pig.eat_count,pig.excrete_each_day,pig.excrete_count,pig.expose_count_per_day,pig.recover_count
0.0,16,2.0,1.72,2.0,1.72,49.49,0,4,0,0,0
1.0,16,2.0,2.1,4.0,3.82,50.13,5,4,1,0,0
2.0,16,2.04,1.92,6.04,5.74,50.91,8,4,3,0,0
3.0,16,2.08,1.91,8.12,7.65,51.63,7,2,2,0,0
4.0,16,2.12,2.61,10.24,10.26,52.33,4,3,0,0,0
5.0,16,2.16,2.4,12.4,12.66,53.3,5,4,3,0,0
6.0,16,2.2,2.07,14.6,14.73,54.18,4,2,2,0,0
7.0,16,2.24,2.59,16.84,17.32,54.94,9,3,3,0,0
8.0,16,2.28,1.92,19.12,19.24,55.89,6,4,1,0,0
9.0,16,2.32,1.91,21.44,21.15,56.59,5,2,3,0,0
10.0,16,2.36,2.27,23.8,23.42,57.29,5,3,3,0,0
11.0,16,2.4,2.53,26.2,25.95,58.11,3,4,2,0,0
12.0,16,2.44,2.11,28.64,28.06,59.03,5,4,3,0,0
13.0,16,2.48,2.01,31.12,30.07,59.8,5,4,2,0,0
14.0,16,2.52,2.35,33.64,32.42,60.52,4,4,3,0,0
15.0,16,2.56,2.46,36.2,34.88,61.37,5,3,2,0,0
16.0,16,2.6,2.6,38.8,37.48,62.25,5,3,3,0,0
17.0,16,2.64,2.57,41.44,40.05,63.18,7,3,3,0,0
18.0,16,2.68,2.35,44.12,42.4,64.1,8,2,3,0,0
19.0,16,2.72,2.26,46.84,44.66,64.93,7,4,3,0,0
20.0,16,2.76,2.4,49.6,47.06,65.73,6,2,2,0,0
21.0,16,2.8,3.14,52.4,50.2,66.58,5,4,3,0,0
22.0,16,2.84,2.97,55.24,53.17,67.69,6,2,1,0,0
23.0,16,2.88,2.95,58.12,56.12,68.74,4,2,0,0,0
24.0,16,2.92,2.65,61.04,58.77,69.77,7,3,1,0,0
25.0,16,2.96,2.98,64.0,61.75,70.69,9,2,3,0,0
26.0,16,3.0,3.32,67.0,65.07,71.73,7,4,3,0,0
27.0,16,3.0,2.83,70.0,67.9,72.88,5,4,3,0,0
28.0,16,3.0,2.8,73.0,70.7,73.86,5,3,1,0,0
29.0,16,3.0,3.07,76.0,73.77,74.82,8,3,3,0,0
30.0,16,3.0,2.94,79.0,76.71,75.88,6,4,3,0,0
31.0,16,3.0,3.17,82.0,79.88,76.88,5,3,0,0,0
32.0,16,3.0,3.32,85.0,83.2,77.96,10,4,3,0,0
33.0,16,3.0,3.02,88.0,86.22,79.09,5,3,3,0,0
34.0,16,3.0,3.4,91.0,89.62,80.11,5,4,2,0,0
35.0,16,3.0,2.5,94.0,92.12,81.26,2,2,1,0,0
36.0,16,3.0,2.83,97.0,94.95,82.1,1,3,1,1,0
37.0,16,3.0,1.31,100.0,96.26,83.04,6,5,3,1,1
38.0,16,3.0,2.0,103.0,98.26,83.48,4,6,1,1,2
39.0,16,3.0,1.24,106.0,99.5,84.15,2,4,2,1,3
40.0,16,3.0,1.85,109.0,101.35,84.56,2,6,1,1,4
41.0,16,3.0,1.63,112.0,102.98,85.17,7,5,3,0,4
42.0,16,3.0,3.17,115.0,106.15,85.71,1,3,1,1,5
43.0,16,3.0,1.26,118.0,107.41,86.76,6,6,2,0,5
44.0,16,3.0,3.25,121.0,110.66,87.18,6,4,3,0,6
45.0,16,3.0,3.84,124.0,114.5,88.24,8,2,3,0,6
46.0,16,3.0,3.65,127.0,118.15,89.5,2,3,1,0,6
47.0,16,3.0,3.55,130.0,121.7,90.69,9,3,3,0,6
48.0,16,3.0,3.66,133.0,125.36,91.84,10,4,3,0,6
49.0,16,3.0,3.09,136.0,128.45,93.03,6,4,2,0,6
50.0,16,3.0,3.81,139.0,132.26,94.02,5,2,2,0,6
51.0,16,3.0,3.32,142.0,135.58,95.24,6,3,2,0,6
52.0,16,3.0,3.22,145.0,138.8,96.3,5,3,2,0,6
53.0,16,3.0,3.18,148.0,141.98,97.33,8,3,3,0,6
54.0,16,3.0,3.31,151.0,145.29,98.34,9,4,3,0,6
55.0,16,3.0,3.71,154.0,149.0,99.38,7,4,2,0,6
